cluster_id,t_s,t_e,chunk_idx,mac,tag,n_keys,purity_cluster,entropy_cluster,is_quarantined,decision,d_best,n_rows_in_chunk_for_mac,seg_CFO_Hz,seg_CFO_00_Hz,seg_CFO_11_Hz,seg_CFO_10_Hz,seg_CFO_01_Hz
4,0.0,900.0,0,C3:A8:B8:53:83:41,APPLE_FINDMY,1,0.125,0.9999999999956719,0,MATCH,5.830710495694344,1,270.0,111566.0,-107822.0,99307.0,-124763.0
1,0.0,900.0,0,D3:F5:A7:35:42:72,APPLE_FINDMY,1,0.02631578947368421,0.9999999999892785,0,MATCH,-1000000000000.0,1,30857.0,163213.0,-124952.0,133216.0,-114870.0
1,0.0,900.0,0,DD:F7:7F:E7:81:E1,APPLE_FINDMY,1,0.02564102564102564,0.999999999989082,0,MATCH,2.932689696750759,12,-4919.5,127305.33333333333,-104062.66666666667,96777.66666666667,-105854.41666666667
1,0.0,900.0,0,EA:91:8B:3C:AA:7E,APPLE_FINDMY,1,0.025,0.9999999999888856,0,MATCH,-1000000000000.0,1,15546.0,157440.0,-145556.0,116537.0,-108553.0
4,0.0,900.0,0,C7:62:4A:42:9A:45,APPLE_FINDMY,1,0.1111111111111111,0.9999999999954486,0,MATCH,9.735133505350603,1,-49301.0,103024.0,-109082.0,66507.0,-89234.0
1,0.0,900.0,0,CD:AD:69:B0:E1:04,APPLE_FINDMY,1,0.024390243902439025,0.9999999999886902,0,MATCH,3.20533504370797,17,-22723.41176470588,117572.4705882353,-127027.0,104104.11764705883,-97077.4705882353
1,0.0,900.0,0,C7:45:85:00:D5:88,APPLE_FINDMY,1,0.023809523809523808,0.9999999999884955,0,MATCH,1.423341967263708,11,-16313.09090909091,136550.45454545456,-117566.81818181818,110955.18181818182,-109818.63636363637
2,0.0,900.0,0,71:6D:47:FE:51:55,GOOGLE,1,0.16666666666666666,0.9999999999960932,0,MATCH,-1000000000000.0,1,32777.0,141930.0,-117775.0,125307.0,-125570.0
1,0.0,900.0,0,E2:7D:AE:92:80:50,APPLE_FINDMY,1,0.023255813953488372,0.9999999999883016,0,MATCH,4.000506557794601,2,-41702.5,122384.0,-131929.0,92263.5,-101615.5
1,0.0,900.0,0,CF:6B:37:C4:DC:F6,APPLE_FINDMY,1,0.022727272727272728,0.9999999999881085,0,MATCH,5.767707511366362,1,-42325.0,136382.0,-154348.0,91573.0,-112605.0
2,0.0,900.0,0,71:6D:47:FE:D5:FD,GOOGLE,1,0.14285714285714285,0.999999999995889,0,MATCH,-1000000000000.0,1,-37597.0,155473.0,-115268.0,116818.0,-120437.0
1,0.0,900.0,0,DC:5B:1A:CA:E4:08,APPLE_FINDMY,1,0.022222222222222223,0.9999999999879157,0,MATCH,6.911827323891807,1,-47560.0,135664.0,-145287.0,98495.0,-122524.0
2,0.0,900.0,0,71:6F:47:FE:CD:71,GOOGLE,1,0.125,0.9999999999956719,0,MATCH,-1000000000000.0,1,1754.0,125724.0,-89818.0,100062.0,-112510.0
1,0.0,900.0,0,CF:80:39:82:04:B5,APPLE_FINDMY,1,0.021739130434782608,0.9999999999877243,0,MATCH,3.347425245186776,1,0.0,123656.0,-124793.0,92954.0,-93721.0
2,0.0,900.0,0,71:6D:47:FA:D5:F1,GOOGLE,1,0.1111111111111111,0.9999999999954486,0,MATCH,-1000000000000.0,1,21560.0,157961.0,-137333.0,131802.0,-135454.0
1,0.0,900.0,0,53:F5:2F:1D:52:F2,APPLE_FINDMY,1,0.02127659574468085,0.9999999999875328,0,MATCH,-1000000000000.0,1,32358.0,141991.0,-99621.0,127834.0,-110191.0
1,0.0,900.0,0,E2:B3:52:F6:0F:B9,APPLE_FINDMY,1,0.020833333333333332,0.9999999999873423,0,MATCH,5.836676529150069,1,-4134.0,144540.0,-132797.0,103012.0,-123838.0
6,0.0,900.0,0,EB:DE:4A:3E:F3:55,APPLE_FINDMY,1,1.0,0.0,0,SPAWN,19.19816073124688,1,26726.0,153535.0,-167072.0,112688.0,-123158.0
1,0.0,900.0,0,F3:9D:51:1C:4A:FF,APPLE_FINDMY,1,0.02040816326530612,0.9999999999871525,0,MATCH,10.991686887263498,1,-59073.0,141094.0,-130412.0,109507.0,-120505.0
4,0.0,900.0,0,C9:2E:1C:EB:5A:95,APPLE_FINDMY,1,0.1,0.9999999999952225,0,MATCH,5.886497677505021,1,-51029.0,118365.0,-139067.0,84052.0,-117577.0
1,0.0,900.0,0,DC:FE:04:79:E0:42,APPLE_FINDMY,1,0.02,0.9999999999869631,0,MATCH,3.2264155108252046,10,-3916.4,143218.4,-123286.3,117435.5,-100799.7
1,0.0,900.0,0,D7:FC:94:CF:5F:42,APPLE_FINDMY,1,0.0196078431372549,0.9999999999867746,0,MATCH,5.020125577740418,9,-2499.3333333333335,127576.22222222222,-125570.77777777778,104482.66666666667,-123942.44444444444
1,0.0,900.0,0,D7:FA:BC:CE:DF:42,APPLE_FINDMY,1,0.019230769230769232,0.9999999999865864,0,MATCH,-1000000000000.0,1,0.0,119197.0,-120579.0,103976.0,-116100.0
4,0.0,900.0,0,CA:AE:44:8C:12:FD,APPLE_FINDMY,1,0.09090909090909091,0.9999999999949956,0,MATCH,3.8614581113035884,1,-28167.0,125802.0,-127491.0,87360.0,-127841.0
1,0.0,900.0,0,D1:BE:48:DD:7B:B9,APPLE_FINDMY,1,0.018867924528301886,0.9999999999863992,0,MATCH,5.733605392210919,1,-13192.0,143048.0,-156974.0,100291.0,-120433.0
4,0.0,900.0,0,FF:68:42:D1:18:4E,APPLE_FINDMY,1,0.08333333333333333,0.9999999999947683,0,MATCH,3.0695643813141067,1,-34772.0,94564.0,-106540.0,98888.0,-127182.0
1,0.0,900.0,0,4D:87:78:9B:FB:5F,APPLE_FINDMY,1,0.018518518518518517,0.9999999999862121,0,MATCH,2.3842222741936285,1,5841.0,119219.0,-123136.0,109686.0,-110695.0
4,0.0,900.0,0,FD:E3:12:00:FB:60,APPLE_FINDMY,1,0.07692307692307693,0.9999999999945417,0,MATCH,0.792600197268109,2,-21461.5,115258.0,-119417.0,85545.0,-116970.0
4,0.0,900.0,0,F6:EB:2D:30:33:86,APPLE_FINDMY,1,0.07142857142857142,0.9999999999943163,0,MATCH,9.150898519295826,1,-59477.0,138550.0,-131623.0,90040.0,-102093.0
4,0.0,900.0,0,C5:E9:C4:E7:9E:18,APPLE_FINDMY,1,0.06666666666666667,0.9999999999940915,0,MATCH,1.2083655582346018,1,-33049.0,113833.0,-131108.0,94812.0,-113943.0
4,0.0,900.0,0,CF:BA:3E:63:CA:BD,APPLE_FINDMY,1,0.0625,0.9999999999938685,0,MATCH,1.3187774776146943,1,-19902.0,96375.0,-132054.0,82980.0,-110172.0
5,0.0,900.0,0,F3:AB:CD:49:13:9B,APPLE_FINDMY,1,0.5,0.999999999995672,0,MATCH,-1000000000000.0,3,-1561.0,121863.66666666667,-133760.0,115963.0,-114685.33333333333
4,0.0,900.0,0,E8:8C:6D:9F:30:DA,APPLE_FINDMY,1,0.058823529411764705,0.9999999999936465,0,MATCH,4.107665007804094,1,-17779.0,108913.0,-145180.0,88689.0,-98436.0
1,0.0,900.0,0,EB:6C:5A:8B:99:A1,APPLE_FINDMY,1,0.01818181818181818,0.9999999999860255,0,MATCH,0.8080974898712047,1,2461.0,131940.0,-130123.0,106261.0,-111868.0
1,0.0,900.0,0,C7:45:E5:04:C5:88,APPLE_FINDMY,1,0.017857142857142856,0.9999999999858393,0,MATCH,-1000000000000.0,1,-16931.0,153256.0,-132012.0,131515.0,-106141.0
1,0.0,900.0,0,C1:98:18:C3:E5:2D,APPLE_FINDMY,1,0.017543859649122806,0.9999999999856543,0,MATCH,3.3879918575467607,1,-46657.0,124106.0,-141473.0,90745.0,-114860.0
1,0.0,900.0,0,DC:FE:56:3D:C0:D0,APPLE_FINDMY,1,0.017241379310344827,0.9999999999854696,0,MATCH,-1000000000000.0,1,10533.0,148828.0,-118613.0,118477.0,-109431.0
1,0.0,900.0,0,CD:4E:7A:4A:78:76,APPLE_FINDMY,1,0.01694915254237288,0.9999999999852852,0,MATCH,2.05491012649964,2,-5382.0,126140.5,-132131.5,91868.5,-109912.0
1,0.0,900.0,0,E6:EC:22:0C:07:44,APPLE_FINDMY,1,0.016666666666666666,0.9999999999851016,0,MATCH,5.8834920360119884,1,-1239.0,128904.0,-139387.0,94346.0,-122390.0
5,0.0,900.0,0,C4:E8:94:F9:37:70,APPLE_FINDMY,1,0.3333333333333333,0.9999999999963589,0,MATCH,9.265365261165854,1,-3028.0,94994.0,-113668.0,121215.0,-114811.0
1,0.0,900.0,0,D8:46:B4:3C:21:2C,APPLE_FINDMY,1,0.01639344262295082,0.999999999984918,0,MATCH,4.941493573764142,2,-43593.0,135912.5,-141875.5,114784.5,-112254.0
2,0.0,900.0,0,70:6D:47:7E:D5:F1,GOOGLE,1,0.1,0.9999999999952225,0,MATCH,-1000000000000.0,1,-94910.0,146932.0,-113133.0,113823.0,-124582.0
1,0.0,900.0,0,FB:FD:61:30:AD:1D,APPLE_FINDMY,1,0.016129032258064516,0.9999999999847351,0,MATCH,3.8779517553999363,1,-13168.0,148193.0,-151743.0,100426.0,-110601.0
5,0.0,900.0,0,E2:0E:55:93:EB:4B,APPLE_FINDMY,1,0.25,0.9999999999963932,0,MATCH,3.197969389117618,1,2934.0,117457.0,-131879.0,104436.0,-94952.0
6,0.0,900.0,0,CB:E3:44:FF:95:BB,APPLE_FINDMY,1,0.5,0.999999999995672,0,MATCH,2.3042928938131473,1,23004.0,136610.0,-144831.0,111775.0,-127837.0
1,0.0,900.0,0,CF:C2:DC:0F:EE:5A,APPLE_FINDMY,1,0.015873015873015872,0.9999999999845529,0,MATCH,3.7710026582504703,2,-3751.5,136976.0,-138166.0,97981.0,-96877.5
1,0.0,900.0,0,D3:0F:9A:53:2F:40,APPLE_FINDMY,1,0.015625,0.9999999999843707,0,MATCH,9.949823591784305,1,-22810.0,165179.0,-148757.0,126229.0,-127609.0
1,0.0,900.0,0,ED:92:F9:4D:D1:A4,APPLE_FINDMY,1,0.015384615384615385,0.9999999999841892,0,MATCH,1.9453122769356042,1,-19477.0,138972.0,-147760.0,95428.0,-109977.0
2,0.0,900.0,0,71:6D:47:FE:C5:71,GOOGLE,1,0.09090909090909091,0.9999999999949956,0,MATCH,-1000000000000.0,1,2131.0,157765.0,-132472.0,124116.0,-125734.0
2,0.0,900.0,0,71:6D:46:FB:55:F1,GOOGLE,1,0.08333333333333333,0.9999999999947683,0,MATCH,-1000000000000.0,1,0.0,158200.0,-122367.0,120843.0,-123022.0
1,0.0,900.0,0,F3:9D:51:1C:52:FD,APPLE_FINDMY,1,0.015151515151515152,0.9999999999840082,0,MATCH,-1000000000000.0,2,-53226.0,130741.5,-132556.5,102861.0,-110475.5
5,0.0,900.0,0,D8:80:21:84:8F:3E,APPLE_FINDMY,1,0.2,0.999999999996272,0,MATCH,2.5783917592106613,1,9401.0,117462.0,-130597.0,100287.0,-110353.0
1,0.0,900.0,0,DF:6D:4A:4D:52:7D,APPLE_FINDMY,1,0.014925373134328358,0.9999999999838274,0,MATCH,3.1712909167030268,1,12015.0,139139.0,-137104.0,101686.0,-114518.0
5,0.0,900.0,0,F3:AB:DD:49:13:9B,APPLE_FINDMY,1,0.16666666666666666,0.9999999999960932,0,MATCH,-1000000000000.0,1,-2076.0,126721.0,-137935.0,116372.0,-124640.0
2,0.0,900.0,0,71:6D:47:FE:D5:31,GOOGLE,1,0.07692307692307693,0.9999999999945417,0,MATCH,-1000000000000.0,1,39330.0,168366.0,-125692.0,125237.0,-129732.0
4,0.0,900.0,0,D7:64:00:50:16:6A,APPLE_FINDMY,1,0.05555555555555555,0.9999999999934265,0,MATCH,1.08433920931112,1,-46703.0,105020.0,-119053.0,80946.0,-112030.0
4,0.0,900.0,0,D6:8B:91:79:1B:1A,APPLE_FINDMY,1,0.05263157894736842,0.9999999999932072,0,MATCH,1.2683612565623654,1,-19188.0,118114.0,-118937.0,89826.0,-111999.0
1,0.0,900.0,0,E9:DA:1D:87:D8:EB,APPLE_FINDMY,1,0.014705882352941176,0.9999999999836474,0,MATCH,1.7511977900473812,2,13336.5,139456.0,-129975.0,104149.5,-109541.0
1,0.0,900.0,0,E1:DF:DB:CF:B1:A3,APPLE_FINDMY,1,0.014492753623188406,0.999999999983468,0,MATCH,3.2555397904467,2,-5195.5,155848.5,-144732.0,109890.5,-116620.5
1,0.0,900.0,0,EE:78:B5:61:8C:3E,APPLE_FINDMY,1,0.014285714285714285,0.9999999999832876,0,MATCH,6.998738357274351,16,-33105.25,127834.4375,-127363.0625,125086.8125,-108882.75
1,0.0,900.0,0,DD:A3:2D:2B:24:C4,APPLE_FINDMY,1,0.014084507042253521,0.9999999999831092,0,MATCH,0.7659545919805126,1,-18998.0,128802.0,-137496.0,98259.0,-106507.0
2,0.0,900.0,0,71:6D:47:FE:D5:D1,GOOGLE,1,0.07142857142857142,0.9999999999943163,0,MATCH,-1000000000000.0,1,-8298.0,169669.0,-152137.0,136259.0,-126724.0
5,0.0,900.0,0,F9:EF:B4:B0:8F:5F,APPLE_FINDMY,1,0.14285714285714285,0.999999999995889,0,MATCH,3.514200871580181,4,4229.0,103655.0,-101008.5,129363.5,-105077.25
1,0.0,900.0,0,E6:98:C8:5E:57:46,APPLE_FINDMY,1,0.013888888888888888,0.9999999999829305,0,MATCH,0.7439455873526033,1,-7165.0,130687.0,-125311.0,98821.0,-112766.0
2,0.0,900.0,0,4C:93:33:21:3E:B9,GOOGLE,1,0.06666666666666667,0.9999999999940915,0,MATCH,5.98500312245413,1,-11408.0,146508.0,-109729.0,112396.0,-102032.0
1,0.0,900.0,0,E5:FC:95:0A:00:58,APPLE_FINDMY,1,0.0136986301369863,0.9999999999827526,0,MATCH,0.4195776865226018,5,-13683.6,135456.0,-127871.0,112736.4,-112075.8
1,0.0,900.0,0,F8:19:A1:31:2A:7A,APPLE_FINDMY,1,0.013513513513513514,0.9999999999825745,0,MATCH,-1000000000000.0,1,-10920.0,111197.0,-122799.0,119560.0,-101710.0
1,0.0,900.0,0,CD:AD:69:B1:E1:04,APPLE_FINDMY,1,0.013333333333333334,0.9999999999823973,0,MATCH,-1000000000000.0,2,-20364.0,116262.0,-127242.5,97347.5,-91608.0
5,0.0,900.0,0,F9:FF:B4:B0:8F:5F,APPLE_FINDMY,1,0.125,0.9999999999956719,0,MATCH,8.473635422869636,1,-625.0,66435.0,-141899.0,114589.0,-106310.0
5,0.0,900.0,0,E3:68:85:A9:D6:36,APPLE_FINDMY,1,0.1111111111111111,0.9999999999954486,0,MATCH,3.4386028918023643,1,-7592.0,125785.0,-132161.0,104685.0,-90858.0
5,0.0,900.0,0,EF:7C:81:0A:A3:17,APPLE_FINDMY,1,0.1,0.9999999999952225,0,MATCH,1.7640293120472967,17,5957.470588235294,126200.64705882352,-124497.58823529411,120339.17647058824,-94366.4705882353
5,0.0,900.0,0,D9:12:4E:C9:12:9A,APPLE_FINDMY,1,0.09090909090909091,0.9999999999949956,0,MATCH,0.7486498180477852,12,-601.5,126095.08333333333,-121583.25,115901.5,-107173.0
5,0.0,900.0,0,FD:16:4E:2E:98:F7,APPLE_FINDMY,1,0.08333333333333333,0.9999999999947683,0,MATCH,5.668604198308412,1,30913.0,110270.0,-125825.0,121109.0,-119045.0
5,0.0,900.0,0,F5:FD:C7:AF:6C:D3,APPLE_FINDMY,1,0.07692307692307693,0.9999999999945417,0,MATCH,2.640462682709513,12,-7402.833333333333,117779.25,-99706.16666666667,102169.08333333333,-103273.25
1,0.0,900.0,0,D4:FE:C3:0B:8E:A0,APPLE_FINDMY,1,0.013157894736842105,0.99999999998222,0,MATCH,0.8462645039486769,1,-19108.0,128757.0,-136996.0,103567.0,-105063.0
1,0.0,900.0,0,DD:76:7F:75:81:C1,APPLE_FINDMY,1,0.012987012987012988,0.9999999999820435,0,MATCH,-1000000000000.0,1,7651.0,131466.0,-116865.0,107675.0,-108894.0
1,0.0,900.0,0,FF:D8:C8:09:59:D0,APPLE_FINDMY,1,0.01282051282051282,0.9999999999818677,0,MATCH,1.4620207365727784,1,-12386.0,133880.0,-121440.0,98123.0,-111229.0
5,0.0,900.0,0,DC:9D:17:B6:B2:0A,APPLE_FINDMY,1,0.07142857142857142,0.9999999999943163,0,MATCH,2.660766595305611,12,-5426.583333333333,134646.25,-105685.41666666667,122219.08333333333,-107541.33333333333
4,0.0,900.0,0,E5:D7:A7:60:6E:F5,APPLE_FINDMY,1,0.05,0.9999999999929898,0,MATCH,6.485434906868829,1,-56484.0,117054.0,-141766.0,103682.0,-121676.0
1,0.0,900.0,0,CE:C7:39:A3:18:18,APPLE_FINDMY,1,0.012658227848101266,0.9999999999816904,0,MATCH,5.265193057979467,1,-32098.0,144510.0,-164254.0,102023.0,-114216.0
1,0.0,900.0,0,F0:57:A6:53:4C:B0,APPLE_FINDMY,1,0.0125,0.9999999999815156,0,MATCH,4.966339814411212,1,-17471.0,142134.0,-120988.0,94735.0,-101263.0
5,0.0,900.0,0,F6:12:E2:36:C0:6C,APPLE_FINDMY,1,0.06666666666666667,0.9999999999940915,0,MATCH,1.237883492217021,12,6933.666666666667,133163.33333333334,-126387.83333333333,112847.16666666667,-99699.08333333333
2,0.0,900.0,0,71:6D:47:FE:45:11,GOOGLE,1,0.0625,0.9999999999938685,0,MATCH,-1000000000000.0,1,8563.0,161637.0,-141827.0,130260.0,-128358.0
6,0.0,900.0,0,EF:74:81:0A:A3:17,APPLE_FINDMY,1,0.3333333333333333,0.9999999999963589,0,MATCH,4.483027944434294,1,25432.0,151752.0,-143815.0,119064.0,-103621.0
5,0.0,900.0,0,D9:12:D6:C1:32:9A,APPLE_FINDMY,1,0.0625,0.9999999999938685,0,MATCH,1.4449890736437692,1,0.0,134843.0,-123181.0,122788.0,-102510.0
4,0.0,900.0,0,C3:34:CC:89:C7:14,APPLE_FINDMY,1,0.047619047619047616,0.9999999999927741,0,MATCH,4.345970918836235,1,-41577.0,102416.0,-102252.0,88369.0,-105965.0
5,0.0,900.0,0,FF:E2:D9:5B:81:E2,APPLE_FINDMY,1,0.058823529411764705,0.9999999999936465,0,MATCH,3.5312853347356556,1,4100.0,117514.0,-122695.0,97975.0,-86066.0
5,0.0,900.0,0,E3:44:76:7F:9C:A5,APPLE_FINDMY,1,0.05555555555555555,0.9999999999934265,0,MATCH,2.8622396854315566,6,4168.833333333333,138967.5,-115504.0,130521.83333333333,-99884.16666666667
4,0.0,900.0,0,C7:62:4A:42:9B:45,APPLE_FINDMY,1,0.045454545454545456,0.9999999999925586,0,MATCH,-1000000000000.0,1,-39261.0,141574.0,-159409.0,123821.0,-118889.0
1,0.0,900.0,0,D0:31:A2:61:90:56,APPLE_FINDMY,1,0.012345679012345678,0.9999999999813398,0,MATCH,2.1740021467761688,2,-29309.5,145943.5,-142599.0,106112.5,-111126.5
5,0.0,900.0,0,F3:AB:ED:59:13:9B,APPLE_FINDMY,1,0.05263157894736842,0.9999999999932072,0,MATCH,-1000000000000.0,1,-10331.0,120845.0,-144370.0,121963.0,-119023.0
1,0.0,900.0,0,D7:FC:94:C6:5F:42,APPLE_FINDMY,1,0.012195121951219513,0.9999999999811648,0,MATCH,-1000000000000.0,1,-4457.0,99124.0,-87322.0,96046.0,-89730.0
6,0.0,900.0,0,C6:32:6B:2C:50:72,APPLE_FINDMY,1,0.25,0.9999999999963932,0,MATCH,5.891718868007521,1,33657.0,144996.0,-114095.0,100779.0,-113618.0
1,0.0,900.0,0,F4:0A:4D:A7:7A:E4,APPLE_FINDMY,1,0.012048192771084338,0.9999999999809907,0,MATCH,0.8544395093395053,1,-21401.0,136208.0,-139676.0,110702.0,-114405.0
5,0.0,900.0,0,D0:C4:E7:32:6C:A6,APPLE_FINDMY,1,0.05,0.9999999999929898,0,MATCH,3.589999416270752,2,-2303.5,109510.5,-131255.5,123228.5,-122211.0
4,0.0,900.0,0,C5:F9:F2:80:0E:4C,APPLE_FINDMY,1,0.043478260869565216,0.9999999999923455,0,MATCH,1.7162130120703234,1,-23801.0,122331.0,-125817.0,90685.0,-117041.0
6,0.0,900.0,0,EC:77:BC:CF:51:05,APPLE_FINDMY,1,0.2,0.999999999996272,0,MATCH,5.67275741808253,1,659.0,155135.0,-157293.0,96661.0,-104769.0
1,0.0,900.0,0,EA:90:89:35:2A:7A,APPLE_FINDMY,1,0.011904761904761904,0.9999999999808161,0,MATCH,-1000000000000.0,1,3718.0,130322.0,-132144.0,122263.0,-114023.0
1,0.0,900.0,0,CD:8F:78:9B:FB:5F,APPLE_FINDMY,1,0.011764705882352941,0.9999999999806415,0,MATCH,-1000000000000.0,1,-18865.0,97889.0,-118118.0,91934.0,-78820.0
2,0.0,900.0,0,71:EB:57:FE:D1:45,GOOGLE,1,0.058823529411764705,0.9999999999936465,0,MATCH,-1000000000000.0,1,16485.0,133955.0,-99705.0,112997.0,-124264.0
4,0.0,900.0,0,C4:15:DE:36:7F:56,APPLE_FINDMY,1,0.041666666666666664,0.9999999999921334,0,MATCH,9.911968549404502,1,-36807.0,124509.0,-93441.0,108435.0,-118308.0
4,0.0,900.0,0,FE:5F:79:E6:D6:46,APPLE_FINDMY,1,0.04,0.9999999999919228,0,MATCH,2.0024993090305716,1,-19066.0,99588.0,-105539.0,94069.0,-117228.0
3,0.0,900.0,0,C2:66:34:34:1F:6C,TILE,1,0.3333333333333333,0.9999999999963589,0,MATCH,5.247836198356967,1,11733.0,158172.0,-130186.0,120935.0,-102130.0
3,0.0,900.0,0,8B:66:24:14:5E:68,TILE,1,0.25,0.9999999999963932,0,MATCH,-1000000000000.0,1,9222.0,124069.0,-96635.0,119311.0,-81581.0
5,0.0,900.0,0,D9:1E:CE:C9:12:9A,APPLE_FINDMY,1,0.047619047619047616,0.9999999999927741,0,MATCH,-1000000000000.0,1,8850.0,132284.0,-129241.0,117326.0,-106469.0
1,0.0,900.0,0,FC:3C:C8:20:47:77,APPLE_FINDMY,1,0.011627906976744186,0.9999999999804684,0,MATCH,1.5500355928049636,1,-17644.0,121440.0,-121596.0,111533.0,-105919.0
2,0.0,900.0,0,71:67:47:5C:53:20,GOOGLE,1,0.05555555555555555,0.9999999999934265,0,MATCH,-1000000000000.0,1,-21937.0,138223.0,-93319.0,104260.0,-122244.0
1,0.0,900.0,0,CD:AD:69:B0:E1:14,APPLE_FINDMY,1,0.011494252873563218,0.9999999999802947,0,MATCH,-1000000000000.0,1,5100.0,108260.0,-128013.0,93314.0,-101988.0
1,0.0,900.0,0,F6:64:0D:7C:19:C2,APPLE_FINDMY,1,0.011363636363636364,0.9999999999801219,0,MATCH,1.2547703798876173,8,3711.75,137442.75,-133317.625,113466.75,-109913.875
2,0.0,900.0,0,71:6D:47:5C:1F:91,GOOGLE,1,0.05263157894736842,0.9999999999932072,0,MATCH,-1000000000000.0,1,4522.0,136085.0,-101647.0,103605.0,-113937.0
1,0.0,900.0,0,D3:F5:AF:14:52:F6,APPLE_FINDMY,1,0.011235955056179775,0.9999999999799489,0,MATCH,-1000000000000.0,1,-29019.0,113548.0,-95601.0,124676.0,-96477.0
2,0.0,900.0,0,31:6D:47:FE:D5:F1,GOOGLE,1,0.05,0.9999999999929898,0,MATCH,-1000000000000.0,1,1973.0,144313.0,-122359.0,117204.0,-115287.0
4,0.0,900.0,0,EF:F8:DF:1D:D0:99,APPLE_FINDMY,1,0.038461538461538464,0.9999999999917131,0,MATCH,0.5257303247140181,1,-28639.0,112033.0,-129271.0,88357.0,-109068.0
2,0.0,900.0,0,71:6D:46:FE:9D:D1,GOOGLE,1,0.047619047619047616,0.9999999999927741,0,MATCH,3.6014511254969483,1,21546.0,146462.0,-129241.0,126181.0,-116609.0
5,0.0,900.0,0,DD:6D:37:56:C2:1B,APPLE_FINDMY,1,0.045454545454545456,0.9999999999925586,0,MATCH,10.626998308104579,1,-4889.0,106360.0,-82278.0,92313.0,-99238.0
1,0.0,900.0,0,EA:90:BB:35:2A:7A,APPLE_FINDMY,1,0.011111111111111112,0.9999999999797771,0,MATCH,-1000000000000.0,1,-11491.0,156682.0,-126539.0,130590.0,-108060.0
1,0.0,900.0,0,DC:C1:DF:54:9C:9A,APPLE_FINDMY,1,0.01098901098901099,0.9999999999796045,0,MATCH,0.7183448883246655,1,-19401.0,123463.0,-128099.0,97428.0,-108089.0
1,0.0,900.0,0,C0:FE:17:FB:E7:54,APPLE_FINDMY,1,0.010869565217391304,0.9999999999794327,0,MATCH,1.6891249722760904,1,-1364.0,147816.0,-131625.0,117389.0,-114148.0
1,0.0,900.0,0,EE:7A:B5:61:88:3E,APPLE_FINDMY,1,0.010752688172043012,0.9999999999792613,0,MATCH,-1000000000000.0,1,-21835.0,97130.0,-117466.0,123619.0,-102193.0
4,0.0,900.0,0,CE:45:28:01:52:AA,APPLE_FINDMY,1,0.037037037037037035,0.9999999999915042,0,MATCH,3.2530481545960397,1,-15411.0,93668.0,-125864.0,100800.0,-108986.0
5,0.0,900.0,0,70:EB:17:EF:6C:D3,APPLE_FINDMY,1,0.043478260869565216,0.9999999999923455,0,MATCH,-1000000000000.0,1,26843.0,116001.0,-102268.0,99681.0,-103980.0
5,0.0,900.0,0,F9:3C:CD:7B:6C:9F,APPLE_FINDMY,1,0.041666666666666664,0.9999999999921334,0,MATCH,5.024898692949666,1,6861.0,108949.0,-108241.0,98323.0,-115764.0
6,0.0,900.0,0,DC:24:54:2B:9C:D2,APPLE_FINDMY,1,0.16666666666666666,0.9999999999960932,0,MATCH,17.222559541800464,1,27332.0,126856.0,-90121.0,72071.0,-105838.0
5,0.0,900.0,0,D9:13:4E:C9:12:9A,APPLE_FINDMY,1,0.04,0.9999999999919228,0,MATCH,-1000000000000.0,1,6854.0,130861.0,-137797.0,124475.0,-119442.0
1,0.0,900.0,0,EE:7F:69:F8:6A:44,APPLE_FINDMY,1,0.010638297872340425,0.99999999997909,0,MATCH,3.112102297377418,21,1791.5238095238096,145777.7142857143,-123147.28571428571,124624.09523809524,-119201.71428571429
5,0.0,900.0,0,EF:7C:B5:02:A3:17,APPLE_FINDMY,1,0.038461538461538464,0.9999999999917131,0,MATCH,-1000000000000.0,1,-12864.0,128583.0,-138484.0,123331.0,-94489.0
1,0.0,900.0,0,F2:7D:75:72:62:88,APPLE_FINDMY,1,0.010526315789473684,0.9999999999789193,0,MATCH,2.7246799856612465,1,-30326.0,143867.0,-138850.0,114764.0,-114962.0
1,0.0,900.0,0,D1:61:23:9A:9D:39,APPLE_FINDMY,1,0.010416666666666666,0.9999999999787482,0,MATCH,2.169724317988136,1,-3040.0,148368.0,-141513.0,112138.0,-117892.0
5,0.0,900.0,0,DC:9D:17:B4:B2:0A,APPLE_FINDMY,1,0.037037037037037035,0.9999999999915042,0,MATCH,-1000000000000.0,1,0.0,144093.0,-71908.0,127662.0,-88532.0
5,0.0,900.0,0,FF:7C:81:0A:A3:17,APPLE_FINDMY,1,0.03571428571428571,0.999999999991297,0,MATCH,-1000000000000.0,1,-11451.0,98404.0,-114961.0,121488.0,-75341.0
1,0.0,900.0,0,EE:7F:69:F8:2A:44,APPLE_FINDMY,1,0.010309278350515464,0.9999999999785777,0,MATCH,-1000000000000.0,1,-7.0,152846.0,-118895.0,129746.0,-122213.0
2,0.0,900.0,0,71:6D:47:FE:D9:F1,GOOGLE,1,0.045454545454545456,0.9999999999925586,0,MATCH,-1000000000000.0,1,2926.0,163418.0,-134554.0,124148.0,-122678.0
4,0.0,900.0,0,C5:D1:7F:C2:D5:0E,APPLE_FINDMY,1,0.03571428571428571,0.999999999991297,0,MATCH,4.455064074581716,1,-30114.0,110193.0,-105818.0,102845.0,-101900.0
