pkt_idx,pcap_ts,rf_channel,pdu_type,adv_addr,access_address,cfo_quick_hz,cfo_centroid_hz,cfo_two_stage_hz,cfo_std_hz,cfo_std_sym_hz,iq_gain_alpha,iq_phase_deg_deg,rise_time_us,psd_centroid_hz,psd_pnr_db,bw_3db_hz,gated_len_us,cfo_two_stage_coarse_hz,joint_fo_hz,joint_I0,joint_Q0,joint_eps,joint_phi_deg,joint_A,joint_iters,joint_cost,cfo_exact_quick_hz,cfo_exact_ls_hz,sample_start,sample_end,cfo_equal_00_hz,cfo_equal_11_hz,cfo_jump_10_hz,cfo_jump_01_hz
39,1764713927.947072268,37,0,DF:62:EF:89:F6:2F,8E89BED6,19378.977634,1722.826718,19378.977594,209762.795831,184014.002090,0.987584,58.563883,0.000000,3593.401134,23.699021,239583.333333,192.000000,-9143.342773,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,30930.923828,15255.264648,86389394,86389778,49251.185041,-63755.208655,43948.880650,63034.154634
40,1764713927.956798553,37,0,DF:62:EF:89:F6:2F,8E89BED6,19203.781461,2369.087376,19203.779767,209876.363380,195373.473450,0.990025,57.040288,0.000000,4244.689893,23.669428,239583.333333,192.000000,-8974.155273,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,30930.923828,15498.975586,86389395,86389779,54048.130097,-50354.892204,53464.056258,31494.451292
41,1764713928.364745378,37,0,DF:62:EF:89:F6:2F,8E89BED6,19640.477947,3350.991460,19640.479733,218087.368112,186737.417605,0.992919,55.445257,0.000000,3888.475571,24.504783,239583.333333,192.000000,-7775.855469,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,46988.558594,15067.045898,90393695,90394079,51562.583819,-63675.965654,44160.303336,60627.820398
42,1764713928.373958349,37,0,DF:62:EF:89:F6:2F,8E89BED6,19340.640845,3981.675637,19340.640307,218167.518911,200330.818667,0.996132,51.047795,0.000000,4542.773892,24.491919,239583.333333,192.000000,-7664.462402,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,46004.156250,15304.896484,90393696,90394080,55397.746113,-51472.391395,54040.965172,32024.251185
45,1764713928.783646822,37,0,DF:62:EF:89:F6:2F,8E89BED6,18774.956340,2768.926508,18774.957523,219173.651908,181249.137780,0.986375,81.299199,0.000000,2723.424539,24.490580,239583.333333,192.000000,-9545.271484,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,45881.054688,14986.788086,94405547,94405931,51055.720827,-63992.922525,43534.305198,55338.079346
46,1764713928.792149544,37,0,DF:62:EF:89:F6:2F,8E89BED6,17997.334621,3363.155178,17997.335583,222934.429794,200966.862471,0.989395,76.686714,0.000000,3373.524252,24.177536,239583.333333,192.000000,-9457.384766,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,45881.054688,15220.564453,94405548,94405932,51325.576723,-56791.874404,46857.108138,45639.961739
49,1764713929.202280283,37,0,DF:62:EF:89:F6:2F,8E89BED6,20140.433464,3474.959496,20140.432691,203540.452453,178438.794935,0.978231,-77.970665,0.000000,3835.097090,24.410617,239583.333333,192.000000,-9782.485352,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,41773.945312,15140.953125,98418502,98418886,50757.148202,-64063.469773,43241.548822,63965.673549
50,1764713929.210785866,37,0,DF:62:EF:89:F6:2F,8E89BED6,19500.357718,4108.049451,19500.356631,203820.629841,196663.924826,0.981058,-78.440741,0.000000,4485.201114,24.610885,239583.333333,192.000000,-9690.075195,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,39918.660156,15370.109375,98418503,98418887,53121.040257,-55860.595530,55055.997274,40063.575596
51,1764713929.619611979,37,0,DF:62:EF:89:F6:2F,8E89BED6,19240.441628,160.660540,19240.443443,213285.584316,185109.760991,0.970589,-70.735343,0.000000,2995.525194,24.460701,239583.333333,192.000000,-8174.699707,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,36897.871094,14993.273438,102419670,102420054,52501.156732,-64709.703267,41256.080063,57964.299772
52,1764713929.628056288,37,0,DF:62:EF:89:F6:2F,8E89BED6,18417.538147,736.672885,18417.538529,213018.351474,195977.022114,0.970750,-72.707863,0.000000,3640.367312,24.360654,239583.333333,192.000000,-8170.801270,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,36897.871094,15228.047852,102419671,102420055,50281.933083,-59592.952174,44638.356674,54910.532770
