pkt_idx,pcap_ts,rf_channel,pdu_type,adv_addr,access_address,cfo_quick_hz,cfo_centroid_hz,cfo_two_stage_hz,cfo_std_hz,cfo_std_sym_hz,iq_gain_alpha,iq_phase_deg_deg,rise_time_us,psd_centroid_hz,psd_pnr_db,bw_3db_hz,gated_len_us,cfo_two_stage_coarse_hz,joint_fo_hz,joint_I0,joint_Q0,joint_eps,joint_phi_deg,joint_A,joint_iters,joint_cost,cfo_exact_quick_hz,cfo_exact_ls_hz,sample_start,sample_end,cfo_equal_00_hz,cfo_equal_11_hz,cfo_jump_10_hz,cfo_jump_01_hz
26,1764713283.221036196,37,0,E0:F5:58:56:8D:02,8E89BED6,20810.335819,6782.291914,20810.336591,353859.047432,270379.403268,1.045540,7.481989,2.500000,35403.613253,23.092482,297872.340426,376.000000,5564.450684,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,16214.093750,16151.724609,52355153,52355905,10321.180256,31291.399632,10843.172069,24653.086068
28,1764713283.652848721,37,0,E0:F5:58:56:8D:02,8E89BED6,20216.308270,6419.644865,20216.308190,339673.272451,266636.634964,0.955808,68.969261,2.000000,35771.686544,22.532504,327127.659574,376.000000,3951.469482,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,15280.255859,15848.328125,56359165,56359917,2843.214205,39613.763755,-1049.251886,31860.569850
29,1764713283.684311867,37,0,E0:F5:58:56:8D:02,8E89BED6,20730.523639,6397.404589,20730.523435,339141.486932,273797.220758,0.956818,69.200269,2.000000,35649.440117,22.527102,327127.659574,376.000000,4414.311523,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,15280.255859,15825.820312,56359166,56359918,7821.352545,35797.942402,-813.193119,32199.229511
30,1764713284.134516716,37,0,E0:F5:58:56:8D:02,8E89BED6,20015.910455,6209.997108,20015.909305,358304.022655,270409.232696,1.012964,-36.713163,2.000000,35731.675752,22.984030,327127.659574,376.000000,4563.913574,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,26650.443359,6446.594727,60370187,60370939,3483.787830,37756.577006,-1344.083800,33566.466382
31,1764713284.165286303,37,0,E0:F5:58:56:8D:02,8E89BED6,20508.079302,6173.831009,20508.080334,357822.436289,288973.381379,1.012749,-36.473583,2.000000,35607.419055,22.981253,327127.659574,376.000000,5049.145020,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,26650.443359,6501.979492,60370188,60370940,8700.922582,33121.323177,4289.163145,29228.166401
33,1764713284.591028929,37,0,E0:F5:58:56:8D:02,8E89BED6,20878.187557,7877.931561,20878.186578,351640.217246,260885.376833,1.024715,-28.781566,2.000000,35707.654730,22.845786,297872.340426,376.000000,7377.116699,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,106643.312500,27100.400391,64378169,64378921,3875.577885,39171.570437,-3224.891023,37354.591262
34,1764713284.623182774,37,0,E0:F5:58:56:8D:02,8E89BED6,21420.099760,7874.515314,21420.099454,351526.251663,263199.161463,1.023524,-28.918905,2.000000,35585.101506,22.737178,297872.340426,376.000000,7883.229004,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,106643.312500,26976.046875,64378170,64378922,9254.827086,33392.669588,7353.069939,29061.511387
35,1764713285.050313950,37,0,E0:F5:58:56:8D:02,8E89BED6,20806.686914,6677.974144,20806.686959,355499.243013,259042.214561,1.022377,29.132888,2.500000,35415.539668,22.384345,327127.659574,376.000000,6506.110840,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,84272.398438,16058.820312,68385129,68385881,4527.488035,41501.480600,-4277.959293,33717.353849
36,1764713285.082143068,37,0,E0:F5:58:56:8D:02,8E89BED6,21256.844172,6708.463729,21256.844846,355562.224562,269111.238708,1.021806,28.792041,2.500000,35292.414380,22.340681,327127.659574,376.000000,7041.908203,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,87402.640625,15971.329102,68385130,68385882,8872.487337,32380.582406,8721.207290,28730.996976
39,1764713285.508864880,37,0,E0:F5:58:56:8D:02,8E89BED6,20689.127359,6549.277951,20689.125661,349260.125458,244918.412830,0.959182,-76.813090,2.000000,35473.450264,23.021237,297872.340426,376.000000,6507.114746,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,70220.343750,24458.251953,72387478,72388230,5959.340638,40096.880155,-5533.598034,35003.869457
