pkt_idx,pcap_ts,rf_channel,pdu_type,adv_addr,access_address,cfo_quick_hz,cfo_centroid_hz,cfo_two_stage_hz,cfo_std_hz,cfo_std_sym_hz,iq_gain_alpha,iq_phase_deg_deg,rise_time_us,psd_centroid_hz,psd_pnr_db,bw_3db_hz,gated_len_us,cfo_two_stage_coarse_hz,joint_fo_hz,joint_I0,joint_Q0,joint_eps,joint_phi_deg,joint_A,joint_iters,joint_cost,cfo_exact_quick_hz,cfo_exact_ls_hz,sample_start,sample_end,cfo_equal_00_hz,cfo_equal_11_hz,cfo_jump_10_hz,cfo_jump_01_hz
51,1764714235.283313990,37,0,FC:7F:0A:E5:D0:87,8E89BED6,6342.814762,8518.363801,6342.815074,332788.377299,258332.409665,0.922628,69.954359,2.000000,4978.058621,25.123627,164893.617021,376.000000,5613.117188,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,28394.732422,-3.750827,136073256,136074008,21766.628632,34652.844370,-23286.652210,-27335.817866
52,1764714235.713986158,37,0,FC:7F:0A:E5:D0:87,8E89BED6,7178.210388,8518.463632,7178.210346,321876.668382,241545.100451,1.030708,35.456294,96.500000,4305.466512,25.159604,239361.702128,376.000000,5683.066895,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,38325.992188,2800.966309,140071437,140072189,23314.898215,32127.797256,-32174.607087,-17921.453083
53,1764714235.745292187,37,0,FC:7F:0A:E5:D0:87,8E89BED6,6862.149017,8609.389453,6862.149079,320881.444266,252787.539423,1.030440,35.364669,57.500000,4255.038689,25.102992,239361.702128,376.000000,5765.343750,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,38325.992188,2852.956787,140071438,140072190,21766.139706,35288.212017,-27233.246763,-22244.991970
54,1764714236.175663471,37,0,FC:7F:0A:E5:D0:87,8E89BED6,5946.227951,7698.280831,5946.229165,343085.784447,260919.950917,1.020926,38.213985,2.000000,3788.902554,25.160409,239361.702128,376.000000,5400.953613,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-3275.226807,1863.845703,144069529,144070281,23799.322910,30519.939228,-34645.024508,-17889.731691
55,1764714236.605599403,37,0,FC:7F:0A:E5:D0:87,8E89BED6,5856.473885,9257.926351,5856.474591,314568.336867,247522.266274,1.062828,24.132884,2.500000,3024.817646,24.551196,239361.702128,376.000000,6418.576660,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-369.198059,-3488.281006,148069396,148070148,23473.824530,32727.040353,-31019.450365,-22807.542791
56,1764714237.034199715,37,0,FC:7F:0A:E5:D0:87,8E89BED6,6171.321938,8280.683823,6171.322874,314141.560562,224249.648761,1.066225,-27.372714,95.000000,3512.299493,25.259566,164893.617021,376.000000,6492.834473,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,34965.406250,-1740.692017,152069611,152070363,22271.668326,34241.034215,-34748.249486,-18682.653716
57,1764714237.065519333,37,0,FC:7F:0A:E5:D0:87,8E89BED6,5781.662010,8380.523639,5781.660294,314194.874586,247628.578529,1.065495,-27.287634,95.000000,3464.487775,25.210458,164893.617021,376.000000,6541.963867,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,30038.998047,-1690.327515,152069612,152070364,19551.483977,35509.243002,-24252.555710,-25463.097087
58,1764714237.494449139,37,0,FC:7F:0A:E5:D0:87,8E89BED6,6461.822625,9229.441505,6461.824043,301119.976827,228354.940876,0.957823,-57.583580,2.500000,3458.387267,24.768018,239361.702128,376.000000,6123.589844,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,13479.908203,-1042.537231,156078555,156079307,21226.298993,33422.743652,-33942.530400,-17391.670470
59,1764714237.527022362,37,0,FC:7F:0A:E5:D0:87,8E89BED6,6109.520652,9353.975013,6109.520063,301140.534413,231393.834906,0.958530,-57.544233,2.500000,3409.516084,24.765261,239361.702128,376.000000,6235.028809,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,10065.455078,-954.334595,156078556,156079308,19142.151123,35321.318604,-25272.485448,-23898.958781
60,1764714237.956466675,37,0,FC:7F:0A:E5:D0:87,8E89BED6,6188.241307,8402.136742,6188.241433,307867.263965,226497.709741,0.980984,50.167036,2.500000,3296.830800,24.925161,164893.617021,376.000000,6434.886719,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,64140.109375,2903.687256,160093039,160093791,22973.053778,31397.480677,-33075.255273,-19479.722918
