pkt_idx,timestamp,rf_channel,pdu_type,AdvA,access_address,tag_type,payload,CFO_Hz,cfo_centroid_hz,cfo_two_stage_hz,cfo_std_hz,cfo_std_sym_hz,iq_gain_alpha,iq_phase_deg_deg,rise_time_us,psd_centroid_hz,psd_pnr_db,bw_3db_hz,gated_len_us,cfo_two_stage_coarse_hz,joint_fo_hz,joint_I0,joint_Q0,joint_eps,joint_phi_deg,joint_A,joint_iters,joint_cost,cfo_exact_quick_hz,cfo_exact_ls_hz,sample_start,sample_end,CFO_00_Hz,CFO_11_Hz,CFO_10_Hz,CFO_01_Hz
77368,1769129551.086812973,37,0,C2:97:CC:47:79:BF,8E89BED6,TILE,bf7947cc97c20201060d16edfe0200740594c0b1a3ac580303edfe,13370.492808,1160.175007,13370.493352,282930.271138,210350.702134,1.074162,-2.757512,0.500000,16126.650109,23.625155,216216.216216,296.000000,10186.125000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,3815.328613,10939.872070,1281210477,1281211069,16865.754485,16032.019967,-5376.902693,12694.140401
77369,1769129551.118772507,37,0,C2:97:CC:47:79:BF,8E89BED6,TILE,bf7947cc97c20201060d16edfe0200740594c0b1a3ac580303edfe,13656.633970,1041.774815,13656.635396,281699.734278,226509.510274,1.072036,-2.552549,0.500000,15788.576647,23.541361,277027.027027,296.000000,9824.694336,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,15569.884766,10885.659180,1281210478,1281211070,13426.698461,24929.075069,10123.233508,-5565.552043
77384,1769129551.157360077,37,0,55:AF:46:22:C9:69,8E89BED6,SAMSUNG,69c92246af5502010403025afd17165afd132ef90201825f7b715b06c1a7000000714f9328,19250.713346,5365.093890,19250.712440,352971.663166,254374.279807,0.982210,79.555218,2.500000,39224.628053,24.035378,127659.574468,376.000000,16553.945312,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,49428.433594,32741.404297,1281349344,1281350096,-11495.285528,70411.477648,33998.647600,-1052.035738
77385,1769129551.199543238,37,0,55:AF:46:22:C9:69,8E89BED6,SAMSUNG,69c92246af5502010403025afd17165afd132ef90201825f7b715b06c1a7000000714f9328,19761.598628,5169.336569,19761.598445,351317.105512,272224.908383,0.982899,76.456835,2.500000,39031.004407,23.915257,125000.000000,376.000000,17027.271484,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,49428.433594,32693.474609,1281349345,1281350097,-6006.680963,54406.110131,10632.068630,28580.792021
77388,1769129551.504721880,37,0,C5:E5:81:F5:C2:FC,8E89BED6,APPLE,fcc2f581e5c51eff4c001219207174c7d099bee76a09bac2a09e2408a75be20e14a44001a9,-18521.885990,4795.538512,-18521.886265,335852.796685,236449.906283,1.033372,-10.930588,75.000000,4747.400978,23.916392,183510.638298,376.000000,-2882.189697,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-12229.069336,3741.992432,1281509067,1281509819,-37216.284488,-50405.849132,8481.877950,9278.137410
77389,1769129551.633341074,37,0,C5:E5:81:F5:C2:FC,8E89BED6,APPLE,fcc2f581e5c51eff4c001219207174c7d099bee76a09bac2a09e2408a75be20e14a44001a9,-18912.114391,4851.072217,-18912.113105,334564.543358,262605.145959,1.033821,-9.546670,75.000000,4634.106272,23.850693,183510.638298,376.000000,-3126.158691,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-12652.698242,3564.415039,1281509068,1281509820,-36092.069740,-39147.483317,13652.521451,-9638.610681
77391,1769129551.688485622,37,0,48:FA:82:89:0E:8D,8E89BED6,SAMSUNG,8d0e8982fa4802010403025afd17165afd132ef9028bfe1e2f4130e4aba70000005321523e,-6723.839113,-438.564607,-6723.839292,361042.765224,263086.766499,0.970528,62.503052,2.500000,23946.388896,24.530791,109042.553191,376.000000,5343.537109,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-3063.712891,11270.947266,1281600033,1281600785,-20443.594961,22879.198778,12205.871651,-14279.245311
77392,1769129551.730161190,37,0,48:FA:82:89:0E:8D,8E89BED6,SAMSUNG,8d0e8982fa4802010403025afd17165afd132ef9028bfe1e2f4130e4aba70000005321523e,-6374.874264,-567.694883,-6374.874358,360371.630333,281314.414420,0.969070,63.486029,2.500000,23738.874213,24.523679,106382.978723,376.000000,4994.625977,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-2315.863037,11175.318359,1281600034,1281600786,-23227.035323,21786.220755,6579.597844,-4192.125565
77394,1769129551.779356718,37,0,C2:A9:D2:5A:C1:12,8E89BED6,APPLE,12c15ad2a9c21eff4c00121920414044c8368365e69c2b486ba97732d552b5af94acb102c9,3933.347474,4561.322487,3933.347575,319222.294063,233138.569304,1.006858,42.318145,82.500000,22216.708783,24.116559,199468.085106,376.000000,6229.858398,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,1430.373047,7550.469727,1281638493,1281639245,27747.665895,-51055.531515,11874.851984,21979.406972
77402,1769129551.841749430,37,0,7C:57:04:76:23:E3,8E89BED6,SAMSUNG,e3237604577c02010403025afd17165afd132ef902b8d92caa6cfd96a2a70000009029fdab,-7675.120937,7828.934607,-7675.119838,361030.231314,262632.639330,0.992722,52.725209,2.500000,11273.028469,24.772752,178191.489362,376.000000,17421.191406,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-64677.351562,6877.546387,1281957670,1281958422,-1379.648492,21232.491761,-13082.083494,-34036.350997
77403,1769129551.885622025,37,0,7C:57:04:76:23:E3,8E89BED6,SAMSUNG,e3237604577c02010403025afd17165afd132ef902b8d92caa6cfd96a2a70000009029fdab,-7228.272191,8086.254446,-7228.272564,359434.172748,261278.022602,0.994179,51.558392,2.500000,11067.498071,24.753242,178191.489362,376.000000,17302.810547,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-50282.074219,6860.863281,1281957671,1281958423,-8806.929746,12354.728550,-13788.530351,-16171.902856
77405,1769129551.936238766,37,0,D5:9D:98:91:83:8D,8E89BED6,APPLE,8d8391989dd51eff4c001219104ff4872a5d341e62ca8deb7799e58c4607a0af6ff09b0050,41589.031239,18160.710907,41589.030584,352167.110971,265820.023407,0.924945,-89.398419,2.500000,61866.196993,24.162013,125000.000000,376.000000,22707.437500,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,29409.687500,24993.300781,1281982238,1281982990,33144.069198,15929.061755,63612.385105,47230.324518
77407,1769129552.200929880,37,0,DA:08:C5:B7:04:F7,8E89BED6,APPLE,f704b7c508da1eff4c0012191057768ed391a246b1558fd0cddcb979bebc45a1b9a53c0046,-5039.743569,3529.470719,-5039.742379,351483.772225,271449.698920,1.031054,-33.771443,2.000000,17077.079677,21.776955,329787.234043,376.000000,2160.568604,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,10559.118164,21806.203125,1282009047,1282009799,12395.882406,-36029.594094,-22016.463986,34948.568069
77408,1769129552.341280222,37,0,DA:08:C5:B7:04:F7,8E89BED6,APPLE,f704b7c508da1eff4c0012191057768ed391a246b1558fd0cddcb979bebc45a1b9a53c0046,-5404.866912,3194.109416,-5404.867106,351544.125072,277483.032437,1.030654,-33.621119,2.000000,16943.923228,21.769481,329787.234043,376.000000,2171.959229,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,7339.888672,21566.019531,1282009048,1282009800,5518.693508,-35718.517322,17635.746905,322.896984
77412,1769129552.392246485,37,0,EA:FD:AD:73:D6:67,8E89BED6,APPLE,67d673adfdea1eff4c001219102dd34a6749ba8a19f45da2a505ab9c62e7c578ca2657008e,18492.630507,6924.158267,18492.629688,369886.571701,274680.428822,1.049705,-8.777907,2.500000,27998.984333,24.095287,156914.893617,376.000000,6469.493164,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,105674.000000,33103.031250,1282071055,1282071807,3881.565396,-30707.822674,36664.765202,46124.725197
77413,1769129552.438419819,37,0,EA:FD:AD:73:D6:67,8E89BED6,APPLE,67d673adfdea1eff4c001219102dd34a6749ba8a19f45da2a505ab9c62e7c578ca2657008e,17958.926390,6788.020027,17958.924350,369548.240862,289291.995150,1.049133,-7.897259,2.500000,27874.191460,24.159943,146276.595745,376.000000,6121.044922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,105651.093750,33014.164062,1282071056,1282071808,12608.117323,-11593.908387,35221.243792,25937.674821
77414,1769129552.483259439,37,0,CA:2E:34:21:4A:DD,8E89BED6,APPLE,dd4a21342eca1eff4c00121910fd5f0d156d13056dd7e0a389bebddda5880ccd09231100c6,28947.239368,8542.833557,28947.238310,358333.882548,280485.457150,0.953543,77.217263,2.500000,28171.933929,22.750663,271276.595745,376.000000,16218.015625,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,2656.131104,8239.629883,1282095440,1282096192,25730.584882,-28459.233063,39100.276267,64311.320806
77424,1769129552.556833744,37,0,4B:7E:DD:03:C0:83,8E89BED6,GOOGLE,83c003dd7e4b0201061916aafe41cbd4a13a948f7824f7268c885a931d5b631e839e73,72.795881,2020.192326,72.796052,339906.477090,270813.121535,1.057206,29.313236,1.000000,7259.573820,22.244650,486111.111111,360.000000,14417.130859,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,11125.556641,2732.825684,1282401871,1282402591,-26211.631952,28002.028022,-9306.072418,4160.097023
77425,1769129552.597156286,37,0,4B:7E:DD:03:C0:83,8E89BED6,GOOGLE,83c003dd7e4b0201061916aafe41cbd4a13a948f7824f7268c885a931d5b631e839e73,148.483026,2198.037490,148.482181,339895.784973,258765.715573,1.058831,29.091166,1.000000,7094.341923,22.245346,486111.111111,360.000000,14403.190430,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,11125.556641,2742.296143,1282401872,1282402592,-29306.426714,8542.372190,-4369.702794,19022.323229
77428,1769129552.635071993,37,0,50:92:84:67:D9:B6,8E89BED6,GOOGLE,b6d9678492500201061916aafe41808d1f5380f818f9708687cfcb10327973d720d19b,-24607.503040,2665.298404,-24607.501868,340961.462673,232922.617687,1.019653,-10.102880,1.000000,-11521.536397,21.611648,472222.222222,360.000000,2381.140625,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-16424.406250,-10521.960938,1282436766,1282437486,-39304.192503,-26355.378914,20180.489580,-54591.806056
77429,1769129552.675195694,37,0,50:92:84:67:D9:B6,8E89BED6,GOOGLE,b6d9678492500201061916aafe41808d1f5380f818f9708687cfcb10327973d720d19b,-25142.185216,2578.771745,-25142.185816,341094.567917,258327.991196,1.017740,-11.846996,1.000000,-11729.527378,21.625318,472222.222222,360.000000,2462.118164,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-17537.142578,-10664.944336,1282436767,1282437487,-30311.044254,1434.401276,-35121.662373,-43571.828047
77431,1769129552.935678005,37,0,CC:E9:53:9B:1A:F0,8E89BED6,APPLE,f01a9b53e9cc1eff4c001219207904aa3b4bda287cf4efbda9525957f3d16d7ca1ac4b039b,4666.417840,2329.955099,4666.417353,329132.531888,245650.198452,1.065682,6.054089,81.500000,32204.232711,23.640106,313829.787234,376.000000,-1467.827637,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,11982.867188,5599.975098,1282527228,1282527980,-4020.732025,-20230.658589,16311.245992,34953.907690
77432,1769129552.978379011,37,0,CC:E9:53:9B:1A:F0,8E89BED6,APPLE,f01a9b53e9cc1eff4c001219207904aa3b4bda287cf4efbda9525957f3d16d7ca1ac4b039b,4191.194630,2094.428347,4191.194963,327736.811684,261781.455076,1.065145,6.833698,81.500000,32128.851291,23.621366,313829.787234,376.000000,-1792.666992,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,7532.714355,5575.307129,1282527229,1282527981,8027.158098,-11332.042043,17825.054319,11899.241395
77446,1769129553.070825577,37,0,E5:80:FD:45:9B:E9,8E89BED6,TILE,e99b45fd80e50201060d16edfe0200cea222a34f62be560303edfe,-15958.501597,-4212.632234,-15958.501471,213448.516301,203270.542081,1.032032,25.224041,40.500000,-13955.289968,21.637553,449324.324324,296.000000,-3313.327148,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,16953.017578,-12398.637695,1282961724,1282962316,-11697.664766,8089.481548,-60295.762016,-13003.318733
77447,1769129553.341638088,37,0,E2:85:AC:42:71:89,8E89BED6,APPLE,897142ac85e21eff4c0012196042f74ccb494f2fb9d31212053eb1a6dd05cee0b73a640246,-28528.338459,10544.895696,-28528.339563,330552.873577,267055.599015,1.029807,-29.210315,107.500000,541.999442,19.831591,452127.659574,376.000000,15771.850586,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-26390.183594,-23146.621094,1283026138,1283026890,-32204.562625,-40629.583342,-15838.796889,-16986.856452
77450,1769129553.436931849,37,0,EE:D4:8A:27:EA:99,8E89BED6,APPLE,99ea278ad4ee1eff4c00121960839bf948c739a2645808f21fedb7edfc3df340a9b51f0307,-21003.383044,8424.442419,-21003.383776,337428.199024,259440.809094,0.929654,-88.082556,100.500000,-5838.089448,19.581453,444148.936170,376.000000,6478.325684,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-62446.128906,-22497.765625,1283094859,1283095611,-37754.908362,-18510.612557,-36317.350195,6479.161113
77451,1769129553.481651306,37,0,EE:D4:8A:27:EA:99,8E89BED6,APPLE,99ea278ad4ee1eff4c00121960839bf948c739a2645808f21fedb7edfc3df340a9b51f0307,-21095.780619,8684.769514,-21095.780312,337422.614060,273455.639038,0.930903,-87.446482,100.500000,-5544.351886,19.587170,444148.936170,376.000000,6745.132324,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-62446.128906,-22421.957031,1283094860,1283095612,-32169.567105,-29989.812306,-29613.968879,6487.274561
77453,1769129553.526592016,37,0,DD:B3:FF:68:4C:8F,8E89BED6,APPLE,8f4c68ffb3dd1eff4c00121960eb9dfe45e7249919d9907e190f634b1d789dbcceff0600cc,-14054.523951,17950.347362,-14054.522865,343266.109148,270443.862672,0.999714,45.452002,101.000000,2910.565750,17.515222,478723.404255,376.000000,16039.655273,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-66705.796875,-34240.093750,1283123921,1283124673,-18830.960984,-29405.360914,-12988.368897,1156.101335
77456,1769129553.585160494,37,0,C2:97:A0:09:6A:11,8E89BED6,TILE,116a09a097c20201060d16edfe0200c75291000bd2bdde0303edfe,4458.096141,705.273129,4458.095715,297897.803122,230730.950088,0.952146,74.475186,7.500000,-115.637265,22.786893,250000.000000,296.000000,1552.008057,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-38514.902344,849.219299,1283278781,1283279373,-21511.384543,37822.431864,-36230.447110,49277.226831
77457,1769129553.612823009,37,0,C2:97:A0:09:6A:11,8E89BED6,TILE,116a09a097c20201060d16edfe0200c75291000bd2bdde0303edfe,4966.852505,443.507645,4966.853803,296141.960975,247001.988397,0.951439,75.363930,7.500000,-375.426887,22.823352,250000.000000,296.000000,1371.427002,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-37920.054688,852.217529,1283278782,1283279374,-19721.912847,18995.489626,17946.152221,9161.028793
77459,1769129553.645735025,37,0,6F:8F:6C:39:53:A5,8E89BED6,GOOGLE,a553396c8f6f0201061916aafe41f86cb5188fcec655c00ef832a225fd5363a8c46305,-1322.222583,3278.655426,-1322.223107,338177.250121,256304.901592,0.978663,-64.215149,1.000000,10661.117860,21.966765,330555.555556,360.000000,8057.029297,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-9200.981445,-8175.295898,1283302755,1283303475,-45983.741706,36603.786027,11309.223986,16651.383674
77460,1769129553.684883356,37,0,6F:8F:6C:39:53:A5,8E89BED6,GOOGLE,a553396c8f6f0201061916aafe41f86cb5188fcec655c00ef832a225fd5363a8c46305,-1160.058591,2955.155891,-1160.059697,337440.479753,251879.260533,0.977085,-65.820686,1.000000,10518.244555,21.953783,330555.555556,360.000000,7858.102051,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-9200.981445,-8127.719727,1283302756,1283303476,-47362.132226,39282.301233,5263.424396,21146.141283
77463,1769129553.730710983,37,0,5A:16:9F:71:E9:D7,8E89BED6,SAMSUNG,d7e9719f165a02010403025afd17165afd132ef9026916370c7f287488a7000000a1ff95dd,-8368.707481,2253.741132,-8368.705728,357992.736683,281155.963269,0.908644,67.601690,2.500000,-6129.790642,24.469122,218085.106383,376.000000,7765.645996,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,7164.393066,2150.201904,1283346520,1283347272,-2212.964193,26961.156330,-56940.824155,-37130.006039
77469,1769129553.783283710,37,2,E6:5D:CA:78:9B:35,8E89BED6,APPLE,359b78ca5de61eff4c001219ffee06eb2233ee9bc0e0651a67bd94340042557ca7300100ff,-8715.816819,2701.850933,-8715.816899,335213.219122,258076.350839,0.956934,-70.811599,1.000000,16630.290255,23.185644,265957.446809,376.000000,-9142.331055,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,3503.333496,19944.728516,1283413879,1283414631,-13046.057785,-26248.624445,23707.497801,2538.892052
77476,1769129554.049362183,37,0,69:B3:D4:D7:57:AC,8E89BED6,GOOGLE,ac57d7d4b3690201061916aafe412341a0a757d145a5056e7d08589495fdf823efa33e,15209.300211,16557.987142,15209.300301,359259.000799,250920.736646,0.991211,-56.702954,0.500000,27691.331735,22.126020,280555.555556,360.000000,18470.085938,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,126562.781250,953.589966,1283548380,1283549100,-21501.030362,51815.439896,33207.680798,-6791.262997
77477,1769129554.115418911,37,0,69:B3:D4:D7:57:AC,8E89BED6,GOOGLE,ac57d7d4b3690201061916aafe412341a0a757d145a5056e7d08589495fdf823efa33e,15712.720329,16581.667884,15712.721526,358631.692265,267821.597813,0.989162,-59.074434,0.500000,27476.637593,22.050517,280555.555556,360.000000,18742.287109,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,126562.781250,959.711853,1283548381,1283549101,-14799.075918,31386.700900,-2221.971380,42012.929359
77484,1769129554.218061686,37,0,5E:01:1E:29:5F:7D,8E89BED6,GOOGLE,7d5f291e015e0201061916aafe41726e70f90a8b25339bf78303500dfe2323d8e58549,-12641.369339,3247.861289,-12641.368121,209371.784019,193456.999542,0.974383,76.246861,101.500000,1762.563135,20.745565,472222.222222,360.000000,3329.489990,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-1740.159790,-8029.098633,1283912713,1283913433,-27637.024658,-10221.941767,-7662.248873,-16294.127098
77485,1769129554.260612726,37,0,5B:18:CA:A4:D7:B8,8E89BED6,GOOGLE,b8d7a4ca185b0201061916aafe40a0893dc6f59df7986212a9110140263be8ac08996e,-5573.964207,16806.721185,-5573.963523,342211.047044,260998.614806,1.020781,-13.596930,1.000000,28278.185612,23.879382,30555.555556,360.000000,14040.558594,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,31547.066406,16437.685547,1283926707,1283927427,-25440.121177,39276.670463,-2546.180084,-4522.265694
77486,1769129554.301432371,37,0,5B:18:CA:A4:D7:B8,8E89BED6,GOOGLE,b8d7a4ca185b0201061916aafe40a0893dc6f59df7986212a9110140263be8ac08996e,-5132.582670,16570.978937,-5132.581824,342235.084333,264358.391661,1.020165,-16.137282,1.000000,28093.378587,23.907522,30555.555556,360.000000,13850.366211,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,31547.066406,16294.060547,1283926708,1283927428,-20025.778683,34543.987265,-16706.495893,7559.472092
77487,1769129554.343985081,37,0,48:CC:87:99:A3:11,8E89BED6,GOOGLE,11a39987cc480201061916aafe41d9a88516b6faaf5bb073f142d1e51fcc0693cf2e4f,-40916.534458,-7690.091389,-40916.534229,365640.175735,279443.602307,1.031934,24.473237,0.500000,-34865.965780,20.608098,419444.444444,360.000000,-10948.145508,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-80522.718750,-27828.746094,1283943810,1283944530,-55743.748483,-52102.222967,10830.702282,-75615.002203
77488,1769129554.382748127,37,0,48:CC:87:99:A3:11,8E89BED6,GOOGLE,11a39987cc480201061916aafe41d9a88516b6faaf5bb073f142d1e51fcc0693cf2e4f,-40384.144975,-7526.353462,-40384.144967,365394.614107,273467.346597,1.033352,23.396338,0.500000,-35035.702453,20.498002,419444.444444,360.000000,-10959.678711,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-80522.718750,-27942.916016,1283943811,1283944531,-61459.094684,-29185.076200,-35637.199346,-50007.313325
77500,1769129554.636904716,37,0,6B:6C:91:4D:E0:C3,8E89BED6,GOOGLE,c3e04d916c6b0201061916aafe4117518ae74e4d9744d44e1c7bea9469e2666da7f210,-36051.980433,2211.772122,-36051.979411,345084.361231,243300.903776,0.974601,-80.170113,0.500000,-28867.244570,20.950878,402777.777778,360.000000,-1688.063965,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-43318.828125,-24777.998047,1284064216,1284064936,-25948.596693,716.483562,-63965.161644,-47980.943249
77501,1769129554.711116552,37,0,6B:6C:91:4D:E0:C3,8E89BED6,GOOGLE,c3e04d916c6b0201061916aafe4117518ae74e4d9744d44e1c7bea9469e2666da7f210,-35476.603048,2520.123990,-35476.602352,345200.484780,276038.872191,0.973072,-81.560742,0.500000,-29058.469925,20.920020,402777.777778,360.000000,-1348.790039,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-43318.828125,-24918.509766,1284064217,1284064937,-4021.795176,-14758.775218,-85385.760694,-35218.509272
77503,1769129554.763197422,37,0,F8:F5:DB:6D:10:95,8E89BED6,APPLE,95106ddbf5f81eff4c001219205a0115950b6edd405a6cd6d5fec21b9b71ced476779600cb,11135.128523,7713.975807,11135.127952,341870.529635,262499.018144,0.978850,55.389797,2.500000,4772.485760,22.635049,305851.063830,376.000000,3340.567383,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,47523.218750,14403.415039,1284098528,1284099280,-12298.982242,-24511.632097,12443.278186,63434.897976
77504,1769129554.808802843,37,0,F8:F5:DB:6D:10:95,8E89BED6,APPLE,95106ddbf5f81eff4c001219205a0115950b6edd405a6cd6d5fec21b9b71ced476779600cb,10878.794296,7403.105480,10878.794660,341846.364842,281316.595431,0.980623,54.677897,2.500000,4712.571037,22.683364,305851.063830,376.000000,3360.228760,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,46100.207031,14339.940430,1284098529,1284099281,14007.247648,-21246.473580,2009.887843,42421.750373
77507,1769129554.856003761,37,0,DC:D9:17:9B:A7:45,8E89BED6,TILE,45a79b17d9dc0201060303edfe0d16edfe020080d06cf05a65aae0,548.379703,-6090.275316,548.381501,289858.513532,234117.454788,0.952896,80.487368,33.500000,3305.570737,21.273145,364864.864865,296.000000,3942.020020,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-8884.733398,3865.090088,1284113583,1284114175,-26181.062288,6611.921814,-6360.707330,56809.165218
77508,1769129554.877835751,37,0,DC:D9:17:9B:A7:45,8E89BED6,TILE,45a79b17d9dc0201060303edfe0d16edfe020080d06cf05a65aae0,1111.728893,-6124.504278,1111.729395,289799.435268,224205.968524,0.954702,80.804870,33.500000,3178.151746,21.224112,364864.864865,296.000000,4247.335938,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-8831.003906,3810.220703,1284113584,1284114176,-34799.162262,8511.334454,32915.600468,26741.918056
77511,1769129554.923008442,37,0,DA:64:BC:6D:F0:FE,8E89BED6,APPLE,fef06dbc64da1eff4c00121920adbfc31d49e140c794f046b7573c1127dd67959b925401eb,10121.436215,9746.335720,10121.435413,352325.230443,259578.542708,0.945644,-72.843374,4.000000,3788.701524,21.845607,242021.276596,376.000000,2608.661133,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,13346.572266,4790.250488,1284266387,1284267139,30857.226988,20891.611480,15370.804988,-35047.771761
77512,1769129554.968647957,37,0,DA:64:BC:6D:F0:FE,8E89BED6,APPLE,fef06dbc64da1eff4c00121920adbfc31d49e140c794f046b7573c1127dd67959b925401eb,10596.194912,9970.854508,10596.194209,352153.183127,276056.711679,0.947211,-72.692003,4.000000,3676.522819,21.877469,242021.276596,376.000000,3051.556641,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,14660.258789,4821.252930,1284266388,1284267140,17381.937111,33969.696515,16577.678366,-37228.600327
77525,1769129555.368200302,37,0,E2:F7:C5:38:1A:0E,8E89BED6,APPLE,0e1a38c5f7e21eff4c001219201ce71bf7087f95c969a3de7bf212c714f91c8ee498b0027f,4819.836777,7327.537718,4819.835652,328055.916840,242995.814177,0.951425,63.691320,2.500000,5845.096191,20.228602,170212.765957,376.000000,2200.536133,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-8799.982422,6019.743164,1284822218,1284822970,-10937.918297,19713.369779,-14411.259931,38787.268686
77542,1769129555.667783976,37,0,ED:44:62:04:91:58,8E89BED6,APPLE,5891046244ed1eff4c00121920aa40a3384b2b924a8515ddf0b4f535cbc738bdd374bd03f1,14777.443251,9103.886463,14777.442031,317339.860517,239401.602873,1.030964,-6.419175,96.000000,17492.984332,23.777101,324468.085106,376.000000,7759.070312,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,7541.940430,9157.507812,1285171035,1285171787,45903.944784,-20665.964809,2371.344418,29008.853859
77544,1769129555.742924213,37,0,C2:97:CC:47:79:BF,8E89BED6,TILE,bf7947cc97c20201060d16edfe0200740594c0b1a3ac580303edfe,14355.159285,1129.085482,14355.161503,285291.059477,226518.531219,1.029358,33.404914,0.000000,17658.733434,23.884311,273648.648649,296.000000,9254.124023,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,9315.718750,8861.099609,1285213031,1285213623,14593.256552,21915.180217,7977.678138,1434.782124
77545,1769129555.789665937,37,0,55:AF:46:22:C9:69,8E89BED6,SAMSUNG,69c92246af5502010403025afd17165afd132ef90201825f7b715b06c1a7000000714f9328,20218.492110,6721.884021,20218.492674,358518.015745,265419.849195,1.025080,-19.825797,2.500000,39756.525141,23.113494,268617.021277,376.000000,16642.992188,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,21088.416016,15351.897461,1285306820,1285307572,-7342.284482,60326.554950,21195.795430,17925.040722
77552,1769129556.081733942,37,0,C5:E5:81:F5:C2:FC,8E89BED6,APPLE,fcc2f581e5c51eff4c001219207174c7d099bee76a09bac2a09e2408a75be20e14a44001a9,-19946.268349,3937.346665,-19946.268852,301631.804180,236414.532260,1.043626,16.202443,92.000000,3446.799828,24.196199,183510.638298,376.000000,-3542.369629,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-18819.458984,3989.927002,1285510281,1285511033,-36894.658817,-49699.846447,6748.060214,4414.199331
77554,1769129556.191706896,37,0,48:FA:82:89:0E:8D,8E89BED6,SAMSUNG,8d0e8982fa4802010403025afd17165afd132ef9028bfe1e2f4130e4aba70000005321523e,-7331.531462,-1583.963252,-7331.530031,355120.214726,263007.185922,0.992336,-48.124531,2.500000,23725.325524,24.686077,109042.553191,376.000000,4931.486816,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-8782.472656,-509.143188,1285551035,1285551787,-23098.274265,20364.560971,13318.423353,-11968.588136
