pkt_idx,pcap_ts,rf_channel,pdu_type,adv_addr,access_address,cfo_quick_hz,cfo_centroid_hz,cfo_two_stage_hz,cfo_std_hz,cfo_std_sym_hz,iq_gain_alpha,iq_phase_deg_deg,rise_time_us,psd_centroid_hz,psd_pnr_db,bw_3db_hz,gated_len_us,cfo_two_stage_coarse_hz,joint_fo_hz,joint_I0,joint_Q0,joint_eps,joint_phi_deg,joint_A,joint_iters,joint_cost,cfo_exact_quick_hz,cfo_exact_ls_hz,sample_start,sample_end,cfo_equal_00_hz,cfo_equal_11_hz,cfo_jump_10_hz,cfo_jump_01_hz
31,1764713970.900968552,37,0,FA:83:EB:19:FD:BB,8E89BED6,-38158.036910,-1813.337866,-38158.037165,325631.191858,273941.704443,0.986815,79.794270,20.000000,-19444.470479,18.875710,587765.957447,376.000000,8253.998047,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-102714.765625,-38572.113281,129005134,129005886,-24786.617300,-102493.974305,-3928.989845,-16956.341487
32,1764713971.329976797,37,0,FA:83:EB:19:FD:BB,8E89BED6,-33188.864051,-1718.997397,-33188.863668,339685.275584,273569.268944,1.010633,-1.893835,28.000000,-18280.869180,18.941931,417553.191489,376.000000,7389.718262,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-63675.421875,-41010.992188,133025261,133026013,-32261.233482,-89934.400688,6547.948353,-7530.638492
33,1764713972.552877903,37,0,FA:83:EB:19:FD:BB,8E89BED6,-33296.354540,-1583.313805,-33296.353538,332904.276723,274079.534481,1.012130,-16.047347,28.000000,-18439.320106,18.203781,468085.106383,376.000000,5381.158691,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-79342.617188,-45533.375000,145064290,145065042,-36012.272012,-85021.797647,4881.769373,-4543.239176
34,1764713973.375252247,37,0,FA:83:EB:19:FD:BB,8E89BED6,-38539.071499,-2678.622792,-38539.072368,333870.737031,271345.133316,0.991808,58.701190,20.000000,-19835.213500,19.384361,587765.957447,376.000000,6267.001953,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-101912.085938,-50082.597656,153084230,153084982,-32748.721188,-117450.606275,8815.433470,-450.766480
35,1764713973.407276392,37,0,FA:83:EB:19:FD:BB,8E89BED6,-38172.559292,-2748.785389,-38172.559269,333910.525372,286988.011063,0.991168,60.989510,20.000000,-19588.968271,19.387093,587765.957447,376.000000,6207.749023,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-101912.085938,-50000.839844,153084231,153084983,-24275.402015,-103690.161035,-6311.561752,-14291.236606
36,1764713973.838629007,37,0,FA:83:EB:19:FD:BB,8E89BED6,-32877.496472,-2369.107119,-32877.496294,333054.566182,267324.842185,0.983249,73.205015,28.000000,-17820.363735,18.869666,324468.085106,376.000000,5360.009277,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-38126.167969,-38229.574219,157100282,157101034,-35955.005481,-84292.132014,4935.537575,-4355.583605
37,1764713974.674549341,37,0,FA:83:EB:19:FD:BB,8E89BED6,-39024.641095,-4330.565999,-39024.641638,346385.381100,269977.788734,0.987361,-60.049128,23.000000,-20334.545449,19.539918,324468.085106,376.000000,5394.565918,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-153927.812500,-52861.632812,165120689,165121441,-33027.666194,-117177.802308,10431.327861,-3097.800110
38,1764713974.706681013,37,0,FA:83:EB:19:FD:BB,8E89BED6,-38514.355201,-4319.049588,-38514.354542,346505.183580,284398.530020,0.988527,-58.182807,23.000000,-20090.094226,19.543562,324468.085106,376.000000,5464.642578,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-153927.812500,-52683.171875,165120690,165121442,-20836.851544,-98211.308197,-10430.369500,-23487.914856
39,1764713975.539185047,37,0,FA:83:EB:19:FD:BB,8E89BED6,-38447.329635,-1922.712239,-38447.329581,344904.265362,263577.232870,0.996178,-51.359446,20.500000,-19277.212734,19.243165,587765.957447,376.000000,4390.560059,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-75435.843750,-45505.464844,173139821,173140573,-29654.490648,-112126.115908,6985.500511,-8861.183449
40,1764713976.771993160,37,0,FA:83:EB:19:FD:BB,8E89BED6,-39083.307811,-2854.727019,-39083.309559,349923.271219,283764.588019,1.008253,20.459209,20.000000,-20391.038862,19.421519,587765.957447,376.000000,8137.433594,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-137434.140625,-34427.101562,185169543,185170295,-31551.144578,-120682.477207,11093.517606,-2812.950029
