file,cfo_hz,cfo_std_hz,iq_gain_alpha,iq_phase_deg,rise_time_us,psd_centroid_hz,psd_pnr_db,bw_3db_hz,mag_mean,i_std,q_std,cfo_std_hz_sym
pkt_000048.fc32,39371.299749793354,562493.0,1.0140169858932495,-33.494974970907094,2.5,397438.1380171543,13.625171585295426,179878.0487804878,0.8898075222969055,0.7120108604431152,0.7021685838699341,570395.6242129718
pkt_000049.fc32,-14583.74758221064,559766.6875,1.0381534099578857,-21.0044676588963,0.0,462316.361706028,13.857335113988844,5514.705882352942,0.8853678107261658,0.7202174067497253,0.6937485337257385,550547.6636673455
pkt_000050.fc32,-29115.953323715767,563663.875,1.0355579853057861,-19.902119204613108,0.0,467342.36649852036,14.555202902749079,2083.333333333333,0.8824552893638611,0.7193490862846375,0.6946487426757812,551169.9697917245
pkt_000051.fc32,-29998.857252458773,563747.1875,1.035203218460083,-17.107381048104145,1.5,467972.91963582503,14.815728176974847,2118.64406779661,0.8825287818908691,0.7192301750183105,0.694771945476532,550913.9515343352
pkt_000052.fc32,-29998.857252458773,563747.1875,1.035203218460083,-17.107381048104145,1.5,467972.91963582503,14.815728176974847,2118.64406779661,0.8825287818908691,0.7192301750183105,0.694771945476532,550913.9515343352
pkt_000053.fc32,19702.567636856496,566655.125,1.0401239395141602,4.504353418596632,0.5,481289.7381166269,12.890885680001997,3048.780487804878,0.8842670917510986,0.7208743095397949,0.6930657625198364,556466.6676565831
pkt_000054.fc32,-7144.882428342337,554916.6875,0.9932773113250732,73.44946995667961,0.0,459871.66134550655,12.220371503143646,670955.8823529412,0.8849995732307434,0.7047179341316223,0.7094875574111938,552693.2537586188
pkt_000055.fc32,-7144.882428342337,554916.6875,0.9932773113250732,73.44946995667961,0.0,459871.66134550655,12.220371503143646,670955.8823529412,0.8849995732307434,0.7047179341316223,0.7094875574111938,552693.2537586188
pkt_000056.fc32,-8612.470708582861,548009.1875,1.003000259399414,-36.84890123919707,0.5,467208.10984264425,10.570033168144334,829166.6666666667,0.8818414807319641,0.708165168762207,0.7060468792915344,541440.5929920137
pkt_000057.fc32,-8612.470708582861,548009.1875,1.003000259399414,-36.84890123919707,0.5,467208.10984264425,10.570033168144334,829166.6666666667,0.8818414807319641,0.708165168762207,0.7060468792915344,541440.5929920137
pkt_000058.fc32,-8778.082637411244,553592.5,0.9956414103507996,86.6417965306436,0.0,457514.54669392866,13.010240892796043,5208.333333333333,0.8851393461227417,0.7055607438087463,0.7086494565010071,551820.2038007097
pkt_000059.fc32,-8597.568801065578,546341.9375,1.010964035987854,-27.877186802876658,0.5,468563.0881582169,10.145297817148728,741525.4237288135,0.881624698638916,0.7109513878822327,0.7032409906387329,540128.3239249772
pkt_000060.fc32,-13393.282369576076,553764.75,0.9875544905662537,56.44766129160354,0.0,501966.0476682311,8.642433298047905,957317.0731707315,0.880527675151825,0.7026653289794922,0.7115205526351929,549815.3156063386
pkt_000061.fc32,-8597.568801065578,546341.9375,1.010964035987854,-27.877186802876658,0.5,468563.0881582169,10.145297817148728,741525.4237288135,0.881624698638916,0.7109513878822327,0.7032409906387329,540128.3239249772
pkt_000062.fc32,-13393.282369576076,553764.75,0.9875544905662537,56.44766129160354,0.0,501966.0476682311,8.642433298047905,957317.0731707315,0.880527675151825,0.7026653289794922,0.7115205526351929,549815.3156063386
pkt_000063.fc32,-8778.082637411244,553592.5,0.9956414103507996,86.6417965306436,0.0,457514.54669392866,13.010240892796043,5208.333333333333,0.8851393461227417,0.7055607438087463,0.7086494565010071,551820.2038007097
pkt_000064.fc32,-7144.882428342337,554916.6875,0.9932773113250732,73.44946995667961,0.0,459871.66134550655,12.220371503143646,670955.8823529412,0.8849995732307434,0.7047179341316223,0.7094875574111938,552693.2537586188
pkt_000065.fc32,30129.22611664793,556895.625,1.0303007364273071,6.0300103223304475,0.0,482854.7895665016,9.74653556849574,994897.9591836736,0.8901923894882202,0.7175799012184143,0.69647616147995,549320.6960739435
pkt_000066.fc32,30129.22611664793,556895.625,1.0303007364273071,6.0300103223304475,0.0,482854.7895665016,9.74653556849574,994897.9591836736,0.8901923894882202,0.7175799012184143,0.69647616147995,549320.6960739435
pkt_000067.fc32,33532.69277891105,563853.25,1.0530825853347778,-2.7256106717319293,0.0,489475.38203302334,10.699702472143633,928308.8235294118,0.8887354731559753,0.7251467108726501,0.6885943412780762,554105.5850969959
pkt_000068.fc32,33532.69277891105,563853.25,1.0530825853347778,-2.7256106717319293,0.0,489475.38203302334,10.699702472143633,928308.8235294118,0.8887354731559753,0.7251467108726501,0.6885943412780762,554105.5850969959
pkt_000069.fc32,33497.403468199314,559985.0,1.0361566543579102,2.9356405860062025,0.5,485938.4698146089,10.651238263970345,927083.3333333334,0.8881253600120544,0.7195497155189514,0.694441020488739,550186.6881697103
pkt_000070.fc32,33367.60852962792,559176.25,1.0395914316177368,6.414043442140231,0.0,485550.73975844623,10.474227426457944,925847.4576271187,0.8872758746147156,0.7206969857215881,0.6932502388954163,549315.6493230568
pkt_000071.fc32,31232.50088145578,553422.5625,1.0383883714675903,12.904088012916716,0.0,478759.907345613,10.574989557648804,993902.4390243901,0.8903518319129944,0.7202958464622498,0.6936670541763306,548716.9832423051
pkt_000072.fc32,33367.60852962792,559176.25,1.0395914316177368,6.414043442140231,0.0,485550.73975844623,10.474227426457944,925847.4576271187,0.8872758746147156,0.7206969857215881,0.6932502388954163,549315.6493230568
pkt_000073.fc32,-26974.214700224406,558678.75,1.0388123989105225,-29.09346533493545,0.0,451847.1816947068,12.938822036300612,1838.235294117647,0.8870253562927246,0.720437228679657,0.6935200691223145,559805.3400138762
pkt_000074.fc32,-35138.975402188415,560493.5625,1.0530956983566284,-23.807008644095266,0.0,459754.83064858115,12.111020702640076,715277.7777777778,0.8837266564369202,0.7251509428024292,0.6885898113250732,562841.0555359838
pkt_000075.fc32,-28536.912178860624,562077.25,1.0221902132034302,-29.548113213816606,0.0,420284.2192951181,13.459050685234011,0.0,0.8825038075447083,0.7148231267929077,0.6993053555488586,550236.6623871377
pkt_000076.fc32,-29887.838219324523,560678.1875,1.029535174369812,-27.730546051064593,1.0,441383.2775424163,13.64358017806037,0.0,0.8860787749290466,0.7173210382461548,0.6967426538467407,560328.418667813
pkt_000077.fc32,-29887.838219324523,560678.1875,1.029535174369812,-27.730546051064593,1.0,441383.2775424163,13.64358017806037,0.0,0.8860787749290466,0.7173210382461548,0.6967426538467407,560328.418667813
pkt_000078.fc32,-39522.275389572176,560491.875,1.0255486965179443,-30.222662657758676,1.0,439265.83657129196,13.520685735753048,0.0,0.8857609629631042,0.7159687280654907,0.698132336139679,559761.4370757112
pkt_000079.fc32,-39522.275389572176,560491.875,1.0255486965179443,-30.222662657758676,1.0,439265.83657129196,13.520685735753048,0.0,0.8857609629631042,0.7159687280654907,0.698132336139679,559761.4370757112
pkt_000080.fc32,-39522.275389572176,560491.875,1.0255486965179443,-30.222662657758676,1.0,439265.83657129196,13.520685735753048,0.0,0.8857609629631042,0.7159687280654907,0.698132336139679,559761.4370757112
pkt_000081.fc32,-39522.275389572176,560491.875,1.0255486965179443,-30.222662657758676,1.0,439265.83657129196,13.520685735753048,0.0,0.8857609629631042,0.7159687280654907,0.698132336139679,559761.4370757112
pkt_000082.fc32,-28536.912178860624,562077.25,1.0221902132034302,-29.548113213816606,0.0,420284.2192951181,13.459050685234011,0.0,0.8825038075447083,0.7148231267929077,0.6993053555488586,550236.6623871377
pkt_000083.fc32,-26974.214700224406,558678.75,1.0388123989105225,-29.09346533493545,0.0,451847.1816947068,12.938822036300612,1838.235294117647,0.8870253562927246,0.720437228679657,0.6935200691223145,559805.3400138762
pkt_000084.fc32,11419.635175877424,554686.8125,0.9982547163963318,-47.05441797423573,0.0,497389.86092678015,9.20020099048735,959183.6734693878,0.8901999592781067,0.706488847732544,0.7077240347862244,564106.5378072056
pkt_000085.fc32,4507.290450957382,557812.8125,0.9902992844581604,-60.92422712932326,0.0,480738.8444246911,10.968772752170963,693965.5172413792,0.8858780860900879,0.703652024269104,0.7105448246002197,555773.8208562762
pkt_000086.fc32,12051.144268684917,570175.125,1.0168113708496094,24.855525621073433,0.0,498801.22059893503,9.438066247122368,963414.6341463414,0.8912381529808044,0.7129761576652527,0.7011882662773132,585439.5712058695
pkt_000087.fc32,6104.343425379746,555670.0,0.985103189945221,-70.49398587532615,0.0,477506.04615427495,12.072123344324195,545833.3333333334,0.8856530785560608,0.7017806768417358,0.712393045425415,553746.2412556625
pkt_000088.fc32,6104.343425379746,555670.0,0.985103189945221,-70.49398587532615,0.0,477506.04615427495,12.072123344324195,545833.3333333334,0.8856530785560608,0.7017806768417358,0.712393045425415,553746.2412556625
pkt_000089.fc32,2732.51381989717,555894.4375,0.982471764087677,-73.45902739967697,0.0,474819.26851614733,12.708089071410498,2016.1290322580644,0.8844084143638611,0.7008273601531982,0.7133308053016663,554154.76245902
pkt_000090.fc32,2732.51381989717,555894.4375,0.982471764087677,-73.45902739967697,0.0,474819.26851614733,12.708089071410498,2016.1290322580644,0.8844084143638611,0.7008273601531982,0.7133308053016663,554154.76245902
pkt_000091.fc32,-159.45697678432578,556214.125,0.990816593170166,-62.819210361497056,0.0,468191.73766431294,13.628395178361314,3676.470588235294,0.8856367468833923,0.7038375735282898,0.710361123085022,554896.0277114434
pkt_000092.fc32,-149.02090018811145,556614.1875,0.9909413456916809,-67.75867141928643,0.0,478958.7119890081,11.208468828060102,694915.2542372881,0.8852139711380005,0.7038822770118713,0.7103167772293091,553995.3913783864
