src_file,cluster,dev_type,segments,duration_cov,duration_span,persistence_s,unique_macs,core_mac_density_scaled,adv_mac_pct,gt_frac,dur_ok,unique_ok,dens_ok,decision_ok,k_chosen
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-1min_rot-10s.csv,3,TAG_TILE,2,1800.0,,610.4210934638973,2,0.0,0.0,0.0,False,False,False,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-1min_rot-10s.csv,4,TAG_TILE,2,3600.0,,939.8220272064209,2,0.0,0.0,0.0,False,False,False,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-1min_rot-10s.csv,5,TAG_TILE,1,1800.0,,94.09704542160034,1,0.0,0.0,0.0,False,False,False,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-2s_rot-5min.csv,2,TAG_APPLE,11,3600.0,,3598.348833799362,11,6.666666622222222,1.0,1.0,True,False,True,True,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-2s_rot-5min.csv,0,TAG_APPLE,87,3600.0,,3599.319438457489,83,1.7402020823729067,0.0,0.04819277108433735,True,True,True,True,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-2s_rot-5min.csv,1,TAG_APPLE,22,3600.0,,3596.8124607121167,16,1.6928201762198645,0.0625,0.0625,True,True,True,True,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-2s_rot-5min.csv,2,TAG_APPLE,5,3600.0,,1297.795357465744,5,3.3776066059474967,1.0,1.0,False,False,True,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-2s_rot-5min.csv,0,TAG_APPLE,46,3600.0,,1323.03098654747,37,1.31304360851763,0.0,0.0,False,True,True,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-2s_rot-5min.csv,1,TAG_APPLE,62,3600.0,,1285.3140895366669,60,1.281644280023056,0.0,0.0,False,True,True,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-2s_rot-5min.csv,3,TAG_TILE,2,1800.0,,610.4210934638973,2,0.0,0.0,0.0,False,False,False,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-2s_rot-5min.csv,4,TAG_TILE,2,3600.0,,939.8220272064209,2,0.0,0.0,0.0,False,False,False,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-2s_rot-5min.csv,5,TAG_TILE,1,1800.0,,94.09704542160034,1,0.0,0.0,0.0,False,False,False,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-1min_rot-5min.csv,1,TAG_APPLE,24,3600.0,,3596.8124607121167,17,1.6605432101986668,0.11764705882352941,0.11764705882352941,True,True,True,True,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-1min_rot-5min.csv,2,TAG_APPLE,10,3600.0,,3563.348402023316,10,1.5825836201082493,1.0,1.0,True,False,True,True,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-1min_rot-5min.csv,0,TAG_APPLE,84,3600.0,,3599.319438457489,80,1.5782618470387548,0.0,0.0125,True,True,True,True,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-1min_rot-5min.csv,2,TAG_APPLE,4,3600.0,,1230.9979686737065,4,1.4618201156444066,1.0,1.0,False,False,True,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-1min_rot-5min.csv,0,TAG_APPLE,39,3600.0,,1323.03098654747,32,1.3110255758909222,0.03125,0.0625,False,True,True,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-1min_rot-5min.csv,1,TAG_APPLE,71,3600.0,,1285.3140895366669,69,1.2865790245354805,0.0,0.014492753623188406,False,True,True,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-1min_rot-5min.csv,3,TAG_TILE,2,1800.0,,610.4210934638973,2,0.0,0.0,0.0,False,False,False,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-1min_rot-5min.csv,4,TAG_TILE,2,3600.0,,939.8220272064209,2,0.0,0.0,0.0,False,False,False,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-1min_rot-5min.csv,5,TAG_TILE,1,1800.0,,94.09704542160034,1,0.0,0.0,0.0,False,False,False,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-30s_rot-5min.csv,2,TAG_APPLE,11,3600.0,,3580.5465161800385,11,4.363742493403822,1.0,1.0,True,False,True,True,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-30s_rot-5min.csv,1,TAG_APPLE,65,3600.0,,3583.753479719162,63,1.7746468221701606,0.0,0.047619047619047616,True,True,True,True,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-30s_rot-5min.csv,0,TAG_APPLE,45,3600.0,,3596.832602262497,33,1.4726245265024276,0.030303030303030304,0.030303030303030304,True,True,True,True,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-30s_rot-5min.csv,2,TAG_APPLE,5,3600.0,,1257.4771976470947,5,1.7347218416817658,1.0,1.0,False,False,True,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-30s_rot-5min.csv,1,TAG_APPLE,70,3600.0,,1285.3140895366669,68,1.3552327709424414,0.0,0.0,False,True,True,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-30s_rot-5min.csv,0,TAG_APPLE,39,3600.0,,1323.03098654747,32,1.3511715529411477,0.0,0.0,False,True,True,False,3
controlled/HtoW/scenarios_Home_to_work_gym__adv1_apple0_google0_samsung0_tile0__20260129_124650/scenario_tx-30s_rot-5min.csv,3,TAG_TILE,2,1800.0,,610.4210934638973,2,0.0,0.0,0.5,False,False,False,False,3
