src_file,cluster,dev_type,segments,duration_cov,duration_span,persistence_s,unique_macs,core_mac_density_scaled,adv_mac_pct,gt_frac,dur_ok,unique_ok,dens_ok,decision_ok,k_chosen
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-5min.csv,3,TAG_APPLE,1,1800.0,,0.0,1,0.0,1.0,1.0,False,False,False,False,4
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-5min.csv,0,TAG_APPLE,9,1800.0,,191.60397052764938,9,0.7342997158775889,0.0,0.0,False,False,False,False,3
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-5min.csv,2,TAG_APPLE,4,1800.0,,335.4746296405792,4,0.44095700843195107,0.5,0.5,False,False,False,False,3
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-5min.csv,1,TAG_APPLE,2,1800.0,,91.20986843109085,2,0.0,0.0,0.0,False,False,False,False,3
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-5min.csv,0,TAG_APPLE,2,1800.0,,193.14091110229492,2,0.0,0.0,0.0,False,False,False,False,4
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-5min.csv,1,TAG_APPLE,2,1800.0,,98.47751665115447,2,0.0,0.0,0.0,False,False,False,False,4
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-5min.csv,2,TAG_APPLE,1,1800.0,,259.8761839866638,1,0.0,1.0,1.0,False,False,False,False,4
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-5min.csv,3,TAG_APPLE,1,1800.0,,53.84678101539612,1,0.0,0.0,0.0,False,False,False,False,4
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-5min.csv,0,TAG_APPLE,4,1800.0,,148.09839510917664,4,0.6100149269067713,0.0,0.0,False,False,False,False,3
controlled/WtoH/scenarios_Work_to_home__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_042653/scenario_tx-1min_rot-5min.csv,1,TAG_APPLE,1,1800.0,,0.8376345634460449,1,0.0,0.0,0.0,False,False,False,False,3
