pkt_idx,pcap_ts,rf_channel,pdu_type,adv_addr,access_address,cfo_quick_hz,cfo_centroid_hz,cfo_two_stage_hz,cfo_std_hz,cfo_std_sym_hz,iq_gain_alpha,iq_phase_deg_deg,rise_time_us,psd_centroid_hz,psd_pnr_db,bw_3db_hz,gated_len_us,cfo_two_stage_coarse_hz,joint_fo_hz,joint_I0,joint_Q0,joint_eps,joint_phi_deg,joint_A,joint_iters,joint_cost,cfo_exact_quick_hz,cfo_exact_ls_hz,sample_start,sample_end,cfo_equal_00_hz,cfo_equal_11_hz,cfo_jump_10_hz,cfo_jump_01_hz
50,1764278047.736579180,37,0,C9:06:43:F9:43:3F,8E89BED6,-16295.638268,3516.589017,-16295.637758,342120.444510,270976.448043,0.940051,80.977390,2.500000,7280.380435,21.185130,367021.276596,376.000000,-7956.270996,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-3459.452393,946.211670,111634559,111635311,-5611.344819,-45015.536452,-26680.379379,-11843.485753
51,1764278049.695348978,37,0,C9:06:43:F9:43:3F,8E89BED6,-16183.125246,4015.571059,-16183.125381,347053.367896,247769.703821,0.996525,-46.121521,2.500000,7667.829457,21.587289,367021.276596,376.000000,-9898.590820,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-63482.121094,-4494.371582,115642190,115642942,-16289.176986,-56528.488000,-21389.645340,3427.669204
52,1764278049.734877348,37,0,C9:06:43:F9:43:3F,8E89BED6,-15736.711157,4216.780624,-15736.711594,346837.336720,266645.549601,0.998230,-45.566774,2.500000,7526.670743,21.568455,367021.276596,376.000000,-9784.114258,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-63482.121094,-4565.860352,115642191,115642943,15165.079671,-8869.034300,-38467.225339,-17042.867109
54,1764278051.679208279,37,0,C9:06:43:F9:43:3F,8E89BED6,-15994.737195,4134.642480,-15994.736474,341985.346189,266670.237149,1.057140,25.961704,2.500000,8026.226360,20.797147,367021.276596,376.000000,-10236.692383,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-78282.031250,-5756.262695,119646010,119646762,-17082.961966,-56160.316298,-19692.095726,-944.874740
55,1764278051.728421926,37,0,C9:06:43:F9:43:3F,8E89BED6,-15630.591830,4319.006582,-15630.591245,340234.432473,251923.696752,1.055867,26.511971,2.500000,7885.855121,20.790244,369680.851064,376.000000,-10142.498047,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-78282.031250,-5792.365234,119646011,119646763,11825.336041,-13342.013231,-35111.772327,-10449.267671
56,1764278053.442290783,37,0,C9:06:43:F9:43:3F,8E89BED6,-16658.379830,2799.072018,-16658.381326,346502.302579,268028.147334,0.942039,-74.745386,2.500000,7004.632439,21.206307,367021.276596,376.000000,-9867.051758,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-16434.136719,-3725.092285,123460927,123461679,-25510.321435,-68090.850197,-21050.820275,10465.700742
57,1764278053.475193262,37,0,C9:06:43:F9:43:3F,8E89BED6,-16396.167464,2997.147416,-16396.167448,344957.268274,261988.370991,0.942859,-73.983354,2.500000,6866.094159,21.217597,367021.276596,376.000000,-9868.015625,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-16434.136719,-3888.375000,123460928,123461680,-1436.689309,-34424.183294,-29420.048058,-14665.195572
58,1764278055.535687447,37,0,C9:06:43:F9:43:3F,8E89BED6,-16004.620590,3331.882615,-16004.622547,331404.351835,228949.698404,0.976047,-56.255465,2.500000,7523.250415,21.294777,367021.276596,376.000000,-8607.141602,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-67561.687500,-2627.039795,127460883,127461635,-22553.227888,-66019.344204,-17852.314574,17323.358096
59,1764278055.570760727,37,0,C9:06:43:F9:43:3F,8E89BED6,-15795.146366,3510.723188,-15795.146544,331033.137288,246648.853664,0.977699,-55.443606,2.500000,7378.914852,21.238791,367021.276596,376.000000,-8692.160156,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-67561.687500,-2706.982666,127460884,127461636,5982.614934,-32655.663406,-27439.533477,-13995.948271
60,1764278057.537981749,37,0,C9:06:43:F9:43:3F,8E89BED6,-16729.862548,4266.022917,-16729.862943,342094.860978,250747.053662,1.089460,-20.582407,3.000000,7013.986278,21.025537,364361.702128,376.000000,-8915.522461,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-59978.406250,-21663.746094,131297007,131297759,-23598.672287,-66364.902374,-24646.878229,20330.092114
