file,adv_addr,pdu_type,access_address,pcap_ts,bw_3db_hz,cfo_centroid_hz,cfo_hz,cfo_preaa_hz,cfo_std_hz,cfo_std_hz_sym,cfo_two_stage_coarse_hz,cfo_two_stage_hz,cfo_two_stage_score,gated_len_us,i_std,iq_gain_alpha,iq_phase_deg,mag_mean,psd_centroid_hz,psd_pnr_db,q_std,rise_time_us
pkt_000028.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613515.610001,1153061.224489796,8697.91759960139,-26201.827026801744,71423.61068753415,561611.0,401353.0361100189,9273.638847625569,nan,0.4999999999998418,392.0,0.7090964317321777,1.0056514739990234,21.271847068749263,0.8837979435920715,25587.744661618082,10.481348466369898,0.7051115036010742,0.5
pkt_000029.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613516.121447,1780612.2448979593,-1856.9916273729607,-4671.77201905203,18053.89040885582,563599.3125,383721.20375857374,1395.7798349570946,nan,0.39999999999987346,392.0,0.7047656178474426,0.9934108257293701,-50.44041960213621,0.8752894401550293,1818.5713132374547,11.310660576715252,0.709440290927887,0.5
pkt_000030.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613516.781742,1413265.3061224492,-8580.010159465684,-23880.029912909387,nan,577532.3125,400869.9568178103,-1012.572469974406,26436.585065038395,0.4999999999998418,392.0,0.7187341451644897,1.0337259769439697,21.44370271935266,0.8845410943031311,16917.590209328864,10.14200810349612,0.6952849626541138,0.5
pkt_000031.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613516.781834,1413265.3061224492,-8580.010159465684,-23880.029912909387,nan,577532.3125,400869.9568178103,-1012.572469974406,26436.585065038395,0.4999999999998418,392.0,0.7187341451644897,1.0337259769439697,21.44370271935266,0.8845410943031311,16917.590209328864,10.14200810349612,0.6952849626541138,0.5
pkt_000032.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613517.387900,0.0,-6326.656325575837,100.60646866383955,nan,553345.5625,382536.6432656311,-13318.515573577108,-6022.82707501076,0.4999999999998418,392.0,0.7102000713348389,1.0088069438934326,-41.122030758184366,0.8871904611587524,-14417.547523283281,14.693119362068332,0.7039999961853027,0.5
pkt_000033.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613517.388056,0.0,-6326.656325575837,100.60646866383955,nan,553345.5625,382536.6432656311,-13318.515573577108,-6022.82707501076,0.4999999999998418,392.0,0.7102000713348389,1.0088069438934326,-41.122030758184366,0.8871904611587524,-14417.547523283281,14.693119362068332,0.7039999961853027,0.5
pkt_000034.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613517.969597,2551.0204081632655,-3526.760387431641,30988.50185973092,24221.399447395775,556999.875,379613.7923284641,-7407.407790676512,nan,0.39999999999987346,392.0,0.7025409936904907,0.9872094392776489,78.36135277185599,0.8857523202896118,35017.425538113326,13.57989509766554,0.7116432785987854,0.0
pkt_000035.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613518.490693,0.0,-935.2189732516641,-22539.372872135125,-153082.99978349247,560406.5,395973.6715301353,-6273.789200427855,nan,0.4499999999998576,392.0,0.7284550666809082,1.0632927417755127,-29.17235050756142,0.8945719599723816,17866.918772824694,13.558325411202173,0.6850936412811279,0.5
pkt_000036.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613518.490832,0.0,-935.2189732516641,-22539.372872135125,-153082.99978349247,560406.5,395973.6715301353,-6273.789200427855,nan,0.4499999999998576,392.0,0.7284550666809082,1.0632927417755127,-29.17235050756142,0.8945719599723816,17866.918772824694,13.558325411202173,0.6850936412811279,0.5
pkt_000037.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613518.969004,2551.0204081632655,-2293.3738064807644,-13951.99302947985,-87238.3160691463,546051.125,374432.14978420903,-2638.731269582583,nan,0.4499999999998576,392.0,0.7158225178718567,1.0251190662384033,-13.495012259781864,0.883558452129364,-27704.645573519763,17.19858454544398,0.6982823610305786,1.5
pkt_000038.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613518.969124,2551.0204081632655,-2293.3738064807644,-13951.99302947985,-87238.3160691463,546051.125,374432.14978420903,-2638.731269582583,nan,0.4499999999998576,392.0,0.7158225178718567,1.0251190662384033,-13.495012259781864,0.883558452129364,-27704.645573519763,17.19858454544398,0.6982823610305786,1.5
pkt_000039.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613519.453717,1584183.673469388,3829.4616361304547,52272.41007142692,-23374.36824135611,557644.5625,396768.9476496807,867.2645336799847,nan,0.4499999999998576,392.0,0.7016115784645081,0.9846357107162476,58.42359805633298,0.8918942809104919,10339.639397985236,10.422417234052585,0.7125595808029175,0.0
pkt_000040.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613519.453862,1584183.673469388,3829.4616361304547,52272.41007142692,-23374.36824135611,557644.5625,396768.9476496807,867.2645336799847,nan,0.4499999999998576,392.0,0.7016115784645081,0.9846357107162476,58.42359805633298,0.8918942809104919,10339.639397985236,10.422417234052585,0.7125595808029175,0.0
pkt_000041.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613519.928881,783163.2653061226,-2402.219001534471,-5889.969163383087,24249.130489744723,558468.0,404670.8962654836,-4628.723463126489,nan,0.39999999999987346,392.0,0.7193171381950378,1.035462498664856,7.40860881155947,0.8851302862167358,-5736.6977415084,11.604880738333492,0.6946819424629211,0.0
pkt_000042.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613519.928976,783163.2653061226,-2402.219001534471,-5889.969163383087,24249.130489744723,558468.0,404670.8962654836,-4628.723463126489,nan,0.39999999999987346,392.0,0.7193171381950378,1.035462498664856,7.40860881155947,0.8851302862167358,-5736.6977415084,11.604880738333492,0.6946819424629211,0.0
pkt_000043.fc32,df:62:ef:89:f6:2f,4,8E89BED6,1761613519.929114,161585.36585365853,-10620.703048011947,4987.543463059193,41393.05234527136,561161.625,419686.5648252311,-6960.382550654353,nan,0.39999999999987346,328.0,0.7229127883911133,1.0462753772735596,-8.305855398120118,0.8820160627365112,-28118.784503725772,12.273382461958562,0.6909393668174744,1.0
pkt_000044.fc32,df:62:ef:89:f6:2f,4,8E89BED6,1761613519.929157,161585.36585365853,-10620.703048011947,4987.543463059193,41393.05234527136,561161.625,419686.5648252311,-6960.382550654353,nan,0.39999999999987346,328.0,0.7229127883911133,1.0462753772735596,-8.305855398120118,0.8820160627365112,-28118.784503725772,12.273382461958562,0.6909393668174744,1.0
pkt_000045.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613520.426768,1900510.2040816327,-5553.069685829611,-13529.796032424783,92254.23624087441,554319.0,379522.3142189138,-8371.359132013593,nan,0.4499999999998576,392.0,0.7111884951591492,1.0116459131240845,39.07424281876386,0.8813677430152893,-42940.743687683345,10.149606899255577,0.7030014395713806,0.0
pkt_000046.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613520.426985,1900510.2040816327,-5553.069685829611,-13529.796032424783,92254.23624087441,554319.0,379522.3142189138,-8371.359132013593,nan,0.4499999999998576,392.0,0.7111884951591492,1.0116459131240845,39.07424281876386,0.8813677430152893,-42940.743687683345,10.149606899255577,0.7030014395713806,0.0
pkt_000047.fc32,df:62:ef:89:f6:2f,4,8E89BED6,1761613520.427192,1637195.1219512194,-2874.1605802506137,-63489.79575688119,-16812.840293477577,545616.1875,378569.2725565858,-6865.939028056785,nan,0.4499999999998576,328.0,0.707160234451294,1.0001510381698608,44.92010740697863,0.8859327435493469,-34730.846561742495,11.344544796456116,0.7070534229278564,0.5
pkt_000048.fc32,df:62:ef:89:f6:2f,4,8E89BED6,1761613520.427239,1637195.1219512194,-2874.1605802506137,-63489.79575688119,-16812.840293477577,545616.1875,378569.2725565858,-6865.939028056785,nan,0.4499999999998576,328.0,0.707160234451294,1.0001510381698608,44.92010740697863,0.8859327435493469,-34730.846561742495,11.344544796456116,0.7070534229278564,0.5
pkt_000049.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613520.933979,1729591.836734694,-15772.92338037933,-9013.071975574687,nan,556467.6875,374292.9849825436,-17374.68370845022,-40876.202440475914,0.549999999999826,392.0,0.7226886749267578,1.0455962419509888,19.962028325418327,0.8925307989120483,3575.213796782581,10.581745656595334,0.6911736726760864,0.0
pkt_000050.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613520.934139,1729591.836734694,-15772.92338037933,-9013.071975574687,nan,556467.6875,374292.9849825436,-17374.68370845022,-40876.202440475914,0.549999999999826,392.0,0.7226886749267578,1.0455962419509888,19.962028325418327,0.8925307989120483,3575.213796782581,10.581745656595334,0.6911736726760864,0.0
pkt_000051.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613521.417592,1326530.612244898,nan,nan,nan,nan,nan,nan,nan,nan,392.0,0.6937856078147888,0.9633482694625854,65.37737213383508,0.8928791880607605,16405.089961498947,9.85071501042741,0.7201815247535706,6.0
pkt_000052.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613521.417964,1326530.612244898,nan,nan,nan,nan,nan,nan,nan,nan,392.0,0.6937856078147888,0.9633482694625854,65.37737213383508,0.8928791880607605,16405.089961498947,9.85071501042741,0.7201815247535706,6.0
pkt_000053.fc32,df:62:ef:89:f6:2f,0,8E89BED6,1761613522.105379,7653.061224489797,2951.3991588503986,27161.65358947856,56727.519537240834,566633.0625,394615.6373584582,1002.7568157944277,nan,0.4499999999998576,392.0,0.7220727205276489,1.0437335968017578,-35.351313293201265,0.8809189796447754,12466.057554618723,13.837759419426792,0.6918171048164368,0.5
