pkt_idx,timestamp,rf_channel,pdu_type,AdvA,access_address,tag_type,payload,CFO_Hz,cfo_centroid_hz,cfo_two_stage_hz,cfo_std_hz,cfo_std_sym_hz,iq_gain_alpha,iq_phase_deg_deg,rise_time_us,psd_centroid_hz,psd_pnr_db,bw_3db_hz,gated_len_us,cfo_two_stage_coarse_hz,joint_fo_hz,joint_I0,joint_Q0,joint_eps,joint_phi_deg,joint_A,joint_iters,joint_cost,cfo_exact_quick_hz,cfo_exact_ls_hz,sample_start,sample_end,CFO_00_Hz,CFO_11_Hz,CFO_10_Hz,CFO_01_Hz
182391,1769216955.875669003,37,0,C4:CC:AB:84:E5:53,8E89BED6,APPLE,53e584abccc41eff4c00121910fe17d18736d0a2b1ababccc0af5d9ed4d91323e77a2f00ac,-3637.175888,3638.520549,-3637.175496,369104.532059,283333.307899,1.065916,18.115707,2.000000,7605.902357,20.449164,361702.127660,376.000000,-3289.035645,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-4231.663086,-9432.882812,2959830311,2959831063,3693.296503,4929.135080,-34022.168955,18405.538794
182393,1769216955.909276009,37,0,FD:B3:D6:09:87:AF,8E89BED6,APPLE,af8709d6b3fd1eff4c00121920dc3da990e9d2fe96f8c619d861a74e502fb0198bf07e02a2,6519.228426,12957.319969,6519.229758,346101.249934,261427.972493,1.033913,-19.279509,4.000000,24419.612349,22.677993,223404.255319,376.000000,5122.620605,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,3217.408691,18473.617188,2959838378,2959839130,70405.738820,1841.903649,-20815.200141,-21737.749452
182395,1769216955.942060232,37,0,63:23:04:23:06:D9,8E89BED6,GOOGLE,d906230423630201061916aafe4083d4165ffe2abc54bc436430776e0e65cb9f5781c0,1378.010148,7249.938014,1378.009470,352059.220717,278501.766153,1.077925,-12.785772,0.500000,6920.166035,20.764363,450000.000000,360.000000,17395.468750,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,8495.403320,-5892.814453,2959849548,2959850268,-21445.195911,3706.238059,-415.741885,20275.625159
182396,1769216955.975490570,37,0,63:23:04:23:06:D9,8E89BED6,GOOGLE,d906230423630201061916aafe4083d4165ffe2abc54bc436430776e0e65cb9f5781c0,1921.188625,7591.103932,1921.188606,350367.080812,272367.529488,1.077675,-13.414356,0.500000,6762.820163,20.766745,450000.000000,360.000000,17637.570312,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,23782.156250,-5971.234375,2959849549,2959850269,-8263.492288,11084.310131,-4112.118374,-5334.129025
182400,1769216956.017259121,37,0,6B:6C:91:4D:E0:C3,8E89BED6,GOOGLE,c3e04d916c6b0201061916aafe413305fae9724cd9acb9996e9702835e5bf52b37a5b6,-34545.178136,9855.056761,-34545.177113,360004.250130,272547.836411,0.958077,61.111763,0.500000,-29914.894297,21.301465,438888.888889,360.000000,4851.827637,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-19185.044922,-2515.916260,2959974428,2959975148,-29633.878374,-11992.313570,-21808.880519,-46335.605188
182404,1769216956.257326365,37,0,EB:EE:5F:EC:7E:75,8E89BED6,APPLE,757eec5feeeb1eff4c00121960435293f60f12d3264f96a037a021ea02ff3a1288e6470048,-28952.010468,13936.138766,-28952.008636,350303.574128,250640.611090,1.031047,-23.332432,101.000000,-7301.383009,19.909607,289893.617021,376.000000,1952.770142,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-102176.554688,-40660.878906,2960013093,2960013845,-286.631936,-101888.810747,-26623.325976,-4057.773438
182409,1769216956.307714462,37,0,6F:8F:6C:39:53:A5,8E89BED6,GOOGLE,a553396c8f6f0201061916aafe418fb4664c8d15d1b755646afcf5cf6156297bb88b8e,9919.577153,5309.940827,9919.578801,360745.573282,280082.282609,0.986184,-88.417758,0.500000,10696.769827,22.306681,419444.444444,360.000000,9651.689453,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,48913.117188,7894.793945,2960095230,2960095950,-31000.603446,37614.360006,-6920.638735,20271.092451
182413,1769216956.344726562,37,0,C2:97:CC:47:79:BF,8E89BED6,TILE,bf7947cc97c20201060d16edfe0200ee1d99f12647c3560303edfe,17874.804405,17334.803786,17874.804993,287183.160440,223641.683680,0.977153,-55.726087,0.000000,11320.288150,22.806727,97972.972973,296.000000,25036.171875,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,16292.159180,16985.878906,2960167783,2960168375,10068.180027,39435.057666,-15313.159885,27059.924123
182415,1769216956.367769241,37,0,C8:48:BB:51:E1:A0,8E89BED6,APPLE,a0e151bb48c81eff4c00121910ead3335f3e0162b4b803d9c9b2474a29f4aea89c455d024e,32295.856247,12532.538682,32295.856254,352305.309332,270704.703968,1.005009,-41.276997,2.000000,41747.748911,22.897651,127659.574468,376.000000,14694.237305,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,23721.857422,25994.796875,2960191250,2960192002,50765.200108,16903.460099,20611.452398,46455.057024
182417,1769216956.405618191,37,0,DC:D9:17:9B:A7:45,8E89BED6,TILE,45a79b17d9dc0201060303edfe0d16edfe020060ae51ca5b0bcce7,71.216696,-4333.996647,71.216398,265783.927391,205775.005164,1.103885,6.737334,1.500000,4908.732430,21.669694,364864.864865,296.000000,1333.963135,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-6695.273926,5236.361328,2960247066,2960247658,-32735.738821,42314.744124,-3262.023223,13783.669376
182418,1769216956.434957266,37,0,DC:D9:17:9B:A7:45,8E89BED6,TILE,45a79b17d9dc0201060303edfe0d16edfe020060ae51ca5b0bcce7,610.880805,-4095.322877,610.881041,265503.119728,218214.664576,1.101971,6.604712,1.500000,4795.853835,21.749091,364864.864865,296.000000,1610.496704,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-6695.273926,5153.838379,2960247067,2960247659,-40457.918023,41277.419731,4642.375384,16400.917786
