file,cfo_hz,cfo_std_hz,iq_gain_alpha,iq_phase_deg,rise_time_us,psd_centroid_hz,psd_pnr_db,bw_3db_hz,mag_mean,i_std,q_std,cfo_std_hz_sym
pkt_000259.fc32,-7612.672716802337,562006.5625,1.0325788259506226,-3.8335362000854993,0.5,498817.93527506065,9.296730549723536,970833.3333333335,0.8849722743034363,0.7183482050895691,0.6956837177276611,565017.3055875314
pkt_000260.fc32,-8876.295658750085,563994.375,1.0344181060791016,1.8917371505691987,0.5,498359.55338188104,9.540814639209295,967741.9354838709,0.8844519853591919,0.7189666628837585,0.6950445175170898,569037.6687694871
pkt_000261.fc32,-55464.057863648486,561332.6875,0.9874138832092285,52.43872427050976,0.0,477357.87027642305,8.852510507474761,958333.3333333334,0.8827144503593445,0.7026146650314331,0.7115705609321594,552180.0029879878
pkt_000262.fc32,-57847.19624243056,561864.25,0.9844554662704468,53.212899022055495,0.0,478273.0946533692,8.76285928465831,959677.4193548387,0.8833910822868347,0.7015463709831238,0.7126237750053406,551145.836456657
pkt_000263.fc32,-47756.69690628993,562599.6875,1.0263278484344482,-6.183178567691345,0.0,457626.9296073351,11.126274759156928,563775.5102040817,0.8838446736335754,0.7162336707115173,0.6978604793548584,556611.0123210428
pkt_000264.fc32,-29695.78658078715,557769.875,1.0223321914672852,21.70654117588519,0.0,454421.10755701887,10.793146498960432,714583.3333333334,0.8837641477584839,0.7148716449737549,0.6992557048797607,552635.5386601322
pkt_000265.fc32,-12632.643570163222,561365.25,1.0273687839508057,-32.32260597315072,1.5,462143.2311513442,11.572615051850853,983333.3333333334,0.8888052701950073,0.7165871858596802,0.6974974870681763,553158.6173140691
pkt_000266.fc32,-12405.174554867179,563961.0625,1.023109793663025,-32.25913150844211,0.0,460316.1541489525,10.985623722056193,983870.9677419354,0.8878571391105652,0.7151373624801636,0.6989839673042297,553464.8374618579
pkt_000267.fc32,-15927.05132128828,560821.6875,1.0247019529342651,29.31538958788691,0.5,458922.80426452105,11.953216376650946,8333.333333333334,0.8915391564369202,0.7156804203987122,0.6984279155731201,552431.5057314258
pkt_000268.fc32,5381.0910181972295,555537.6875,0.9873540997505188,-64.57558786793446,0.0,457013.9018702095,9.722143129383847,818750.0000000001,0.8842687010765076,0.7025931477546692,0.7115918397903442,550741.1477483339
pkt_000269.fc32,5487.188401999858,554909.625,0.9864517450332642,-72.85333957189476,0.0,456034.09294051764,9.590877329296752,971774.193548387,0.8840916752815247,0.7022677659988403,0.7119129300117493,551194.8240912042
pkt_000270.fc32,-44140.78527331133,559960.3125,1.0241374969482422,-34.70136348818017,0.0,509010.2810023452,12.165856130633934,729166.6666666667,0.8889114260673523,0.715488076210022,0.6986249685287476,559117.5399644559
pkt_000271.fc32,7293.826205422755,539625.5625,0.981282114982605,-52.49628960153994,0.0,422476.8106630237,12.233106186819638,2083.3333333333335,0.8874166011810303,0.7003952860832214,0.7137552499771118,537720.4925150708
pkt_000272.fc32,6841.48151228116,540976.375,0.9769412279129028,-54.031110125572155,1.5,424120.89792340534,12.158501065007846,2016.1290322580644,0.8871068358421326,0.6988117098808289,0.7153058052062988,540174.5035928657
pkt_000273.fc32,5263.526387108385,560853.875,1.104122519493103,3.3978320710537857,0.5,474602.09032498,13.247559440155722,0.0,0.8848423361778259,0.7411910891532898,0.6712942719459534,554291.2144604387
pkt_000274.fc32,-59330.11094541803,498547.125,1.0000953674316406,43.663126882611394,3.0,360978.35898285225,10.66727743741913,270833.3333333334,0.8806114196777344,0.7071405053138733,0.7070730924606323,493208.75682202395
pkt_000275.fc32,-60415.75054124386,500584.6875,1.0047627687454224,-32.199913086948364,0.0,366743.4641363449,10.423518820387951,681451.6129032258,0.8801957368850708,0.7087846994400024,0.7054249048233032,494186.5363472066
pkt_000276.fc32,-15650.372927456412,561459.1875,1.0299943685531616,-4.249299979676127,0.5,469638.47989378846,12.239807560073977,806250.0000000001,0.88852459192276,0.7174763679504395,0.6965827941894531,549331.4725946339
pkt_000277.fc32,-32430.025142029423,565765.125,1.0133434534072876,38.23274695147903,0.5,513996.93241672363,10.675937389421055,970833.3333333335,0.8922625780105591,0.7117774486541748,0.7024049758911133,556881.6395941569
pkt_000278.fc32,-18783.96766912306,563350.5,1.0199850797653198,34.84447274542795,0.0,509233.26992784446,11.083800015481412,969758.064516129,0.8926835060119629,0.7140677571296692,0.7000766396522522,552393.2946175692
pkt_000279.fc32,-54619.40536585102,525500.4375,0.9794347882270813,-55.253495778853875,1.5,395849.23685860925,12.801448473059423,335416.6666666667,0.8821247220039368,0.6997226476669312,0.7144147753715515,515001.00660588505
pkt_000280.fc32,-48713.914716158746,525593.5,0.976576030254364,-58.52662368830977,0.5,397309.8931119369,13.064926520945173,90725.8064516129,0.8819066882133484,0.6986779570579529,0.7154362797737122,514767.67975473835
pkt_000281.fc32,30769.321563583904,559261.75,1.026092529296875,29.834063243663202,0.0,476638.59313798347,10.402634965735038,959677.4193548387,0.8833371996879578,0.7161536812782288,0.6979425549507141,554492.7429864495
pkt_000282.fc32,5131.91362214851,575721.0,1.0534212589263916,-3.089115223292751,0.0,487196.88005465065,12.380212229800929,34274.19354838709,0.8893001675605774,0.7252572178840637,0.6884778738021851,570271.2009335913
pkt_000283.fc32,36448.4317593791,556722.0,0.9921974539756775,-54.25596038055461,1.0,475493.81718767347,11.333939056289797,887755.1020408163,0.88714200258255,0.7043319344520569,0.7098707556724548,549938.9799758112
pkt_000284.fc32,-35613.69252225199,562757.5,0.9929205775260925,-50.04816147568085,0.0,454577.52300975245,11.017251880996765,712500.0000000001,0.8888756632804871,0.7045904994010925,0.7096141576766968,556923.4555300755
pkt_000285.fc32,7189.953376287305,555573.8125,0.9672225117683411,70.37943994165363,1.0,495121.89840381016,10.176796271877649,977083.3333333335,0.8860033750534058,0.6952285766601562,0.7187886834144592,546666.9399084212
pkt_000286.fc32,9997.556588372303,555017.375,0.9628570079803467,71.12941768701809,0.5,495758.3108951081,10.391428145272402,979838.7096774193,0.8868154287338257,0.6936020851135254,0.7203583717346191,548100.1412692622
pkt_000287.fc32,30670.734423376463,555402.1875,1.0404027700424194,-23.23580318416826,0.5,472702.75536783354,11.35025272368232,602083.3333333334,0.8849472403526306,0.7209671139717102,0.6929692029953003,557417.429989049
pkt_000288.fc32,-16256.858151851617,552021.1875,1.0665380954742432,-23.909643211425305,1.0,443489.17887339136,12.061229318498011,20833.333333333336,0.8907276391983032,0.7294960021972656,0.6839849948883057,549929.2279834963
pkt_000289.fc32,-7516.278707648705,553759.6875,1.064604640007019,-24.1647032716917,1.0,440955.52392809204,11.642973813043229,22177.41935483871,0.8907430171966553,0.728876531124115,0.6846452355384827,552960.9592285879
pkt_000290.fc32,2309.1433287522805,549521.25,0.9019870162010193,77.9971748142567,1.0,469451.0692266228,10.965054989140237,747448.9795918368,0.8897420763969421,0.6697794795036316,0.7425600290298462,545980.2782238626
pkt_000291.fc32,-6144.661700027246,551200.75,0.9017758369445801,80.04339763689097,0.0,473999.10991629993,11.12437630266393,747916.6666666667,0.8909050226211548,0.6696929931640625,0.7426379919052124,548714.2891121325
pkt_000292.fc32,-4400.614398350072,499782.15625,0.9685723781585693,63.54025226334634,1.0,363713.6099404754,12.204731374838238,316666.6666666667,0.8898212313652039,0.6957293748855591,0.7183039784431458,495212.3548695518
pkt_000293.fc32,-37085.42990525395,548347.6875,1.016442060470581,-21.285527828931055,0.0,450899.9349450413,9.28761954999872,950000.0,0.8785263299942017,0.7128489017486572,0.7013177275657654,546590.8971356618
pkt_000294.fc32,-3109.5337401998536,565089.875,0.9521945118904114,70.93053150044382,1.0,489615.85935662413,8.6470479158992,964285.7142857143,0.8871727585792542,0.6895843744277954,0.7242053151130676,535896.3766607328
pkt_000295.fc32,-3379.555367633605,558960.3125,0.9503875970840454,71.71335082908303,0.0,466706.97576522635,10.128564637117655,962500.0,0.8866247534751892,0.6888971328735352,0.7248591184616089,535624.2695132985
pkt_000296.fc32,-3141.7820751951804,560927.75,0.9494736194610596,74.57170368120507,0.0,464031.2942799962,10.508509586135403,925403.2258064515,0.886634886264801,0.6885488033294678,0.7251899838447571,538678.4644916605
pkt_000297.fc32,696.8004689447399,550444.25,0.9976740479469299,46.349113524800714,0.0,512643.2561275436,9.599360145799928,870967.7419354839,0.8912807106971741,0.7062829732894897,0.7079296112060547,544764.9978430404
pkt_000298.fc32,-24318.418964324963,559184.1875,0.9867971539497375,-56.087947825313556,0.0,480781.0374511763,12.208199365866943,756250.0,0.8908986449241638,0.7023923993110657,0.7117900848388672,545688.7429827892
pkt_000299.fc32,-20384.87744741269,557784.875,0.9798187613487244,-64.9576294119823,0.0,478517.66505902034,12.420376199894118,756048.3870967742,0.8905759453773499,0.6998624801635742,0.7142775058746338,545777.5354419994
pkt_000300.fc32,-21911.562279331327,545868.9375,0.9239855408668518,-71.2957252288368,0.0,451215.76433942263,13.404770588968377,0.0,0.8856775164604187,0.6786403059959412,0.7344707250595093,548800.38744117
pkt_000301.fc32,-36184.599101533124,563605.5625,1.0078272819519043,35.26026949526015,1.0,478301.0653024764,11.068793707423346,790322.5806451612,0.8837688565254211,0.7098579406738281,0.7043448090553284,553614.7221686443
pkt_000302.fc32,-43260.21262094128,566693.5,0.9892808198928833,-84.8958996363968,1.0,488633.5347608764,10.257339643199488,785714.2857142858,0.8920897841453552,0.7032864093780518,0.7109067440032959,565190.2232100188
pkt_000303.fc32,2206.800325624289,548046.0625,0.9564033150672913,-66.77774954481936,0.0,441534.28766863653,15.754062176727947,2083.3333333333335,0.8898329138755798,0.6911779046058655,0.7226845622062683,548624.585961033
pkt_000304.fc32,-2914.3782787193377,548102.5,0.9563010334968567,-67.59869180888462,0.5,443997.8402994957,15.98329777607971,2016.1290322580644,0.8896198868751526,0.6911393404006958,0.722721517086029,549686.9839409331
pkt_000305.fc32,29393.892219472586,540175.6875,1.0289959907531738,6.7964224103276765,0.5,444123.71403047984,11.478489757090477,406250.00000000006,0.8834819793701172,0.7171387076377869,0.6969305872917175,541785.8211090624
pkt_000306.fc32,39043.118646548086,562751.375,0.9666494727134705,77.4614733911228,0.0,440441.9588366905,13.93844361306783,12500.0,0.8867045640945435,0.6950157284736633,0.7189945578575134,559634.2058296719
pkt_000307.fc32,22292.19354357798,531865.6875,1.0184404850006104,6.611328158985574,1.5,451183.7446770422,11.28341465358464,320833.3333333334,0.8858699798583984,0.7135371565818787,0.7006174325942993,534622.811998993
