idx	AdvA	status	method	crc_calc_orig_hex	crc_rx_hex	fix_pos	fix_bit	hp_msb_hex_fixed_or_padded	crc_field_msb_hex_shifted	pad_bits
4854	D5:30:D6:9E:D7:F2	CRC_BAD	UNFIXED	6f71c1	c92282					
4855	C6:70:C1:4D:DA:68	CRC_BAD	UNFIXED	6841be	6d640c					
4856	42:69:81:1B:81:A1	CRC_BAD	UNFIXED	b89977	c5fd62					
4857	57:A4:BC:C5:0D:C9	CRC_BAD	UNFIXED	4ba07a	fae2ed					
4858	F6:72:62:ED:92:3D	CRC_BAD	UNFIXED	6dc38c	2b5f61					
4859	D0:6D:78:47:39:4F	CRC_BAD	UNFIXED	7c7b84	528bab					
4860	7C:24:AF:57:9B:5D	ORIG_OK	ORIG_OK	b82370	b82370					
4861	DC:D6:44:C7:D7:A6	CRC_BAD	UNFIXED	ea43a4	495718					
4862	CE:AA:AB:D2:FC:09	ORIG_OK	ORIG_OK	c79fa5	c79fa5					
4863	F0:E3:99:3D:ED:D2	CRC_BAD	UNFIXED	7f21f4	ee9ff4					
4864	E9:5A:FB:9E:46:7C	ORIG_OK	ORIG_OK	12b7c6	12b7c6					
4865	7F:CC:BF:4B:DA:DE	CRC_BAD	UNFIXED	8f12e3	ef4377					
4866	D5:30:D6:9E:D7:F2	ORIG_OK	ORIG_OK	c962ea	c962ea					
4867	69:8B:6F:B2:2D:F6	CRC_BAD	UNFIXED	b075f6	989047					
4868	52:5C:3A:99:8C:AB	ORIG_OK	ORIG_OK	72da5e	72da5e					
4869	44:27:8B:7A:64:72	CRC_BAD	UNFIXED	68ef7d	c3a876					
4870	C6:48:C1:4D:DA:68	CRC_BAD	UNFIXED	d2770b	6d652c					
4871	42:69:81:1B:81:A1	CRC_BAD	UNFIXED	6770ef	cf199a					
4872	C2:97:CC:47:79:BF	ORIG_OK	ORIG_OK	1cc101	1cc101					
4873		CRC_BAD	UNFIXED	ec9f96	fae2ed					
4874	F6:72:62:ED:92:23	CRC_BAD	UNFIXED	c31090	2b5f61					
4875	74:E3:6C:AF:C8:28	CRC_BAD	UNFIXED	ac77e3	e52fd5					
4876	D0:6D:78:47:39:4F	CRC_BAD	UNFIXED	f75d6f	528bab					
4877	7C:24:AF:57:9B:5D	CRC_BAD	UNFIXED	e336aa	b02370					
4878	4A:01:B9:78:EA:1D	CRC_BAD	UNFIXED	1fa3ef	01b2ca					
4879	DC:D6:44:C7:D7:A6	CRC_BAD	UNFIXED	1aa8e0	495718					
4880	CB:F7:96:33:13:13	ORIG_OK	ORIG_OK	e7b78d	e7b78d					
4881	E9:5A:FB:9E:46:7C	CRC_BAD	UNFIXED	637c2f	12b7c6					
4882	43:CF:E8:02:99:A5	ORIG_OK	ORIG_OK	372bcd	372bcd					
4883	F6:FE:7E:BD:D0:B3	ORIG_OK	ORIG_OK	42fe27	42fe27					
4884	7F:CD:BF:4B:DA:DE	CRC_BAD	UNFIXED	1fc1e5	602eb5					
4885	69:8B:6F:B2:2D:F6	CRC_BAD	UNFIXED	ea1f24	989047					
4886	C5:68:6B:99:6A:C5	CRC_BAD	UNFIXED	be8c8e	3eebd5					
4887	52:5C:3A:99:8C:AB	ORIG_OK	ORIG_OK	72da5e	72da5e					
4888	44:27:8B:7A:64:72	ORIG_OK	ORIG_OK	43a866	43a866					
4889	C6:70:C1:4D:DA:68	ORIG_OK	ORIG_OK	6d652c	6d652c					
4890	C2:97:CC:47:79:BF	ORIG_OK	ORIG_OK	1cc101	1cc101					
4891	7A:B4:F4:F8:AA:DD	CRC_BAD	UNFIXED	4c36c3	478880					
4892	57:A4:BC:C5:0D:C9	CRC_BAD	UNFIXED	fd7acd	fae2ed					
4893	74:E3:6C:AF:C8:28	CRC_BAD	UNFIXED	4470ac	e52fd5					
4894	F6:72:62:ED:92:3D	ORIG_OK	ORIG_OK	2b5f61	2b5f61					
4895	D0:6D:78:47:39:4F	CRC_BAD	UNFIXED	528bab	5282fe					
4896	EA:32:7A:C5:8D:BF	CRC_BAD	UNFIXED	30ef0d	5707a0					
4897	7C:24:AF:57:9B:5D	ORIG_OK	ORIG_OK	b82370	b82370					
4898		CRC_BAD	UNFIXED	676cc3	13b2ce					
4899	43:CF:E8:02:99:A5	CRC_BAD	UNFIXED	c14a4c	372bcd					
4900	B6:FE:7E:BD:D0:B3	CRC_BAD	UNFIXED	116033	52fe27					
4901	D5:30:D6:9E:D7:F2	CRC_BAD	UNFIXED	af6c58	c9d952					
4902	52:5C:3A:99:8C:AB	ORIG_OK	ORIG_OK	72da5e	72da5e					
4903	44:27:8B:7A:64:72	ORIG_OK	ORIG_OK	43a866	43a866					
4904	42:69:81:1B:81:A1	ORIG_OK	ORIG_OK	cf199a	cf199a					
4905	C6:70:C1:4D:DA:68	ORIG_OK	ORIG_OK	6d652c	6d652c					
4906	C2:97:A0:09:6A:11	ORIG_OK	ORIG_OK	25957f	25957f					
4907	C2:97:CC:47:79:BF	ORIG_OK	ORIG_OK	1cc101	1cc101					
4908	7D:C9:C0:BD:85:B3	ORIG_OK	ORIG_OK	771cf1	771cf1					
4909	7A:B4:F4:F8:AA:DD	CRC_BAD	UNFIXED	23c0b5	478880					
4910	F4:0A:68:DD:7E:C0	CRC_BAD	UNFIXED	e9b531	17b421					
4911	74:E3:6C:AF:C8:28	ORIG_OK	ORIG_OK	e52fd5	e52fd5					
4912	D0:6D:78:47:39:4F	CRC_BAD	UNFIXED	ce5773	528bab					
4913	EA:32:7A:C5:8D:BF	CRC_BAD	UNFIXED	bb4c5d	5707a0					
4914	7C:24:AF:57:9B:5D	CRC_BAD	UNFIXED	e918a1	b82370					
4915	4A:01:B9:78:EA:1D	ORIG_OK	ORIG_OK	01b2ca	01b2ca					
4916	DC:D6:44:C7:D7:A6	CRC_BAD	UNFIXED	3d8094	495718					
4917	CE:AA:AB:D2:FC:09	CRC_BAD	UNFIXED	221fd1	d4f11c					
4918	E9:5A:FB:9E:46:7C	CRC_BAD	UNFIXED	c38a14	12b7c6					
4919	63:CF:E8:02:99:A5	CRC_BAD	UNFIXED	07f3c6	372bcd					
4920	69:8B:6F:B2:2D:F6	CRC_BAD	UNFIXED	5d96ad	989047					
4921	FD:FE:7E:BD:D0:B3	CRC_BAD	UNFIXED	4a0703	42fe27					
4922	42:5C:2A:99:8C:A9	CRC_BAD	UNFIXED	3a0cdd	72da5e					
4923	44:27:8B:7A:64:72	CRC_BAD	UNFIXED	4849c9	43a866					
4924	42:69:81:1B:81:A1	ORIG_OK	ORIG_OK	cf199a	cf199a					
4925	C2:97:A0:09:6A:11	ORIG_OK	ORIG_OK	25957f	25957f					
4926	C2:97:CC:47:79:BF	ORIG_OK	ORIG_OK	1cc101	1cc101					
4927	75:B4:F4:F8:AA:DD	CRC_BAD	UNFIXED	768fd3	478880					
4928	F4:0A:68:DD:7E:C0	CRC_BAD	UNFIXED	001d4b	7ef9b6					
4929	74:E3:6C:AF:C8:28	CRC_BAD	UNFIXED	ad9ebc	e52fd5					
4930	F6:72:62:ED:92:3D	ORIG_OK	ORIG_OK	2b5f61	2b5f61					
4931	D0:71:78:47:39:4F	CRC_BAD	UNFIXED	2ca9be	528bab					
4932	DC:D6:44:C7:D7:A6	CRC_BAD	UNFIXED	9029f3	c96066					
4933	CE:AA:AB:D2:FC:09	ORIG_OK	ORIG_OK	c79fa5	c79fa5					
4934	F0:E3:B9:3D:ED:93	CRC_BAD	UNFIXED	5a06c2	ee9ff4					
4935	E9:5A:FB:9E:46:7C	CRC_BAD	UNFIXED	aad428	12b7c6					
4936	F6:FE:7E:BD:D0:B3	ORIG_OK	ORIG_OK	42fe27	42fe27					
4937	7F:CC:BF:4B:FA:DE	CRC_BAD	UNFIXED	32adfe	ef4377					
4938	D5:30:D6:9A:57:F2	CRC_BAD	UNFIXED	b4b0b6	c962ea					
4939	D9:B1:51:3A:9C:30	CRC_BAD	UNFIXED	057966	0e98c9					
4940	C5:68:6B:9F:6A:C5	CRC_BAD	UNFIXED	38f8fc	2edbfc					
4941	44:27:8B:7A:64:72	CRC_BAD	UNFIXED	a557ca	43a866					
4942	42:69:81:1B:81:A1	CRC_BAD	UNFIXED	c333b8	cf199a					
4943	C6:70:C1:4D:DA:68	CRC_BAD	UNFIXED	9bfbe2	6d652c					
4944	C2:97:A0:09:6A:11	ORIG_OK	ORIG_OK	25957f	25957f					
4945	C2:97:CC:47:79:BF	ORIG_OK	ORIG_OK	1cc101	1cc101					
4946	7A:B4:F4:F8:AA:DD	CRC_BAD	UNFIXED	10af78	478880					
4947	57:A4:BC:C5:0D:C9	CRC_BAD	UNFIXED	94afe3	fae2ed					
4948	7C:24:AF:57:9B:5D	CRC_BAD	UNFIXED	498d16	b82370					
4949	DC:D6:44:C7:D7:A6	CRC_BAD	UNFIXED	8c51f2	495718					
4950	CE:AA:AB:D2:FC:09	ORIG_OK	ORIG_OK	c79fa5	c79fa5					
4951	F0:E3:99:3D:ED:D2	ORIG_OK	ORIG_OK	ee9ff4	ee9ff4					
4952	7F:C4:BF:4B:DA:DE	CRC_BAD	UNFIXED	d65c1e	ef4377					
4953	D9:B1:51:3A:9C:30	CRC_BAD	UNFIXED	fe3894	0e98c9					
4954	C5:68:6B:99:6A:C5	ORIG_OK	ORIG_OK	be8ad5	be8ad5					
4955	52:5C:3A:99:8C:AB	CRC_BAD	UNFIXED	2b03e2	72da5e					
4956	44:27:8B:7A:64:72	ORIG_OK	ORIG_OK	43a866	43a866					
4957	C6:70:C1:4D:DA:68	CRC_BAD	UNFIXED	d82d1b	6d652c					
4958	7D:C9:C0:BD:85:B3	CRC_BAD	UNFIXED	1b1795	7110b1					
4959	74:E3:6C:AF:CC:28	CRC_BAD	UNFIXED	a23d4a	e52fd5					
4960	F6:72:62:ED:92:3D	ORIG_OK	ORIG_OK	2b5f61	2b5f61					
4961	FF:E8:62:AC:0E:D2	ORIG_OK	ORIG_OK	c8bb0b	c8bb0b					
4962	D0:6D:78:47:31:4F	CRC_BAD	UNFIXED	b39fa0	528bab					
4963	EA:32:7A:C5:8D:BF	ORIG_OK	ORIG_OK	5707a0	5707a0					
4964	57:A4:BC:C5:0D:C9	CRC_BAD	UNFIXED	91b7c0	79564b					
4965	4A:01:B9:78:EA:1D	ORIG_OK	ORIG_OK	01b2ca	01b2ca					
4966	D2:99:4B:25:3A:8F	CRC_BAD	UNFIXED	eb79e9	d65832					
4967	DC:D6:44:C7:D7:A6	ORIG_OK	ORIG_OK	495718	495718					
4968	E9:5A:FB:9E:46:7C	ORIG_OK	ORIG_OK	12b7c6	12b7c6					
4969	69:8B:6F:B2:2D:F6	CRC_BAD	UNFIXED	989047	9b9047					
4970	43:CF:E8:02:99:A5	CRC_BAD	UNFIXED	a5887b	372bc1					
4971	F6:FE:7E:BD:D0:B3	CRC_BAD	UNFIXED	baad24	42fe27					
4972	7F:CC:BF:4B:DA:DE	ORIG_OK	ORIG_OK	ef4377	ef4377					
4973	D5:30:D6:9E:D7:F2	CRC_BAD	UNFIXED	daacff	c962ea					
4974	44:27:8B:7A:64:72	ORIG_OK	ORIG_OK	43a866	43a866					
4975	42:69:81:1B:81:A1	CRC_BAD	UNFIXED	732ee1	cf199a					
4976	C6:70:C1:4D:DA:68	CRC_BAD	UNFIXED	4fb425	6d652c					
4977	7A:B4:F4:B8:AA:DD	CRC_BAD	UNFIXED	b1b6a2	478880					
4978	74:E3:6C:AF:C8:28	ORIG_OK	ORIG_OK	e52fd5	e52fd5					
4979	F4:0A:68:DD:7E:C0	ORIG_OK	ORIG_OK	7ef9b6	7ef9b6					
4980	F6:72:62:ED:92:3D	CRC_BAD	UNFIXED	2b6db9	2b5f61					
4981	FF:E8:62:AC:0E:D2	CRC_BAD	UNFIXED	3c62f9	c8bb0b					
4982	D0:6D:78:47:39:4F	ORIG_OK	ORIG_OK	528bab	528bab					
4983	EA:32:7A:C5:8D:BF	ORIG_OK	ORIG_OK	5707a0	5707a0					
4984	56:A4:BC:C5:0D:C9	CRC_BAD	UNFIXED	6242f1	79564b					
4985	CE:AA:AB:D2:FC:A9	CRC_BAD	UNFIXED	9366df	c79fa5					
4986	CB:F7:96:33:13:13	CRC_BAD	UNFIXED	5c27c3	94a14d					
4987	F0:E3:99:3D:ED:D2	ORIG_OK	ORIG_OK	ee9ff4	ee9ff4					
4988	E9:5A:FB:9E:46:7C	CRC_BAD	UNFIXED	f3034c	12a7c6					
4989	69:8B:6F:B2:2D:F6	CRC_BAD	UNFIXED	989047	609047					
4990	43:CF:E8:02:99:A5	ORIG_OK	ORIG_OK	372bcd	372bcd					
4991	D5:30:D6:9E:D7:F2	ORIG_OK	ORIG_OK	c962ea	c962ea					
4992	D9:B1:51:3A:9C:30	ORIG_OK	ORIG_OK	0e98c9	0e98c9					
4993	C5:68:6B:99:6A:C5	CRC_BAD	UNFIXED	ab432b	be8ad5					
4994	52:5C:3A:99:8C:AB	ORIG_OK	ORIG_OK	72da5e	72da5e					
4995	42:69:81:1B:81:A1	ORIG_OK	ORIG_OK	cf199a	cf199a					
4996	44:27:8B:7A:64:72	CRC_BAD	UNFIXED	47c932	f9d897					
4997	C2:97:CC:47:79:BF	ORIG_OK	ORIG_OK	1cc101	1cc101					
4998	7A:B4:F4:F8:AA:DD	ORIG_OK	ORIG_OK	478880	478880					
4999	F4:E3:6C:AF:C8:28	CRC_BAD	UNFIXED	d8075a	e52fd5					
5000	D0:70:78:47:39:4F	CRC_BAD	UNFIXED	e96f82	12abab					
5001		CRC_BAD	UNFIXED	5d785f	5707a0					
5002	57:A4:BC:C5:0D:C9	CRC_BAD	UNFIXED	8add05	71de0b					
5003	7C:24:AF:57:9B:5D	CRC_BAD	UNFIXED	166c80	b82370					
5004	4A:01:B9:78:EA:1D	ORIG_OK	ORIG_OK	01b2ca	01b2ca					
5005	E9:5A:FB:9E:46:7C	ORIG_OK	ORIG_OK	12b7c6	12b7c6					
5006	43:CF:E8:02:99:A5	CRC_BAD	UNFIXED	8097c1	372bcd					
5007	7F:CC:BF:4B:DA:DE	CRC_BAD	UNFIXED	ef4377	ef4332					
5008		CRC_BAD	UNFIXED	013358	c962ea					
5009	C5:68:6B:99:6A:C5	ORIG_OK	ORIG_OK	be8ad5	be8ad5					
5010	52:5C:3A:99:8C:AB	CRC_BAD	UNFIXED	22b4e3	72da5e					
5011	42:69:81:1B:81:A1	CRC_BAD	UNFIXED	5461be	c51d62					
5012	44:27:8B:7A:64:72	ORIG_OK	ORIG_OK	43a866	43a866					
5013	C6:70:C5:4D:DA:68	CRC_BAD	UNFIXED	ae70ae	6d652c					
5014	7A:B4:F4:F8:AA:DD	CRC_BAD	UNFIXED	256389	478880					
5015	74:E3:6C:AF:C8:28	ORIG_OK	ORIG_OK	e52fd5	e52fd5					
5016	F4:0A:68:DD:7E:C0	CRC_BAD	UNFIXED	092929	7ef9b6					
5017	F6:72:62:ED:92:3D	ORIG_OK	ORIG_OK	2b5f61	2b5f61					
5018	FF:E8:62:AC:0E:D2	CRC_BAD	UNFIXED	d5374b	c8bb0b					
5019	D0:6D:78:47:39:4F	ORIG_OK	ORIG_OK	528bab	528bab					
5020	EA:32:7A:C5:8D:BF	CRC_BAD	UNFIXED	3656b0	5707a0					
5021	57:A4:BC:C5:0D:C9	CRC_BAD	UNFIXED	b7f513	79564b					
5022	E5:80:FD:45:9B:E9	ORIG_OK	ORIG_OK	97e71e	97e71e					
5023	4A:01:B9:78:EA:1D	CRC_BAD	UNFIXED	fc9e5a	01b2ca					
5024	CE:AA:AB:D2:FC:09	CRC_BAD	UNFIXED	07a3e1	d79725					
5025	CB:F7:96:33:13:13	CRC_BAD	UNFIXED	3a224f	a7b78d					
5026	69:8B:6F:B2:2D:F6	ORIG_OK	ORIG_OK	989047	989047					
5027	E9:5A:FB:9E:46:7C	ORIG_OK	ORIG_OK	12b7c6	12b7c6					
5028	45:CF:E8:02:99:A5	CRC_BAD	UNFIXED	bc6793	372bcd					
5029	7F:CC:BF:4B:DA:DE	CRC_BAD	UNFIXED	eabef6	ef4277					
5030	D5:30:D6:9E:D7:F2	ORIG_OK	ORIG_OK	c962ea	c962ea					
5031	C5:68:6B:99:6A:C5	ORIG_OK	ORIG_OK	be8ad5	be8ad5					
5032	42:69:81:1B:81:A1	ORIG_OK	ORIG_OK	cf199a	cf199a					
5033	44:27:8B:7A:64:72	ORIG_OK	ORIG_OK	43a866	43a866					
5034	74:E3:6C:AF:C8:28	ORIG_OK	ORIG_OK	e52fd5	e52fd5					
5035	7D:C9:C0:BD:85:B3	ORIG_OK	ORIG_OK	771cf1	771cf1					
5036	F4:0A:68:DD:7E:C0	ORIG_OK	ORIG_OK	7ef9b6	7ef9b6					
5037	FF:E8:62:AC:0E:D2	CRC_BAD	UNFIXED	3c62f9	c8bb0b					
5038	DC:D9:17:9B:A7:45	ORIG_OK	ORIG_OK	196569	196569					
5039	EA:32:7A:C5:8D:81	CRC_BAD	UNFIXED	fad699	5707a0					
5040	4A:01:B9:78:EA:1D	ORIG_OK	ORIG_OK	01b2ca	01b2ca					
5041	DC:D6:44:C7:D7:A6	ORIG_OK	ORIG_OK	495718	495718					
5042	CB:F7:96:33:13:13	CRC_BAD	UNFIXED	ab15a2	e7b78d					
5043	F0:E3:99:3D:ED:D2	ORIG_OK	ORIG_OK	ee9ff4	ee9ff4					
5044	69:8B:6F:B2:2D:F6	CRC_BAD	UNFIXED	704ce1	989047					
5045	43:CF:E8:02:99:A5	CRC_BAD	UNFIXED	6026a7	372bcd					
5046	F6:FE:7E:BD:D0:BD	CRC_BAD	UNFIXED	218c46	42fe27					
5047	7F:CC:BF:4B:DA:DE	ORIG_OK	ORIG_OK	ef4377	ef4377					
5048	D5:30:D6:9E:D7:F2	ORIG_OK	ORIG_OK	c962ea	c962ea					
5049	D9:B1:51:3A:9C:30	CRC_BAD	UNFIXED	0e98c9	6e98c9					
5050	C5:68:6B:99:6A:C5	ORIG_OK	ORIG_OK	be8ad5	be8ad5					
5051	42:69:81:1B:81:A1	ORIG_OK	ORIG_OK	cf199a	cf199a					
5052	52:5C:3A:99:8C:AB	ORIG_OK	ORIG_OK	72da5e	72da5e					
5053	44:27:8B:7A:64:72	ORIG_OK	ORIG_OK	43a866	43a866					
5054	C6:70:C1:4D:DA:68	CRC_BAD	UNFIXED	aac797	6d652c					
5055	74:E3:6C:AF:C8:28	CRC_BAD	UNFIXED	c02bed	e52fd5					
5056	7D:C9:C0:BD:85:B3	CRC_BAD	UNFIXED	19f47f	771cf1					
5057	F6:72:62:ED:92:3D	CRC_BAD	UNFIXED	1ba452	2b5f61					
5058	EB:32:7A:C5:8D:BF	CRC_BAD	UNFIXED	b0fe7c	5707a0					
5059	57:A4:BC:C5:0D:C9	ORIG_OK	ORIG_OK	79564b	79564b					
5060	7C:24:AF:57:9B:5D	CRC_BAD	UNFIXED	768028	b82370					
5061	4A:01:B9:78:E0:5D	CRC_BAD	UNFIXED	5ef95e	01b2ca					
5062	DC:D6:44:C7:D7:A6	CRC_BAD	UNFIXED	b264f5	495718					
5063	CE:AA:AB:D2:FC:09	ORIG_OK	ORIG_OK	c79fa5	c79fa5					
5064	CB:F7:96:33:13:13	ORIG_OK	ORIG_OK	e7b78d	e7b78d					
5065	69:8B:6F:B2:2D:F6	ORIG_OK	ORIG_OK	989047	989047					
5066	43:CF:E8:02:99:A5	CRC_BAD	UNFIXED	b8bf92	372bcd					
5067	F6:FE:7E:BD:D0:B3	CRC_BAD	UNFIXED	7b1dbe	42fe27					
5068	7F:CC:BF:4B:DA:DE	ORIG_OK	ORIG_OK	ef4377	ef4377					
5069	D9:B1:51:3A:9C:30	CRC_BAD	UNFIXED	7ed314	0e98c9					
5070	C5:68:6B:99:6A:C5	ORIG_OK	ORIG_OK	be8ad5	be8ad5					
5071	42:69:81:1B:81:A1	CRC_BAD	UNFIXED	8d97c0	cf199a					
5072	52:5C:3A:99:8C:AB	CRC_BAD	UNFIXED	c4dbdc	72da5e					
5073	44:27:8B:7A:64:72	ORIG_OK	ORIG_OK	43a866	43a866					
5074	7A:B4:F4:F8:AA:DD	CRC_BAD	UNFIXED	478880	478885					
5075	74:E3:6C:AF:C8:28	CRC_BAD	UNFIXED	0f5a55	e52fd5					
5076	F4:4C:62:ED:92:3D	CRC_BAD	UNFIXED	103726	2b5e93					
5077	D0:6D:78:47:39:4F	ORIG_OK	ORIG_OK	528bab	528bab					
5078	EA:32:7A:C5:8D:BF	ORIG_OK	ORIG_OK	5707a0	5707a0					
5079	57:A4:BC:C5:8D:C9	CRC_BAD	UNFIXED	08cd9b	61564b					
5080	D2:99:4B:25:3A:8F	CRC_BAD	UNFIXED	4ca9f7	b53266					
5081	DC:D6:44:C7:D5:A6	CRC_BAD	UNFIXED	cd0dd9	495718					
5082	CE:AA:AB:D2:FC:09	CRC_BAD	UNFIXED	7ee40c	c79fa5					
5083	CB:F7:96:33:13:13	ORIG_OK	ORIG_OK	e7b78d	e7b78d					
5084	69:8B:6F:B2:2D:F6	ORIG_OK	ORIG_OK	989047	989047					
5085	E9:5A:FB:9E:46:7C	ORIG_OK	ORIG_OK	12b7c6	12b7c6					
5086	43:CF:E8:02:99:A5	CRC_BAD	UNFIXED	cb2e98	372bcd					
5087	F6:FE:7E:BD:D0:B3	ORIG_OK	ORIG_OK	42fe27	42fe27					
5088	C5:68:6B:99:6A:C5	CRC_BAD	UNFIXED	31d69a	b68afc					
5089	42:69:81:1B:81:A1	CRC_BAD	UNFIXED	2ac8c6	cf199a					
5090	44:27:8B:7A:64:72	ORIG_OK	ORIG_OK	43a866	43a866					
5091	7A:B4:F4:F8:AA:DD	CRC_BAD	UNFIXED	6226c2	45de84					
5092	74:E3:6C:AF:C8:28	CRC_BAD	UNFIXED	904793	e52fd5					
5093	7D:C9:C0:BD:85:B3	CRC_BAD	UNFIXED	9d62df	7718f1					
5094	F4:0A:68:DD:7E:C0	ORIG_OK	ORIG_OK	7ef9b6	7ef9b6					
5095	F6:72:62:ED:92:3D	CRC_BAD	UNFIXED	d7993b	2b5f61					
5096	D0:6D:78:47:39:0F	CRC_BAD	UNFIXED	7044cf	528bab					
5097	57:A4:BC:C5:0D:C9	CRC_BAD	UNFIXED	0c5951	79564b					
5098	7C:24:AF:57:9B:5D	ORIG_OK	ORIG_OK	b82370	b82370					
5099	4A:01:B9:78:EA:1D	CRC_BAD	UNFIXED	9fc262	01b2ca					
5100	CE:AA:AB:D2:FC:09	CRC_BAD	UNFIXED	c79fa5	ff9fa5					
5101	69:8B:6F:B2:2D:F6	CRC_BAD	UNFIXED	0a9389	989047					
5102	43:CF:E8:02:99:A4	CRC_BAD	UNFIXED	b82072	372bcd					
5103	D9:B1:51:3A:9C:30	ORIG_OK	ORIG_OK	0e98c9	0e98c9					
5104	42:69:81:1B:81:A1	CRC_BAD	UNFIXED	a6f96b	cf199a					
5105	C5:68:6B:99:6A:C5	CRC_BAD	UNFIXED	bf48af	ae8af4					
5106	52:5C:3A:99:8C:AB	ORIG_OK	ORIG_OK	72da5e	72da5e					
5107	44:27:8B:7A:64:72	CRC_BAD	UNFIXED	c895f6	43a866					
5108	C6:70:C1:4D:DA:68	CRC_BAD	UNFIXED	c9e6f2	6d652c					
5109	74:E3:6C:AF:C8:28	ORIG_OK	ORIG_OK	e52fd5	e52fd5					
5110	7D:C9:C0:BD:85:B3	CRC_BAD	UNFIXED	b7117a	771cf1					
5111	F4:0A:68:DD:7E:C0	CRC_BAD	UNFIXED	ce2995	7ef9b2					
5112	D0:6D:78:47:39:4F	CRC_BAD	UNFIXED	526d24	a67c55					
5113	57:A4:BC:C5:0D:C9	ORIG_OK	ORIG_OK	79564b	79564b					
5114	7C:24:AF:57:9B:5D	CRC_BAD	UNFIXED	4bcf61	b82370					
5115	4A:01:B9:78:EA:1D	CRC_BAD	UNFIXED	0054c2	01b2ca					
5116	DC:D6:44:C7:D7:A6	CRC_BAD	UNFIXED	fe7d91	c96066					
5117	CE:AA:AB:D2:FC:09	CRC_BAD	UNFIXED	2c5f79	4628f9					
5118	69:8B:6F:B2:2D:F6	CRC_BAD	UNFIXED	b6b02a	989047					
5119	CB:F7:96:33:13:13	CRC_BAD	UNFIXED	d7e8f9	e7b78d					
5120	43:CF:E8:02:99:A5	ORIG_OK	ORIG_OK	372bcd	372bcd					
5121	F6:FE:7E:BD:D0:B3	CRC_BAD	UNFIXED	5c8b42	42fe27					
5122	7F:CC:BF:4B:DA:DE	CRC_BAD	UNFIXED	c84177	ef4377					
5123	42:69:E9:1B:81:A1	CRC_BAD	UNFIXED	8bb3b3	cf199a					
5124	D9:B1:51:3A:9C:30	CRC_BAD	UNFIXED	260aed	0e98c9					
5125	C5:68:6B:99:6A:C5	ORIG_OK	ORIG_OK	be8ad5	be8ad5					
5126	52:5C:3A:99:8C:AB	CRC_BAD	UNFIXED	3053a9	72da5e					
5127	44:27:8B:7A:64:72	CRC_BAD	UNFIXED	9c13e2	43a866					
5128	7A:B4:F4:F8:AA:DD	ORIG_OK	ORIG_OK	478880	478880					
5129	C6:70:C1:4D:DA:68	CRC_BAD	UNFIXED	46034a	6d652c					
5130	7D:C9:C0:BD:85:B3	ORIG_OK	ORIG_OK	771cf1	771cf1					
5131	F4:0A:68:DD:7E:C0	ORIG_OK	ORIG_OK	7ef9b6	7ef9b6					
5132	FF:E8:62:6C:0E:D2	CRC_BAD	UNFIXED	459a38	c8bb0b					
5133	DC:D9:17:9B:A7:45	ORIG_OK	ORIG_OK	196569	196569					
5134	D0:6D:78:47:39:4F	ORIG_OK	ORIG_OK	528bab	528bab					
5135	EA:32:7A:C5:8D:BF	CRC_BAD	UNFIXED	5707a0	5707a8					
5136	7C:24:AF:57:9B:5D	CRC_BAD	UNFIXED	7e784c	b82370					
5137	57:A4:BC:C5:0D:C9	ORIG_OK	ORIG_OK	79564b	79564b					
5138	4A:01:B9:78:EA:1D	ORIG_OK	ORIG_OK	01b2ca	01b2ca					
5139	D2:99:4B:25:3A:8F	CRC_BAD	UNFIXED	f6d20f	565827					
5140	DC:D6:44:C7:D7:A6	ORIG_OK	ORIG_OK	495718	495718					
5141	69:8B:6F:B2:2D:F6	ORIG_OK	ORIG_OK	989047	989047					
5142	CE:AA:AB:D2:F4:09	CRC_BAD	UNFIXED	268bae	c79fa5					
5143	F0:E3:99:3D:ED:D2	CRC_BAD	UNFIXED	363d92	ee9ff4					
5144	43:CF:E8:02:99:A5	CRC_BAD	UNFIXED	46e024	372bcd					
5145	F6:FE:7E:BD:D0:B3	CRC_BAD	UNFIXED	a47d91	d2b219					
5146	42:69:81:1B:81:A1	ORIG_OK	ORIG_OK	cf199a	cf199a					
5147	D9:B1:51:3A:9C:30	CRC_BAD	UNFIXED	756fb5	06d8c1					
5148	D5:30:D6:9E:D7:F2	ORIG_OK	ORIG_OK	c962ea	c962ea					
5149	C5:68:6B:99:6A:C5	CRC_BAD	UNFIXED	a4cbf5	becad5					
5150	44:27:8B:7A:64:72	CRC_BAD	UNFIXED	1c717b	31e8a6					
5151	7A:BC:F4:F8:AA:DD	CRC_BAD	UNFIXED	b8fd04	478880					
5152	C6:70:C1:4D:DA:68	CRC_BAD	UNFIXED	81c7af	6d652c					
5153	74:E3:6C:AF:C8:28	CRC_BAD	UNFIXED	e52fd5	fd2fd5					
5154	F4:0A:68:DD:7E:C0	ORIG_OK	ORIG_OK	7ef9b6	7ef9b6					
5155	F6:72:62:ED:92:3D	CRC_BAD	UNFIXED	085d71	2b5f61					
5156	D0:6D:78:47:39:4F	CRC_BAD	UNFIXED	2514dc	528bab					
5157	EA:32:7A:C5:8D:BF	CRC_BAD	UNFIXED	f1063a	4707a1					
5158	7C:24:AF:57:9B:5D	ORIG_OK	ORIG_OK	b82370	b82370					
