src_file,cluster,dev_type,segments,duration_cov,duration_span,persistence_s,unique_macs,turnover,singleton_mac_frac,mac_rate_per_min,core_mac_density_scaled,adv_mac_pct,gt_frac,dur_ok,unique_ok,churn_ok,rate_ok,dens_ok,decision_ok,churn_reason,k_chosen,homogeneous,homo_mac_share,homo_key_share,win_entropy_norm,uniform_ok,homo_block,block_start,block_end,periodic_density_min,track_id,track_len,periodic_confirmed
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-10s_rot-2s.csv,0,TAG_APPLE,6,1800.0,53.45587348937988,53.45587348937988,6,,1.0,0.2,0.3077721356870605,0.8333333333333334,1.0,False,False,False,False,False,False,,2,False,0.16666666666666666,0.16666666666666666,1.0,True,False,1769128135.0665698,1769129935.0665698,0.5,,,
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-10s_rot-2s.csv,1,TAG_APPLE,16,3600.0,1791.5237352848053,1791.5237352848053,15,0.9333333333333333,0.9333333333333333,0.25,0.7863611781336873,0.6267942583732058,1.0,False,True,False,False,True,False,,2,False,0.125,0.125,0.3372900666141285,False,False,1769128135.0665698,1769129935.0665698,0.5,0.0,1.0,False
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-10s_rot-2s.csv,4,TAG_APPLE,4,1800.0,521.3585870265961,521.3585870265961,4,,1.0,0.13333333333333333,0.553222047013296,0.03821656050955414,1.0,False,False,False,False,True,False,,7,False,0.25,0.25,1.0,True,False,1769129935.0665698,1769131735.0665698,0.5,1.0,1.0,False
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-10s_rot-2s.csv,2,TAG_APPLE,2,1800.0,26.93416166305542,26.93416166305542,2,,1.0,0.06666666666666667,0.4888903678357999,1.0,1.0,False,False,False,False,False,False,,7,False,0.5,0.5,1.0,True,False,1769129935.0665698,1769131735.0665698,0.5,,,
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-10s_rot-2s.csv,3,TAG_APPLE,2,1800.0,26.726816654205322,26.726816654205322,2,,1.0,0.06666666666666667,0.4784585261364364,1.0,1.0,False,False,False,False,False,False,,7,False,0.5,0.5,1.0,True,False,1769129935.0665698,1769131735.0665698,0.5,,,
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-10s_rot-2s.csv,1,TAG_APPLE,4,1800.0,602.3192555904388,602.3192555904388,4,,1.0,0.13333333333333333,0.3907097200028132,0.037463976945244955,1.0,False,False,False,False,False,False,,7,False,0.25,0.25,1.0,True,False,1769129935.0665698,1769131735.0665698,0.5,,,
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-10s_rot-2s.csv,0,TAG_APPLE,6,3600.0,640.5660798549652,640.5660798549652,5,0.8,0.8,0.08333333333333333,0.3538124790095594,0.6956521739130435,1.0,False,False,False,False,False,False,,7,False,0.3333333333333333,0.3333333333333333,0.6500224216454689,False,False,1769129935.0665698,1769131735.0665698,0.5,,,
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-10s_rot-30s.csv,0,TAG_APPLE,18,3600.0,1794.6790556907654,1794.6790556907654,15,0.8,0.8,0.25,0.5544656220853903,0.6355140186915887,1.0,False,True,False,False,True,False,,2,False,0.1111111111111111,0.1111111111111111,0.6500224216454689,False,False,1769128135.0665698,1769129935.0665698,0.5,0.0,1.0,False
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-10s_rot-30s.csv,0,TAG_APPLE,9,1800.0,574.9482867717743,574.9482867717743,9,,1.0,0.3,0.4928662863030523,0.037786774628879895,1.0,False,False,False,False,False,False,,2,False,0.1111111111111111,0.1111111111111111,1.0,True,False,1769129935.0665698,1769131735.0665698,0.5,,,
controlled/SDR_Adv/scenarios_SDR_Adv__adv1_apple0_google0_samsung0_tile0__20260125_085817/scenario_tx-10s_rot-5min.csv,0,TAG_APPLE,9,3600.0,1794.6790556907654,1794.6790556907654,7,0.7142857142857143,0.7142857142857143,0.11666666666666667,0.7185768568790888,0.6384976525821596,0.7777777777777778,False,False,False,False,True,False,,2,False,0.2222222222222222,0.2222222222222222,0.7642045065057349,False,False,1769128135.0665698,1769129935.0665698,0.5,0.0,2.0,True
