src_file,cluster,dev_type,segments,duration_cov,duration_span,persistence_s,unique_macs,core_mac_density_scaled,adv_mac_pct,gt_frac,dur_ok,unique_ok,dens_ok,uniform_ok,decision_ok,k_chosen,win_entropy_norm
controlled/Benign/prud1_jan21_ivy.csv,1,TAG_APPLE,2,1800.0,,272.50800000000163,2,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/prud1_jan21_ivy.csv,2,TAG_APPLE,1,1800.0,,0.0,1,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/prud1_jan21_ivy.csv,1,TAG_APPLE,3,1800.0,,27.682999999997378,3,0.37090593479930534,0.0,0.0,False,False,False,False,False,4,
controlled/Benign/prud1_jan21_ivy.csv,2,TAG_APPLE,4,1800.0,,117.50600000000134,4,0.34317624903294974,0.0,0.0,False,False,False,False,False,4,
controlled/Benign/prud1_jan21_ivy.csv,0,TAG_APPLE,2,1800.0,,10.065000000002101,2,0.0,0.0,0.0,False,False,False,False,False,4,
controlled/Benign/prud1_jan21_ivy.csv,3,TAG_APPLE,1,1800.0,,13.302000000003432,1,0.0,0.0,0.0,False,False,False,False,False,4,
controlled/Benign/prud1_jan21_ivy.csv,0,TAG_APPLE,3,1800.0,,185.019,3,0.40954544563175294,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/prud1_jan21_ivy.csv,1,TAG_APPLE,1,1800.0,,170.6350000000018,1,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/prud1_jan21_ivy.csv,2,TAG_APPLE,1,1800.0,,21.747000000003027,1,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/prud1_jan21_ivy.csv,0,TAG_APPLE,2,1800.0,,8.760000000002037,2,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/prud1_jan21_ivy.csv,1,TAG_APPLE,1,1800.0,,0.0,1,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/prud1_jan21_ivy.csv,2,TAG_APPLE,1,1800.0,,0.0,1,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/prud1_jan21_ivy.csv,0,TAG_APPLE,1,1800.0,,17.90299999999843,1,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/prud1_jan21_ivy.csv,1,TAG_APPLE,1,1800.0,,3.048000000002503,1,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/prud1_jan21_ivy.csv,2,TAG_APPLE,1,1800.0,,0.0,1,0.0,0.0,0.0,False,False,False,False,False,3,
controlled/Benign/prud1_jan21_ivy.csv,0,TAG_APPLE,2,1800.0,,297.70499999999447,2,0.0,0.0,0.0,False,False,False,False,False,3,
