pkt_idx,pcap_ts,rf_channel,pdu_type,adv_addr,access_address,cfo_quick_hz,cfo_centroid_hz,cfo_two_stage_hz,cfo_std_hz,cfo_std_sym_hz,iq_gain_alpha,iq_phase_deg_deg,rise_time_us,psd_centroid_hz,psd_pnr_db,bw_3db_hz,gated_len_us,cfo_two_stage_coarse_hz,joint_fo_hz,joint_I0,joint_Q0,joint_eps,joint_phi_deg,joint_A,joint_iters,joint_cost,cfo_exact_quick_hz,cfo_exact_ls_hz,sample_start,sample_end
82,1763953640.153543234,37,0,DF:A8:8E:E4:BE:2B,8E89BED6,-39725.908830,-39725.908830,-39725.908830,256692.075762,256692.075762,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-39725.910156,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-136732.859375,-54974.140625,263985726,263986110
83,1763953640.153718710,37,0,DF:A8:8E:E4:BE:2B,8E89BED6,-40618.989186,-40618.989186,-40618.989186,256480.772545,256480.772545,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-40618.988281,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-136732.859375,-55647.078125,263985727,263986111
84,1763953641.052592993,37,0,DF:A8:8E:E4:BE:2B,8E89BED6,-36286.990654,-36286.990654,-36286.990654,241156.013375,241156.013375,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-36286.992188,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-76754.054688,-53867.070312,271998755,271999139
85,1763953641.509301186,37,0,DF:A8:8E:E4:BE:2B,8E89BED6,-39981.875468,-39981.875468,-39981.875468,258666.273685,258666.273685,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-39981.875000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-63214.613281,-50482.074219,276015829,276016213
86,1763953641.941800117,37,0,DF:A8:8E:E4:BE:2B,8E89BED6,-35740.749925,-35740.749925,-35740.749925,238730.223618,238730.223618,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-35740.750000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-72022.070312,-53717.656250,280017949,280018333
87,1763953642.388237476,37,0,DF:A8:8E:E4:BE:2B,8E89BED6,-35998.772302,-35998.772302,-35998.772302,238733.580211,238733.580211,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-35998.773438,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-133618.000000,-53312.945312,284019490,284019874
88,1763953642.388479710,37,0,DF:A8:8E:E4:BE:2B,8E89BED6,-37022.008075,-37022.008075,-37022.008075,238375.824521,238375.824521,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-37022.007812,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-133618.000000,-53917.222656,284019491,284019875
89,1763953642.836875677,37,0,DF:A8:8E:E4:BE:2B,8E89BED6,-39890.168721,-39890.168721,-39890.168721,254308.301979,254308.301979,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-39890.167969,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-93042.242188,-55381.648438,288018338,288018722
90,1763953643.276945353,37,0,DF:A8:8E:E4:BE:2B,8E89BED6,-35672.448658,-35672.448658,-35672.448658,239053.938056,239053.938056,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-35672.449219,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-98168.859375,-55606.976562,292032876,292033260
91,1763953643.277246714,37,0,DF:A8:8E:E4:BE:2B,8E89BED6,-36155.432943,-36155.432943,-36155.432943,238976.345555,238976.345555,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-36155.433594,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-98168.859375,-56274.214844,292032877,292033261
92,1763953644.604319811,37,0,DF:A8:8E:E4:BE:2B,8E89BED6,-35647.683849,-35647.683849,-35647.683849,237994.586611,237994.586611,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-35647.683594,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-97385.007812,-53299.148438,304040719,304041103
93,1763953644.604497910,37,0,DF:A8:8E:E4:BE:2B,8E89BED6,-36663.392590,-36663.392590,-36663.392590,237648.657489,237648.657489,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-36663.394531,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-97526.515625,-53906.171875,304040720,304041104
94,1763953645.065631390,37,0,DF:A8:8E:E4:BE:2B,8E89BED6,-36128.685480,-36128.685480,-36128.685480,239735.730104,239735.730104,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-36128.683594,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-104366.257812,-53552.660156,308044054,308044438
95,1763953645.065924406,37,0,DF:A8:8E:E4:BE:2B,8E89BED6,-36507.871596,-36507.871596,-36507.871596,239730.735636,239730.735636,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-36507.871094,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-105027.820312,-54153.730469,308044055,308044439
96,1763953645.523332357,37,0,DF:A8:8E:E4:BE:2B,8E89BED6,-40437.321482,-40437.321482,-40437.321482,257743.626783,257743.626783,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.000000,-40437.320312,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,-59296.324219,-55175.628906,312064840,312065224
