src_file,cluster,dev_type,segments,duration_cov,duration_span,persistence_s,unique_macs,core_mac_density_scaled,adv_mac_pct,gt_frac,dur_ok,unique_ok,dens_ok,uniform_ok,decision_ok,k_chosen,win_entropy_norm
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-15s_rot-15min.csv,7,TAG_APPLE,1,1800.0,,859.9189999999944,1,0.0,0.0,0.0,False,False,False,False,False,12,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-15s_rot-15min.csv,8,TAG_APPLE,2,1800.0,,1683.945999999996,2,0.0,0.0,0.0,True,False,False,False,False,12,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-15s_rot-15min.csv,9,TAG_APPLE,2,1800.0,,490.17399999999907,2,0.0,0.0,0.0,False,False,False,False,False,12,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-15s_rot-15min.csv,0,TAG_APPLE,4,1800.0,,71.27400000000489,4,0.5675929779127346,0.0,0.0,False,False,False,False,False,6,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-15s_rot-15min.csv,1,TAG_APPLE,2,1800.0,,73.08900000000722,2,0.0,0.0,0.0,False,False,False,False,False,6,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-15s_rot-15min.csv,2,TAG_APPLE,2,1800.0,,57.262000000003354,2,0.0,0.0,0.0,False,False,False,False,False,6,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-15s_rot-15min.csv,3,TAG_APPLE,1,1800.0,,54.447000000000116,1,0.0,0.0,0.0,False,False,False,False,False,6,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-15s_rot-15min.csv,4,TAG_APPLE,2,1800.0,,45.955000000001746,2,0.0,0.0,0.0,False,False,False,False,False,6,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-15s_rot-15min.csv,5,TAG_APPLE,2,1800.0,,53.18399999999383,2,0.0,0.0,0.0,False,False,False,False,False,6,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-15s_rot-1min.csv,0,TAG_APPLE,28,1800.0,,1799.7590000000057,28,0.7342035879586548,0.0,0.0,True,True,False,False,False,3,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-15s_rot-1min.csv,2,TAG_APPLE,10,1800.0,,1798.4640000000072,10,0.6689254785587218,0.0,0.0,True,False,False,False,False,3,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-15s_rot-1min.csv,1,TAG_APPLE,9,1800.0,,1572.2550000000047,9,0.5850969432029295,0.0,0.0,True,False,False,False,False,3,
controlled/Car_Adv/scenarios_car__adv0_apple1_google0_samsung0_tile0__20260126_073756/scenario_tx-15s_rot-1min.csv,2,TAG_APPLE,14,1800.0,,1797.964000000008,14,0.9801813577920022,0.0,0.0,True,False,True,False,True,7,
