src_file,cluster,dev_type,segments,duration_cov,duration_span,persistence_s,unique_macs,core_mac_density_scaled,adv_mac_pct,gt_frac,dur_ok,unique_ok,dens_ok,decision_ok,k_chosen
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-15s_rot-15min.csv,4,TAG_TILE,1,3600.0,,277.4696617126465,1,0.0,0.0,0.0,False,False,False,False,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-15s_rot-15min.csv,5,TAG_TILE,1,3600.0,,577.9147005081177,1,0.0,0.0,0.0,False,False,False,False,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-15s_rot-15min.csv,1,TAG_APPLE,24,3600.0,,771.0463919639587,24,1.455132376558038,0.0,0.0,False,True,True,False,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-15s_rot-15min.csv,0,TAG_APPLE,61,3600.0,,636.8608703613281,61,1.1613438800750016,0.0,0.0,False,True,True,False,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-15s_rot-15min.csv,2,TAG_APPLE,2,3600.0,,738.876148223877,2,0.0,1.0,1.0,False,False,False,False,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-15s_rot-15min.csv,3,TAG_TILE,2,3600.0,,504.30240750312805,2,0.0,0.0,0.0,False,False,False,False,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-15s_rot-15min.csv,4,TAG_TILE,1,3600.0,,94.09704542160034,1,0.0,0.0,0.0,False,False,False,False,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fd__20260130_081144/scenario_tx-15s_rot-15min.csv,5,TAG_TILE,1,3600.0,,0.0,1,0.0,0.0,0.0,False,False,False,False,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_081125/scenario_tx-2s_rot-15min.csv,2,TAG_APPLE,4,3600.0,,3597.871289253235,4,2.514804283738842,1.0,1.0,True,False,True,True,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_081125/scenario_tx-2s_rot-15min.csv,1,TAG_APPLE,20,3600.0,,2120.204355239868,20,1.0393707450500531,0.0,0.0,True,True,True,True,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_081125/scenario_tx-2s_rot-15min.csv,0,TAG_APPLE,38,3600.0,,3513.969890356064,38,0.7658842991113125,0.0,0.0,True,True,False,False,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_081125/scenario_tx-2s_rot-15min.csv,2,TAG_APPLE,5,7200.0,,3589.8940370082855,5,5.437876518830777,1.0,1.0,True,False,True,True,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_081125/scenario_tx-2s_rot-15min.csv,1,TAG_APPLE,53,7200.0,,3514.928233385086,41,0.7464556112079175,0.0,0.024390243902439025,True,True,False,False,3
controlled/HtoW/scenarios_Home_to_work__adv1_apple0_google0_samsung0_tile0__advtag-4c001219fc__20260130_081125/scenario_tx-2s_rot-15min.csv,0,TAG_APPLE,86,7200.0,,3593.361763715744,85,0.6673309337611959,0.0,0.011764705882352941,True,True,False,False,3
