timestamp,AdvA,payload,CFO_Hz,CFO_00_Hz,CFO_11_Hz,CFO_10_Hz,CFO_01_Hz,CFO_from_transitions_Hz,nprod_00,nprod_11,nprod_10,nprod_01,nprod_total,crc_ok,is_tag_ecosystem,pdu_type,pdu_type_name,length,channel,phase,polarity,slip,window_start,window_end,aa_pos,aa_corr,pre_corr,cfo_window,eco,_group
30.452000000004773,da:b5:7c:16:17:65,6517167cb5da1eff4c001219200101732920050f6f0afcdbb4a1c0fec22f1adfd25b990220,-55065.0,92121.0,-90991.0,94176.0,-135060.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,7,-1,0,-1,-1,2559,32,8,unknown,APPLE,
32.103000000002794,e3:77:2e:17:6e:79,796e172e77e31eff4c001219007204631fc9a33665410454db5dff1ff56d4c2f9f78270200,-35068.0,42823.0,-72960.0,100122.0,-129131.0,,0,0,0,0,0,1,1,2,ADV_NONCONN_IND,37,37,5,-1,0,-1,-1,4984,31,7,unknown,APPLE,
33.74200000001292,7b:72:59:f5:a9:0b,0ba9f559727b0201061916aafe40e094d2e827a9c8d79a7b07623d7bad748afd77df20,3523.0,88172.0,-93489.0,77587.0,-130210.0,,0,0,0,0,0,1,1,0,ADV_IND,35,37,1,-1,0,-1,-1,3158,32,8,unknown,GOOGLE,
35.345000000001164,f6:b8:9f:83:bd:03,03bd839fb8f61eff4c001219001469e8ebed498934d8385640dc99f047ef2650847c540300,-27980.0,99644.0,-117876.0,80375.0,-142214.0,,0,0,0,0,0,1,1,2,ADV_NONCONN_IND,37,37,6,-1,0,-1,-1,4668,28,7,unknown,APPLE,
36.99700000000303,d9:f4:7b:97:85:c9,c985977bf4d91eff4c0012190052ff6be0d3b88886035481ff2e6622defffc507a38500100,-9401.0,114779.0,-108805.0,84782.0,-137109.0,,0,0,0,0,0,1,1,2,ADV_NONCONN_IND,37,37,11,-1,0,-1,-1,5363,31,8,unknown,APPLE,
38.71800000000803,d0:9a:ae:34:3b:7a,7a3b34ae9ad01eff4c00121960e11e30be85d0a9f75dc145a67e05944db6b1f0e16c6f005d,6642.0,90244.0,-78679.0,80727.0,-136964.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,12,-1,0,-1,-1,3926,32,7,unknown,APPLE,
40.22000000000117,7b:72:59:f5:a9:0b,0ba9f559727b0201061916aafe40e094d2e827a9c8d79a7b07623d7bad748afd77df20,-19306.0,93057.0,-110140.0,87703.0,-130141.0,,0,0,0,0,0,1,1,0,ADV_IND,35,37,6,-1,0,-1,-1,7530,31,8,unknown,GOOGLE,
40.22000000000117,cb:9e:19:3f:70:60,60703f199ecb1eff4c00121920149e937d5f4985e4f90281d863a109b763242d487f8103b5,-44303.0,65052.0,-95349.0,86720.0,-124166.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,11,-1,0,-1,-1,4903,32,8,unknown,APPLE,
40.22000000000117,f6:b8:9f:83:bd:03,03bd839fb8f61eff4c001219001469e8ebed498934d8385640dc99f047ef2650847c540300,-27042.0,84233.0,-95872.0,65084.0,-142310.0,,0,0,0,0,0,1,1,2,ADV_NONCONN_IND,37,37,15,-1,0,-1,-1,4115,32,8,unknown,APPLE,
42.112000000008265,f6:b8:9f:83:bd:03,03bd839fb8f61eff4c001219001469e8ebed498934d8385640dc99f047ef2650847c540300,-11865.0,109336.0,-131100.0,89776.0,-152445.0,,0,0,0,0,0,1,1,2,ADV_NONCONN_IND,37,37,5,-1,0,-1,-1,5626,32,8,unknown,APPLE,
43.77400000000489,c8:bf:27:a8:92:3a,3a92a827bfc81eff4c00121910b6c539b0da3aea66219a7f9cb9407cc1381b43db47dd03ac,-6898.0,66158.0,-104256.0,64209.0,-122568.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,0,-1,0,-1,-1,2892,32,7,unknown,APPLE,
43.77400000000489,dd:27:67:8d:21:8f,8f218d6727dd1eff4c001219207fa46f70985c3c501638898e8f9471bd96fbec70927c0030,-21896.0,116356.0,-110555.0,109451.0,-147896.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,4,-1,0,-1,-1,3352,31,8,unknown,APPLE,
45.32500000001164,e3:77:2e:17:6e:79,796e172e77e31eff4c001219007204631fc9a33665410454db5dff1ff56d4c2f9f78270200,-6949.0,60388.0,-97289.0,92261.0,-107403.0,,0,0,0,0,0,1,1,2,ADV_NONCONN_IND,37,37,12,-1,0,-1,-1,2685,32,8,unknown,APPLE,
45.32500000001164,da:b5:7c:16:17:65,6517167cb5da1eff4c001219200101732920050f6f0afcdbb4a1c0fec22f1adfd25b990220,-30443.0,78743.0,-86575.0,89915.0,-150400.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,5,-1,0,-1,-1,2848,32,8,unknown,APPLE,
45.32500000001164,dd:27:67:8d:21:8f,8f218d6727dd1eff4c001219207fa46f70985c3c501638898e8f9471bd96fbec70927c0030,-16025.0,89150.0,-70059.0,107300.0,-117852.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,10,-1,0,-1,-1,4064,32,8,unknown,APPLE,
45.32500000001164,c7:af:60:4b:85:66,66854b60afc71eff4c00121910d46c28dc0d9d8f5f5bb9d5717becc53107c1c659d1a50121,-24959.0,96433.0,-115847.0,86866.0,-154695.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,8,-1,0,-1,-1,3158,32,8,unknown,APPLE,
45.32500000001164,cb:9e:19:3f:70:60,60703f199ecb1eff4c00121920149e937d5f4985e4f90281d863a109b763242d487f8103b5,-35776.0,51132.0,-86058.0,72338.0,-129375.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,11,-1,0,-1,-1,6613,32,8,unknown,APPLE,
46.76800000001094,e3:77:2e:17:6e:79,796e172e77e31eff4c001219007204631fc9a33665410454db5dff1ff56d4c2f9f78270200,-19668.0,44655.0,-70767.0,107715.0,-139710.0,,0,0,0,0,0,1,1,2,ADV_NONCONN_IND,37,37,5,-1,0,-1,-1,5355,32,8,unknown,APPLE,
46.76800000001094,cb:9e:19:3f:70:60,60703f199ecb1eff4c00121920149e937d5f4985e4f90281d863a109b763242d487f8103b5,-55707.0,92346.0,-127633.0,105308.0,-131788.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,12,-1,0,-1,-1,5498,32,8,unknown,APPLE,
48.16600000001199,d9:f4:7b:97:85:c9,c985977bf4d91eff4c0012190052ff6be0d3b88886035481ff2e6622defffc507a38500100,-29343.0,79268.0,-89117.0,73811.0,-116668.0,,0,0,0,0,0,1,1,2,ADV_NONCONN_IND,37,37,6,-1,0,-1,-1,2023,32,8,unknown,APPLE,
48.16600000001199,d1:15:8a:9b:b1:11,11b19b8a15d11eff4c001219202a6670f8042ff516aa8b347b51fbecab465e1b175e570107,-23733.0,67485.0,-85832.0,75654.0,-127342.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,0,-1,0,-1,-1,3910,32,8,unknown,APPLE,
48.16600000001199,7b:72:59:f5:a9:0b,0ba9f559727b0201061916aafe40e094d2e827a9c8d79a7b07623d7bad748afd77df20,-12066.0,78285.0,-101366.0,90027.0,-131384.0,,0,0,0,0,0,1,1,0,ADV_IND,35,37,4,-1,0,-1,-1,6922,32,8,unknown,GOOGLE,
48.16600000001199,da:b5:7c:16:17:65,6517167cb5da1eff4c001219200101732920050f6f0afcdbb4a1c0fec22f1adfd25b990220,-27971.0,51330.0,-82112.0,82866.0,-117294.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,6,-1,0,-1,-1,4670,32,8,unknown,APPLE,
48.16600000001199,c5:42:bb:cc:7a:5d,5d7accbb42c51eff4c001219205d0ff5e34cc655b578b203d216c170501cf522bd06670143,-12942.0,63885.0,-74394.0,78002.0,-102074.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,15,-1,0,-1,-1,7203,32,8,unknown,APPLE,
49.32600000000093,f1:bf:62:b8:c6:5c,25666c3cf5f41eff4c00121910c4ae7bedf14240cd85e38faa329cbbc7be0f299a6ed70378,-29988.0,83682.0,-81090.0,44101.0,-145751.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,11,-1,0,-1,-1,4378,32,8,unknown,APPLE,f4:f5:3c:6c:66:25
49.32600000000093,dd:27:67:8d:21:8f,8f218d6727dd1eff4c001219207fa46f70985c3c501638898e8f9471bd96fbec70927c0030,-15577.0,91032.0,-91221.0,134977.0,-138357.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,7,-1,0,-1,-1,840,32,8,unknown,APPLE,
49.32600000000093,d9:f4:7b:97:85:c9,c985977bf4d91eff4c0012190052ff6be0d3b88886035481ff2e6622defffc507a38500100,-22793.0,82803.0,-102696.0,101751.0,-149325.0,,0,0,0,0,0,1,1,2,ADV_NONCONN_IND,37,37,4,-1,0,-1,-1,5738,32,8,unknown,APPLE,
51.39600000000792,f6:b8:9f:83:bd:03,03bd839fb8f61eff4c001219001469e8ebed498934d8385640dc99f047ef2650847c540300,-133.0,81542.0,-108455.0,50805.0,-104961.0,,0,0,0,0,0,1,1,2,ADV_NONCONN_IND,37,37,4,-1,0,-1,-1,3855,31,8,unknown,APPLE,
51.39600000000792,d9:f4:7b:97:85:c9,c985977bf4d91eff4c0012190052ff6be0d3b88886035481ff2e6622defffc507a38500100,-16544.0,88751.0,-93325.0,81697.0,-133744.0,,0,0,0,0,0,1,1,2,ADV_NONCONN_IND,37,37,5,-1,0,-1,-1,5556,32,8,unknown,APPLE,
52.63999999999942,dd:27:67:8d:21:8f,8f218d6727dd1eff4c001219207fa46f70985c3c501638898e8f9471bd96fbec70927c0030,-12588.0,81646.0,-74424.0,112324.0,-130735.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,7,-1,0,-1,-1,7405,32,8,unknown,APPLE,
52.63999999999942,e6:be:13:f4:64:f3,f364f413bee61eff4c00121960f1ddfdbe31f85265440bc58a10a8fed11b5065ef754001bf,-6937.0,69517.0,-70806.0,109366.0,-137064.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,6,-1,0,-1,-1,1699,32,8,unknown,APPLE,
52.63999999999942,7b:72:59:f5:a9:0b,0ba9f559727b0201061916aafe40e094d2e827a9c8d79a7b07623d7bad748afd77df20,-1816.0,83263.0,-112631.0,91907.0,-90787.0,,0,0,0,0,0,1,1,0,ADV_IND,35,37,9,-1,0,-1,-1,4969,32,8,unknown,GOOGLE,
53.79700000000594,c7:af:60:4b:85:66,66854b60afc71eff4c00121910d46c28dc0d9d8f5f5bb9d5717becc53107c1c659d1a50121,-40545.0,99113.0,-118442.0,98200.0,-159102.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,15,-1,0,-1,-1,4157,31,7,unknown,APPLE,
53.79700000000594,7b:72:59:f5:a9:0b,0ba9f559727b0201061916aafe40e094d2e827a9c8d79a7b07623d7bad748afd77df20,2166.0,86428.0,-132900.0,127566.0,-112657.0,,0,0,0,0,0,1,1,0,ADV_IND,35,37,3,-1,0,-1,-1,4905,32,8,unknown,GOOGLE,
55.27500000000873,cb:9e:19:3f:70:60,60703f199ecb1eff4c00121920149e937d5f4985e4f90281d863a109b763242d487f8103b5,-41772.0,58275.0,-96741.0,73182.0,-125708.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,10,-1,0,-1,-1,3501,32,8,unknown,APPLE,
56.99900000001071,d2:1b:8b:8e:cd:29,29cd8e8b1bd21eff4c00121960648cbf306782d6f46e4e49ecfe450b9edf077d9e7a6700b2,-4030.0,74657.0,-106728.0,113259.0,-154815.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,14,-1,0,-1,-1,5325,32,7,unknown,APPLE,
56.99900000001071,cb:9e:19:3f:70:60,60703f199ecb1eff4c00121920149e937d5f4985e4f90281d863a109b763242d487f8103b5,-39850.0,63632.0,-101797.0,61250.0,-121226.0,,0,0,0,0,0,1,1,0,ADV_IND,37,37,8,-1,0,-1,-1,2287,32,8,unknown,APPLE,
