chunk_idx,t_s,t_e,mac,n_rows,seg_CFO_Hz,seg_CFO_00_Hz,seg_CFO_11_Hz,seg_CFO_10_Hz,seg_CFO_01_Hz,cluster,is_flagged_cluster
1,900.0,1800.0,E3:7A:85:A9:D6:36,1,18451.0,100293.0,-124950.0,116653.0,-89798.0,-1,0
1,900.0,1800.0,C8:44:5A:9E:69:66,1,-1347.0,135577.0,-141623.0,97717.0,-114325.0,0,1
1,900.0,1800.0,F6:FC:13:A1:92:AE,1,11410.0,162713.0,-118038.0,121494.0,-98441.0,0,1
1,900.0,1800.0,CF:89:FF:7C:7F:5F,1,-22614.0,171670.0,-134088.0,144501.0,-117160.0,-1,0
1,900.0,1800.0,F6:B2:63:5E:97:80,1,-21452.0,129527.0,-137619.0,108780.0,-97727.0,0,1
1,900.0,1800.0,EE:F0:43:31:24:4E,1,6786.0,128267.0,-114740.0,114833.0,-100898.0,0,1
1,900.0,1800.0,F6:F4:13:A1:B2:BE,1,-1058.0,157890.0,-98562.0,115332.0,-97734.0,0,1
1,900.0,1800.0,E2:12:E2:E5:C1:50,1,-19027.0,161891.0,-126687.0,109463.0,-75623.0,-1,0
1,900.0,1800.0,CF:F6:03:B0:10:8B,1,-10866.0,138791.0,-153981.0,120781.0,-105323.0,0,1
1,900.0,1800.0,C4:E2:54:29:45:52,1,16581.0,125951.0,-99473.0,125746.0,-92538.0,0,1
1,900.0,1800.0,FC:4A:D9:9F:0E:28,1,-25246.0,130317.0,-126224.0,102587.0,-100117.0,0,1
1,900.0,1800.0,C4:E2:54:29:69:FA,1,-11116.0,148074.0,-108928.0,136764.0,-93335.0,-1,0
1,900.0,1800.0,F7:89:59:8B:75:50,1,-5187.0,170712.0,-92494.0,120800.0,-89509.0,-1,0
1,900.0,1800.0,DD:7F:BF:05:DB:53,1,-15134.0,148917.0,-109759.0,117991.0,-110113.0,0,1
1,900.0,1800.0,CD:2E:E9:A5:46:DC,1,30948.0,144397.0,-120649.0,108113.0,-90160.0,-1,0
1,900.0,1800.0,F0:EC:90:D5:52:A4,1,-30682.0,133950.0,-125583.0,101788.0,-100489.0,0,1
1,900.0,1800.0,C3:6F:3B:5C:B0:77,1,337.0,113588.0,-127408.0,114652.0,-87327.0,0,1
1,900.0,1800.0,F0:E5:8F:9A:C4:81,1,-15198.0,138023.0,-116606.0,106453.0,-91799.0,0,1
1,900.0,1800.0,CB:E5:D4:81:75:15,1,-13228.0,106374.0,-120835.0,98508.0,-80619.0,0,1
1,900.0,1800.0,D1:91:BC:38:82:85,1,427.0,56690.0,-100189.0,109784.0,-103552.0,-1,0
1,900.0,1800.0,E1:72:8A:5E:02:27,1,19843.0,119018.0,-103787.0,112147.0,-89119.0,0,1
1,900.0,1800.0,E2:48:50:3D:BC:B4,1,-1132.0,128322.0,-97394.0,103971.0,-97249.0,0,1
1,900.0,1800.0,F0:A0:5E:36:41:0D,1,-9705.0,144315.0,-123735.0,111493.0,-112550.0,0,1
1,900.0,1800.0,FB:1C:68:5E:38:34,1,-5849.0,104419.0,-109226.0,80570.0,-96773.0,0,1
1,900.0,1800.0,E2:CA:2C:04:3A:46,1,3529.0,133037.0,-130861.0,95993.0,-90347.0,0,1
1,900.0,1800.0,E2:40:70:3D:BC:F4,1,30433.0,111566.0,-107246.0,108685.0,-101528.0,0,1
1,900.0,1800.0,E0:5F:3B:32:59:C2,1,2686.0,120703.0,-115922.0,107871.0,-84485.0,0,1
1,900.0,1800.0,F7:26:86:12:E5:5C,1,-29753.0,138878.0,-117195.0,111848.0,-104087.0,0,1
1,900.0,1800.0,F6:3A:68:D7:41:41,1,-42411.0,122388.0,-122182.0,101778.0,-110383.0,0,1
1,900.0,1800.0,F4:9E:97:6B:A6:63,1,5093.0,99458.0,-82619.0,96432.0,-98131.0,0,1
1,900.0,1800.0,CE:1F:5B:F3:83:B9,1,-8180.0,150280.0,-153772.0,106428.0,-108780.0,0,1
1,900.0,1800.0,D1:E5:49:B3:E4:24,1,-38902.0,119757.0,-105982.0,93461.0,-95214.0,0,1
1,900.0,1800.0,F4:EC:4F:3E:12:9B,1,-1543.0,116409.0,-95997.0,88497.0,-95326.0,0,1
1,900.0,1800.0,C0:37:CA:9B:31:34,1,-4998.0,115926.0,-114029.0,86157.0,-104390.0,0,1
1,900.0,1800.0,FA:B3:CB:A4:6D:B0,1,-9411.0,113224.0,-109741.0,113516.0,-106212.0,0,1
1,900.0,1800.0,EC:D3:74:63:13:24,1,-30990.0,85388.0,-143014.0,108973.0,-112856.0,-1,0
1,900.0,1800.0,F2:9C:A2:9C:45:0A,1,-5919.0,130494.0,-118184.0,104615.0,-103166.0,0,1
1,900.0,1800.0,D6:80:1B:D7:AF:AF,1,2608.0,135708.0,-123736.0,100704.0,-102279.0,0,1
1,900.0,1800.0,E9:94:CB:46:09:32,1,4611.0,146442.0,-140453.0,110944.0,-108913.0,0,1
1,900.0,1800.0,C0:62:25:86:C9:B4,1,-11637.0,146163.0,-120922.0,124600.0,-110261.0,0,1
1,900.0,1800.0,F2:77:39:4D:F9:B1,1,0.0,157710.0,-133084.0,127424.0,-101408.0,0,1
1,900.0,1800.0,C3:9B:74:EC:1F:D1,1,-14297.0,125951.0,-123040.0,93517.0,-99924.0,0,1
1,900.0,1800.0,D4:A6:02:11:F0:3B,1,2873.0,131417.0,-105718.0,103387.0,-94899.0,0,1
1,900.0,1800.0,FC:57:79:E6:D4:06,1,-16015.0,133413.0,-124133.0,109489.0,-113127.0,0,1
1,900.0,1800.0,EE:25:BE:39:D6:DA,1,7716.0,132526.0,-135191.0,140422.0,-101736.0,0,1
1,900.0,1800.0,F0:62:51:87:1C:40,1,-4169.0,116083.0,-106569.0,81864.0,-87483.0,0,1
1,900.0,1800.0,FC:3C:C8:20:47:F7,1,-2201.0,115405.0,-103990.0,110563.0,-95198.0,0,1
1,900.0,1800.0,C7:21:BE:56:A6:10,1,-31737.0,127699.0,-100746.0,93346.0,-100569.0,0,1
1,900.0,1800.0,D0:E6:5B:E3:2E:EA,1,-6799.0,153743.0,-133873.0,105421.0,-102584.0,0,1
1,900.0,1800.0,DD:65:33:52:C2:53,1,-9600.0,125481.0,-88832.0,98818.0,-106508.0,0,1
1,900.0,1800.0,E6:5F:71:BD:48:85,1,-32813.0,114376.0,-110853.0,98457.0,-87703.0,0,1
1,900.0,1800.0,DC:C1:DF:54:9C:9A,1,4056.0,111389.0,-103600.0,92494.0,-102471.0,0,1
1,900.0,1800.0,EB:F0:B2:5D:E1:25,1,39600.0,103751.0,-97076.0,112358.0,-97410.0,-1,0
1,900.0,1800.0,C2:2E:94:4A:E7:7C,1,7092.0,117215.0,-111895.0,107410.0,-102468.0,0,1
1,900.0,1800.0,FE:23:81:1F:19:B1,1,-6607.0,117025.0,-117150.0,122893.0,-108958.0,0,1
1,900.0,1800.0,F9:3C:CD:7B:6C:9F,1,-18497.0,123582.0,-111006.0,108072.0,-108414.0,0,1
1,900.0,1800.0,F2:7D:75:72:62:88,1,-7560.0,149605.0,-136055.0,121087.0,-115050.0,0,1
1,900.0,1800.0,D1:61:23:9A:9F:39,1,-6886.0,116978.0,-100769.0,106475.0,-109737.0,0,1
1,900.0,1800.0,D1:49:F1:DE:F9:A7,1,-12745.0,147959.0,-110787.0,121919.0,-106328.0,0,1
1,900.0,1800.0,E8:A8:8E:9E:73:7F,1,9907.0,149355.0,-127803.0,111124.0,-103777.0,0,1
1,900.0,1800.0,C4:C9:17:C7:55:0E,1,-16905.0,143168.0,-126801.0,115754.0,-103554.0,0,1
1,900.0,1800.0,FD:7A:46:E0:28:51,1,-4378.0,97938.0,-106724.0,110016.0,-116795.0,0,1
1,900.0,1800.0,D5:EF:33:7F:CE:61,1,-127.0,97602.0,-110976.0,90568.0,-99684.0,0,1
1,900.0,1800.0,F0:16:AA:7C:91:52,1,-1412.0,112143.0,-63642.0,66111.0,-98205.0,-1,0
1,900.0,1800.0,EA:64:A7:74:33:49,1,31140.0,147699.0,-122795.0,132725.0,-102664.0,-1,0
1,900.0,1800.0,F5:00:0B:6F:0F:F5,1,-20731.0,127472.0,-133801.0,107460.0,-93523.0,0,1
1,900.0,1800.0,DB:A7:0A:67:1D:0E,1,-31521.0,120208.0,-109903.0,92760.0,-99353.0,0,1
1,900.0,1800.0,E3:EA:95:21:84:94,1,-2163.0,104552.0,-103932.0,96632.0,-96176.0,0,1
1,900.0,1800.0,EF:6F:D6:99:46:C9,1,26957.0,129362.0,-125403.0,124978.0,-100956.0,0,1
1,900.0,1800.0,CA:16:52:BC:54:59,1,8616.0,120794.0,-118039.0,99574.0,-92140.0,0,1
1,900.0,1800.0,C3:A8:B8:53:91:58,1,-10590.0,145360.0,-108508.0,107040.0,-106607.0,0,1
1,900.0,1800.0,EA:46:0E:AD:83:3D,1,4317.0,115987.0,-114214.0,107353.0,-81549.0,0,1
1,900.0,1800.0,ED:F4:7E:69:41:4C,1,23665.0,138067.0,-122551.0,95440.0,-92207.0,0,1
1,900.0,1800.0,E2:7D:AE:92:81:50,1,-8896.0,106262.0,-102170.0,90704.0,-93142.0,0,1
1,900.0,1800.0,F4:3C:66:19:BC:53,1,0.0,127360.0,-97391.0,131090.0,-79751.0,-1,0
1,900.0,1800.0,CF:7D:AA:9D:FE:5A,1,9931.0,112408.0,-100342.0,75981.0,-107471.0,-1,0
1,900.0,1800.0,E9:A2:E7:8F:2E:49,1,-169.0,137665.0,-100651.0,96195.0,-109128.0,0,1
1,900.0,1800.0,D9:DA:5A:62:3B:22,1,-24278.0,133692.0,-129886.0,110658.0,-107509.0,0,1
1,900.0,1800.0,E7:E9:2A:9B:81:74,1,7653.0,121342.0,-122816.0,113449.0,-118899.0,0,1
2,1800.0,2700.0,EB:DE:4A:3E:F3:55,1,-2444.0,130166.0,-129378.0,111603.0,-109810.0,0,1
2,1800.0,2700.0,EA:12:7B:62:2A:41,1,-4622.0,121052.0,-100661.0,97161.0,-94188.0,0,1
2,1800.0,2700.0,C5:EA:E1:58:BE:3E,1,12028.0,117066.0,-124746.0,100350.0,-103792.0,0,1
2,1800.0,2700.0,D9:3D:9D:21:92:6A,1,586.0,96636.0,-96735.0,78036.0,-94833.0,0,1
2,1800.0,2700.0,D8:ED:AF:14:46:4F,1,39532.0,146213.0,-104470.0,103437.0,-91802.0,-1,0
2,1800.0,2700.0,CD:01:EB:FA:FE:D6,1,-28997.0,158430.0,-97651.0,131553.0,-89679.0,-1,0
2,1800.0,2700.0,CE:27:19:1E:FA:BC,1,-142.0,125215.0,-95564.0,107705.0,-101203.0,0,1
2,1800.0,2700.0,CE:27:19:96:FC:BC,1,12108.0,185292.0,-130828.0,114321.0,-111150.0,-1,0
2,1800.0,2700.0,CE:27:19:B4:FC:BC,1,-3231.0,107274.0,-92390.0,87110.0,-117247.0,-1,0
2,1800.0,2700.0,E6:2F:6D:52:3C:7E,1,-8076.0,86259.0,-145153.0,94536.0,-107038.0,-1,0
2,1800.0,2700.0,EC:E7:EB:1C:B8:CE,1,-11042.0,87325.0,-101175.0,91766.0,-97062.0,0,1
2,1800.0,2700.0,F8:3F:B5:86:4B:7C,1,12036.0,101103.0,-105827.0,104600.0,-103842.0,0,1
2,1800.0,2700.0,A7:14:68:BD:02:1C,1,0.0,125210.0,-132184.0,130927.0,-110757.0,0,1
2,1800.0,2700.0,E9:87:64:9F:30:DA,1,-4511.0,106248.0,-113429.0,113808.0,-105896.0,0,1
2,1800.0,2700.0,EB:6C:7A:09:99:A1,1,-30052.0,138088.0,-116888.0,112219.0,-97092.0,0,1
2,1800.0,2700.0,CD:C8:E9:19:E2:5A,1,9667.0,129670.0,-95870.0,102013.0,-101118.0,0,1
2,1800.0,2700.0,FF:84:9E:0C:89:C4,1,-11653.0,92256.0,-114619.0,90126.0,-96510.0,0,1
2,1800.0,2700.0,D8:46:B4:3C:21:2C,1,-25370.0,156043.0,-138568.0,114768.0,-101965.0,0,1
2,1800.0,2700.0,CB:E3:44:FF:97:BB,1,16304.0,143422.0,-129803.0,119037.0,-105146.0,0,1
2,1800.0,2700.0,CF:C2:DC:0F:EE:5A,1,20686.0,113481.0,-119132.0,110532.0,-84090.0,0,1
2,1800.0,2700.0,ED:92:F1:5D:D1:A0,1,-9172.0,126515.0,-126544.0,90985.0,-84745.0,0,1
2,1800.0,2700.0,CE:18:58:ED:96:17,1,11592.0,169515.0,-146645.0,123010.0,-119047.0,0,1
2,1800.0,2700.0,D5:21:9B:95:69:20,1,-32274.0,116055.0,-109284.0,100414.0,-90779.0,0,1
2,1800.0,2700.0,F8:80:21:85:AF:3E,1,8303.0,122518.0,-127902.0,105326.0,-101619.0,0,1
2,1800.0,2700.0,DF:6D:4A:4D:52:7D,1,2997.0,152592.0,-138581.0,105670.0,-101624.0,0,1
2,1800.0,2700.0,E4:B7:AD:FD:24:7A,1,7330.0,147617.0,-122524.0,106139.0,-106082.0,0,1
2,1800.0,2700.0,C3:DD:12:71:63:44,2,3787.5,128507.0,-132983.5,116388.5,-112991.0,0,1
2,1800.0,2700.0,E2:60:39:43:1D:92,1,40632.0,128759.0,-122465.0,102563.0,-81920.0,-1,0
2,1800.0,2700.0,FF:9D:AF:EE:ED:04,1,-40239.0,115183.0,-117164.0,112152.0,-112892.0,0,1
2,1800.0,2700.0,D7:A1:4A:01:19:9D,1,-61583.0,112672.0,-118471.0,93837.0,-118871.0,-1,0
2,1800.0,2700.0,C1:DD:12:71:63:44,1,-165.0,145740.0,-120358.0,116102.0,-103519.0,0,1
2,1800.0,2700.0,E3:B4:A5:8D:43:02,1,-7847.0,140085.0,-126741.0,113132.0,-91866.0,0,1
2,1800.0,2700.0,FD:AC:96:C8:BB:17,1,-11758.0,156525.0,-144311.0,110875.0,-98434.0,0,1
2,1800.0,2700.0,D6:81:3B:B6:52:2D,1,9389.0,79301.0,-140505.0,112841.0,-74124.0,-1,0
2,1800.0,2700.0,D7:67:73:4F:B0:31,1,-18202.0,136381.0,-115522.0,98186.0,-108190.0,0,1
2,1800.0,2700.0,EA:34:AE:7F:20:4E,1,18275.0,125904.0,-95063.0,84596.0,-85423.0,-1,0
2,1800.0,2700.0,E2:76:59:67:57:19,1,5254.0,112304.0,-131854.0,119782.0,-106121.0,0,1
2,1800.0,2700.0,C3:4D:BA:81:A5:5F,1,-7683.0,133938.0,-112448.0,132193.0,-111358.0,0,1
2,1800.0,2700.0,DD:A3:2D:2B:24:C4,1,8145.0,132079.0,-125349.0,111335.0,-96967.0,0,1
2,1800.0,2700.0,D3:AA:97:64:EF:53,1,-11737.0,176077.0,-138376.0,133027.0,-109540.0,-1,0
2,1800.0,2700.0,CB:22:76:CA:13:AB,1,-21660.0,150083.0,-142026.0,116593.0,-112636.0,0,1
2,1800.0,2700.0,C0:9D:A6:C2:55:6E,1,-24754.0,153859.0,-141706.0,114917.0,-117005.0,0,1
2,1800.0,2700.0,DB:11:1F:1E:03:E6,1,6329.0,142946.0,-148882.0,109747.0,-106118.0,0,1
2,1800.0,2700.0,E3:88:4A:7E:54:42,1,17628.0,123975.0,-118648.0,100818.0,-104843.0,0,1
2,1800.0,2700.0,DA:0A:C0:08:46:E8,1,-21045.0,145680.0,-140805.0,114217.0,-110280.0,0,1
2,1800.0,2700.0,E3:68:85:A9:D6:36,1,-15685.0,103003.0,-120250.0,106037.0,-71587.0,-1,0
2,1800.0,2700.0,CD:62:CD:89:B0:A9,1,-76.0,146520.0,-118700.0,97194.0,-102366.0,0,1
2,1800.0,2700.0,FA:52:3C:86:DF:38,1,81.0,71742.0,-117860.0,95411.0,-104176.0,0,1
2,1800.0,2700.0,DD:D7:83:97:2C:B5,1,-15427.0,139069.0,-127691.0,105880.0,-93913.0,0,1
2,1800.0,2700.0,F6:B2:63:5E:97:80,1,16545.0,74990.0,-110239.0,106305.0,-103530.0,-1,0
2,1800.0,2700.0,E5:D7:AF:60:6E:F5,1,-35999.0,140826.0,-134708.0,116748.0,-111463.0,0,1
2,1800.0,2700.0,E1:5E:C5:F1:81:50,1,3999.0,151493.0,-118125.0,98580.0,-72003.0,-1,0
2,1800.0,2700.0,F0:68:17:64:C8:D7,1,-2479.0,123263.0,-100125.0,113082.0,-94499.0,0,1
2,1800.0,2700.0,42:25:A6:E9:BD:1F,1,-35001.0,113560.0,-93274.0,107240.0,-99396.0,0,1
2,1800.0,2700.0,CD:2E:E9:A5:46:DC,1,2643.0,154149.0,-124209.0,111829.0,-93054.0,0,1
2,1800.0,2700.0,C4:07:23:F3:B7:EC,1,9822.0,128463.0,-101649.0,109167.0,-100151.0,0,1
2,1800.0,2700.0,B8:EC:90:D5:52:A0,1,-2587.0,132994.0,-133339.0,124005.0,-92599.0,0,1
2,1800.0,2700.0,CA:69:77:D6:CA:58,1,-15931.0,151354.0,-145324.0,115053.0,-105572.0,0,1
2,1800.0,2700.0,F0:E5:8F:9A:C4:C1,1,0.0,120708.0,-119321.0,108733.0,-94744.0,0,1
2,1800.0,2700.0,DA:29:57:05:B9:1F,1,20334.0,141042.0,-133944.0,113522.0,-89074.0,0,1
2,1800.0,2700.0,C2:88:16:D1:5B:A8,1,-35278.0,119314.0,-111126.0,94226.0,-100135.0,0,1
2,1800.0,2700.0,E1:72:8A:5E:02:27,1,13252.0,135230.0,-110831.0,117677.0,-97541.0,0,1
2,1800.0,2700.0,DF:A3:85:AD:93:72,1,42820.0,140076.0,-114573.0,118071.0,-87533.0,-1,0
2,1800.0,2700.0,A5:33:1B:0D:91:8D,1,-20383.0,131571.0,-138446.0,110153.0,-92160.0,0,1
2,1800.0,2700.0,83:34:CC:89:C7:14,1,22572.0,108843.0,-102939.0,94802.0,-106287.0,0,1
2,1800.0,2700.0,D7:50:E7:6B:F3:B1,1,-875.0,119173.0,-93595.0,104456.0,-103396.0,0,1
2,1800.0,2700.0,F0:A0:5A:76:41:0D,1,-9422.0,128727.0,-122546.0,98924.0,-107179.0,0,1
2,1800.0,2700.0,D8:D7:98:90:CB:08,1,-29636.0,134981.0,-137307.0,107913.0,-104078.0,0,1
2,1800.0,2700.0,C1:83:D0:74:6D:A8,2,-18710.5,100291.0,-120173.0,104914.5,-99803.0,0,1
2,1800.0,2700.0,FB:1C:68:5E:38:34,1,-22615.0,156788.0,-132189.0,101530.0,-108679.0,0,1
2,1800.0,2700.0,C5:F9:F2:80:0E:4C,1,-20908.0,115638.0,-120629.0,97468.0,-105954.0,0,1
2,1800.0,2700.0,71:E5:53:56:9E:17,1,-42469.0,132569.0,-146548.0,115447.0,-115005.0,0,1
2,1800.0,2700.0,EF:57:F3:2C:09:53,1,-7495.0,134474.0,-82740.0,80183.0,-86272.0,-1,0
2,1800.0,2700.0,E2:CA:2C:04:3A:46,1,-15720.0,129464.0,-124588.0,102426.0,-97810.0,0,1
