timestamp,AdvA,payload,CFO_Hz,CFO_00_Hz,CFO_11_Hz,CFO_10_Hz,CFO_01_Hz,CFO_from_transitions_Hz,nprod_00,nprod_11,nprod_10,nprod_01,nprod_total,crc_ok,is_tag_ecosystem,pdu_type,pdu_type_name,length,channel,phase,polarity,slip,window_start,window_end,aa_pos,aa_corr,pre_corr,cfo_window,eco
1401.6350000000093,48:13:39:35:eb:9b,9beb353913480201021816aafe40184f6631e89713c3da1bdeaa5a0d248a166e7bcb,-18351.0,96973.0,-77659.0,91199.0,-132597.0,,0,0,0,0,0,1,1,0,ADV_IND,34,37,1,-1,0,-1,-1,4961,32,7,unknown,GOOGLE
1403.238000000012,48:13:39:35:eb:9b,9beb353913480201021816aafe40184f6631e89713c3da1bdeaa5a0d248a166e7bcb,-9496.0,85647.0,-75242.0,88984.0,-135856.0,,0,0,0,0,0,1,1,0,ADV_IND,34,37,10,-1,0,-1,-1,3638,32,8,unknown,GOOGLE
1403.997000000003,de:96:2b:3b:c2:d9,d9c23b2b96de1eff4c00121900cb8b3aa89e04dfc4b9c9bc5ec3445dcfe473f88fff310100,-18057.0,70435.0,-108264.0,80483.0,-169642.0,,0,0,0,0,0,1,1,2,ADV_NONCONN_IND,37,37,14,-1,0,-1,-1,2409,30,7,unknown,APPLE
1407.9850000000006,49:64:21:ea:29:ba,ba29ea2164490201021816aafe40b337f97a60db21556e0b13e8ffb8dd5a778ffecc,-11980.0,78635.0,-77516.0,36995.0,-145036.0,,0,0,0,0,0,1,1,0,ADV_IND,34,37,6,-1,0,-1,-1,4906,32,8,unknown,GOOGLE
1408.6990000000078,48:13:39:35:eb:9b,9beb353913480201021816aafe40184f6631e89713c3da1bdeaa5a0d248a166e7bcb,-2044.0,110753.0,-112380.0,98345.0,-152180.0,,0,0,0,0,0,1,1,0,ADV_IND,34,37,10,-1,0,-1,-1,6598,32,8,unknown,GOOGLE
1410.7880000000005,48:13:39:35:eb:9b,9beb353913480201021816aafe40184f6631e89713c3da1bdeaa5a0d248a166e7bcb,-18913.0,89920.0,-71123.0,85817.0,-142498.0,,0,0,0,0,0,1,1,0,ADV_IND,34,37,1,-1,0,-1,-1,3721,32,8,unknown,GOOGLE
1411.9270000000106,de:96:2b:3b:c2:d9,d9c23b2b96de1eff4c00121900cb8b3aa89e04dfc4b9c9bc5ec3445dcfe473f88fff310100,-16809.0,68594.0,-122219.0,104208.0,-171644.0,,0,0,0,0,0,1,1,2,ADV_NONCONN_IND,37,37,15,-1,0,-1,-1,3363,32,8,unknown,APPLE
1412.915000000008,48:13:39:35:eb:9b,9beb353913480201021816aafe40184f6631e89713c3da1bdeaa5a0d248a166e7bcb,-7218.0,97158.0,-92645.0,80452.0,-147338.0,,0,0,0,0,0,1,1,0,ADV_IND,34,37,14,-1,0,-1,-1,2337,32,8,unknown,GOOGLE
1412.915000000008,ec:95:f1:5d:25:30,30255df195ec1eff4c00121900e1e968b0a521d197d8d2d6baca8ec9ff7dc61e2cfebc0300,-8670.0,76723.0,-107226.0,96168.0,-127019.0,,0,0,0,0,0,1,1,2,ADV_NONCONN_IND,37,37,14,-1,0,-1,-1,3523,32,7,unknown,APPLE
1413.643000000011,de:96:2b:3b:c2:d9,d9c23b2b96de1eff4c00121900cb8b3aa89e04dfc4b9c9bc5ec3445dcfe473f88fff310100,-49325.0,71580.0,-110082.0,73835.0,-142673.0,,0,0,0,0,0,1,1,2,ADV_NONCONN_IND,37,37,11,-1,0,-1,-1,1581,30,8,unknown,APPLE
1414.9619999999995,48:13:39:35:eb:9b,9beb353913480201021816aafe40184f6631e89713c3da1bdeaa5a0d248a166e7bcb,-16649.0,77990.0,-81432.0,90851.0,-138455.0,,0,0,0,0,0,1,1,0,ADV_IND,34,37,5,-1,0,-1,-1,6279,32,8,unknown,GOOGLE
1416.8610000000044,48:13:39:35:eb:9b,9beb353913480201021816aafe40184f6631e89713c3da1bdeaa5a0d248a166e7bcb,-15997.0,95629.0,-85109.0,77175.0,-126686.0,,0,0,0,0,0,1,1,0,ADV_IND,34,37,7,-1,0,-1,-1,6600,32,8,unknown,GOOGLE
